date,South,Midwest,Northeast,West
2019-07-26,388.35405855264315,366.0593580923323,346.35501584482927,355.56662583852017
2019-07-27,389.02888067561423,367.0118629367018,347.293751073734,356.42386912355283
2019-07-28,389.7072369092802,367.9727922733715,348.24073237191016,357.28583169155445
2019-07-29,390.3887148340438,368.94155803247406,349.19538078360904,358.1741820183936
2019-07-30,391.0729174733545,369.91759025657785,350.1571351924434,359.04803651350613
2019-07-31,391.7594636426065,370.90033768208497,351.1254528974405,360.00578594135015
2019-08-01,392.4479882448265,371.8892682241382,352.09981010205615,360.89505587708334
2019-08-02,393.1381425208331,372.8838694226888,353.07970234362125,361.8257912158841
2019-08-03,393.8295942479674,373.8836487960233,354.06464484612513,362.7220525389204
2019-08-04,394.5220278962931,374.88813413898947,355.0541728170006,363.61931471283674
2019-08-05,395.21514473067634,375.89687375350076,356.047841681515,364.51791349225556
2019-08-06,395.9086628816382,376.90943661586476,357.04522724211256,365.4177888074298
2019-08-07,396.6023173647293,377.92541249314263,358.0459258000045,366.31876673532344
2019-08-08,397.2958600646635,378.9444119882922,359.0495542009167,367.22063172357343
2019-08-09,397.9890596770425,379.9660665433309,360.0557498392757,368.1231543690346
2019-08-10,398.6817016224835,380.9900283844578,361.0641706160552,369.0261045122991
2019-08-11,399.3735879109539,382.015970416871,362.0744948365289,369.9292581384172
2019-08-12,400.06453699789563,383.04358608773435,363.0864210598409,370.83240134159007
2019-08-13,400.754383582192,384.07258918943666,364.0996679308673,371.735332688567
2019-08-14,401.4429784057814,385.102713634555,365.1139739483895,372.63786464550327
2019-08-15,402.1301880019797,386.1337131899618,366.1290972172656,373.5398244695161
2019-08-16,402.81589443796094,387.1653611776282,367.14481514300564,374.4410547007991
2019-08-17,403.4999950319873,388.19745015507465,368.1609241209341,375.3414134216414
2019-08-18,404.18240204585624,389.229791546679,369.177239190668,376.24077433172266
2019-08-19,404.8630423680016,390.2622152713477,370.19359364809605,377.1390267098155
2019-08-20,405.54185717863174,391.2945693410143,371.2098386670404,378.03607526373025
2019-08-21,406.2188016018636,392.326719435526,372.2258428800082,378.9318399204729
2019-08-22,406.8938443460294,393.35854846501474,373.2414919477668,379.82625556603944
2019-08-23,407.566967337219,394.3899561167792,374.2566881100612,380.7192717253152
2019-08-24,408.238165345109,395.4208583906146,375.2713497312437,381.6108522327694
2019-08-25,408.9074455967352,396.45118712256016,376.28541083326235,382.50097485660757
2019-08-26,409.57482739655507,397.4808895022322,377.29882062117963,383.3896309149737
2019-08-27,410.2403417329089,398.5099275824944,378.31154299808037,384.27682487723087
2019-08-28,410.9040308884413,399.5382777792196,379.32355608012887,385.16257394370547
2019-08-29,411.5659480481341,400.56593038182075,380.33485169972863,386.0469076212176
2019-08-30,412.226156908226,401.59288904904963,381.3454349169721,386.9298673035828
2019-08-31,412.884731283865,402.6191703012992,382.3553235342295,387.8115058329948
2019-09-01,413.5417547201018,403.64480303298507,383.36454758561456,388.69188706492287
2019-09-02,414.1973201045677,404.669828000423,384.3731488537581,389.571085432738
2019-09-03,414.85152928763137,405.69429733236024,385.3811803903987,390.4491855107263
2019-09-04,415.50449269692126,406.718274029227,386.38870600050825,391.32628158738197
2019-09-05,416.15632896299326,407.7418314756027,387.3957997818751,392.20247721806845
2019-09-06,416.80716454337886,408.76505295113066,388.4025456358003,393.07788481347416
2019-09-07,417.4571333575566,409.78803113401966,389.4090367776521,393.952625196795
2019-09-08,418.10637641570355,410.81086763324095,390.4153752743568,394.8268271858933
2019-09-09,418.7550414604097,411.83367250185137,391.4216715663534,395.70062716945165
2019-09-10,419.403282601499,412.8565637568196,392.42804398908237,396.57416869106396
2019-09-11,420.0512599640875,413.879666915992,393.4346183217679,397.4476020261693
2019-09-12,420.69913933446014,414.90311451628367,394.44152731106675,398.3210837767989
2019-09-13,421.3470918021852,415.92704564703763,395.4489102110043,399.194776440231
2019-09-14,421.9952934103517,416.9516054890139,396.4569123139402,400.0688480161927
2019-09-15,422.6439248086745,417.9769448301444,397.465684500907,400.9434715806465
2019-09-16,423.29317089368993,419.0032196123805,398.47538276537534,401.81882488121096
2019-09-17,423.9432204613272,420.0305904525133,399.4861677616484,402.6950899151547
2019-09-18,424.5942658496909,421.059222172199,400.49820432184634,403.57245251117195
2019-09-19,425.2465025818479,422.0892833197081,401.51166100649164,404.45110191647404
2019-09-20,425.90012899998004,423.12094569708785,402.52670961018254,405.33123036960586
2019-09-21,426.5553459066715,424.15438386590756,403.5435247009567,406.2130326653066
2019-09-22,427.2123561810298,425.18977466234327,404.56228311941226,407.096705722956
2019-09-23,427.8713644081369,426.2272966985473,405.58316349708883,407.9824481429274
2019-09-24,428.5325764869125,427.2671298491698,406.60634574696167,408.87045975365373
2019-09-25,429.1961992372858,428.3094547436654,407.6320105644556,409.76094115211976
2019-09-26,429.862439992556,429.35445223613345,408.6603388987262,410.65409322604694
2019-09-27,430.53150618221355,430.40230286689007,409.69151142072076,411.55011668486156
2019-09-28,431.20360490834406,431.45318631326825,410.7257079850711,412.44921155089713
2019-09-29,431.8789425042785,432.50728082566627,411.76310706624827,413.351576666791
2019-09-30,432.5577240801598,433.56476264998093,412.8038852041968,414.2574091573281
2019-10-01,433.2401530635904,434.62580544610904,413.8482163944211,415.166903912064
2019-10-02,433.92643071343304,435.69057966421576,414.8962715113442,416.08025302485885
2019-10-03,434.61675563030315,436.75925193795405,415.94821768291416,416.9976452262253
2019-10-04,435.3113232443877,437.83198443784994,417.0042176602412,417.91926531007067
2019-10-05,436.0103252932404,438.90893421939137,418.06442917039715,418.84529353542626
2019-10-06,436.7139492832275,439.99025255122143,419.1290042570743,419.7759050024953
2019-10-07,437.4223779348501,441.0760842289235,420.1980885864222,420.71126903372067
2019-10-08,438.1357886069182,442.1665668649801,421.2718207697939,421.65154852019356
2019-10-09,438.85435272096333,443.26183017669297,422.35033163462845,422.5968992621213
2019-10-10,439.5782351541113,444.3619952413895,423.4337435068346,423.54746928888585
2019-10-11,440.3075936248787,445.4671737463684,424.52216944820674,424.5033981624244
2019-10-12,441.04257806722774,446.5774672224967,425.6157125295834,425.46481627059063
2019-10-13,441.78332999091117,447.6929662656123,426.71446501747477,426.4318441051281
2019-10-14,442.5299818224124,448.813749733928,427.81850762450625,427.4045915273794
2019-10-15,443.2826562433952,449.93988395328824,428.92790869345004,428.38315701577733
2019-10-16,444.04146552236557,451.07142189666246,430.042723391442,429.36762691400287
2019-10-17,444.8065108186823,452.2084023546758,431.16299289948347,430.35807466196724
2019-10-18,445.5778815045656,453.3508491197496,432.2887435942562,431.35456002448717
2019-10-19,446.35565446738764,454.49877012917176,433.4199862065688,432.35712831729245
2019-10-20,447.1398934061673,455.6521566496698,434.5567150079634,433.36580961564863
2019-10-21,447.9306481379777,456.8109824234688,435.698906976302,434.38061798913145
2019-10-22,448.727953896123,457.97520284109737,436.84652096608966,435.4015507137876
2019-10-23,449.531830633775,459.14475410748594,437.99949689617205,436.42858749957315
2019-10-24,450.3422823380441,460.3195524261915,439.1577549219921,437.4616897314871
2019-10-25,451.1592963394979,461.49949318226743,440.3211946596188,438.50079971637865
2019-10-26,451.9828426471609,462.68445015473924,441.4896943740519,439.5458399448879
2019-10-27,452.81282868331255,463.8742747379098,442.6631102280346,440.5967123762822
2019-10-28,453.6492770688774,465.0687951884425,443.8412755293801,441.65329774964306
2019-10-29,454.4920573608974,466.26781589977094,445.0240000154168,442.7154549167704
2019-10-30,455.34106388155715,467.47111670217674,446.2110691734522,443.78302022144095
2019-10-31,456.19617053972894,468.6784522101178,447.4022435638812,444.855806910415
2019-11-01,457.05723028973006,469.8895511875093,448.59725822752785,445.9336045940989
2019-11-02,457.9240746201298,471.10411597966555,449.79582209870773,447.0161787767438
2019-11-03,398.7965576874912,412.3221478769486,390.99761748620244,395.65217346236494
2019-11-04,399.67437745810525,413.5426430435214,392.2022995995954,396.7294177429393
2019-11-05,400.55734295720515,414.76554748981295,393.40949613108387,397.82466761306165
2019-11-06,401.445195500277,415.99045311374834,394.6188069064337,398.92350792550997
2019-11-07,402.33765300412,417.21692331597865,395.8298035794403,400.02557932433103
2019-11-08,403.23440975354225,418.44449277980704,397.0420294378821,401.1304975038484
2019-11-09,404.1351362117118,419.67266731782047,398.254999240888,402.23785368984437
2019-11-10,405.03947890447483,420.90092382472716,399.46819915907014,403.3472154892796
2019-11-11,405.94706035908104,422.1287102883813,400.6810868015669,404.4581282816403
2019-11-12,406.8574791118511,423.3554459025608,401.89309130849495,405.5701174677698
2019-11-13,407.77030978102835,424.58052127719515,403.10361356443343,406.68269223807096
2019-11-14,408.6851032182798,425.8032987312327,404.31202648296926,407.79535227105555
2019-11-15,409.6013867278724,427.0231127052801,405.517675399711,408.9076022139704
2019-11-16,410.5186643608171,428.23927025625454,406.71987857826707,409.863424080612
2019-11-17,411.43641729171367,429.45105167920343,407.9179277842792,410.96942705546917
2019-11-18,412.3541042671047,430.6577112179327,409.11108901339327,411.74184158705833
2019-11-19,413.27116214240533,431.8584778968099,410.29860328207826,412.9921837902112
2019-11-20,414.187006486155,433.0525564642237,411.4796875719363,413.9875401561104
2019-11-21,415.10103228060717,434.23912844361496,412.65353582858904,415.4123873480954
2019-11-22,416.01261468989594,435.4173532963745,413.8193201331523,416.41965357252303
2019-11-23,416.92110991445463,436.5863696988602,414.97619193093965,417.59022706824817
2019-11-24,417.82585612183294,437.7452969208952,416.12328338639696,418.65259321057795
2019-11-25,418.72617445858543,438.89323632688445,417.25970884924607,419.7763699703349
2019-11-26,419.6213701325734,440.0292729672125,418.384566414406,420.823706552808
2019-11-27,420.5107335678292,441.1524772751566,419.49693958592866,421.8584137270695
2019-11-28,421.39354163392056,442.26190685823,420.59589902830106,422.8830193790606
2019-11-29,422.2690589456236,443.3566083920508,421.68050440403607,423.8956955055687
2019-11-30,423.13653920563576,444.4356195789143,422.7498063157969,424.36750266375776
2019-12-01,423.9952266311597,445.49797120384846,423.80284830119405,425.35453434130363
2019-12-02,424.84435741454513,446.5426892445928,424.83866890016725,426.32665206726836
2019-12-03,425.6831612411042,447.5687970595433,425.85630379897276,427.25612412312165
2019-12-04,426.5108628455851,448.57531761447495,426.85478800616045,428.19064627938917
2019-12-05,427.32668360523695,449.5612757588349,427.833158075188,429.6364649771252
2019-12-06,428.1298431658496,450.5257005353338,428.7904543827859,430.53564299553534
2019-12-07,428.919561084618,451.4676275061271,429.7257233870678,431.40977742500417
2019-12-08,429.69505849465276,452.3861010950427,430.63801992108074,432.27009590033765
2019-12-09,430.455559775672,453.28017692866104,431.5264095049188,433.1327736868466
2019-12-10,431.20029422627493,454.1489241515255,432.3899705908961,433.9505347264951
2019-12-11,431.92849772782506,454.9914277275104,433.2277968451748,434.74576496199955
2019-12-12,432.63941440422906,455.8067907115059,434.03899934211694,434.4344564568848
2019-12-13,433.3322982474395,456.59413644474057,434.8227087538369,435.1819245084557
2019-12-14,434.00641472478384,457.35261071277455,435.5780774445202,435.90431443683866
2019-12-15,434.6610423488894,458.0813838185364,436.3042815193489,436.60079680522495
2019-12-16,435.2954742015273,458.7796525708209,437.00052278559485,437.27678697914524
2019-12-17,435.9090194137202,459.44664218774153,437.6660306073829,437.91920613371224
2019-12-18,436.5010045827766,460.08160807219355,438.3000636872221,438.5334891144516
2019-12-19,437.0707751433941,460.68383750284744,438.90191171169533,439.11893751365545
2019-12-20,437.6176966515582,461.2526511813922,439.4708968950877,439.67488452992365
2019-12-21,438.1411560109832,461.78740465624657,440.00637538883836,440.2006965085532
2019-12-22,438.6405626187307,462.2874896047315,440.5077385676826,440.69577373838314
