AL	AZ	AR	CA	CO	CT	DE	GA	HI	IL	IN	IA	KS	KY	LA	MD	MA	MI	MN	MS	MO	MT	NE	NM	NY	NC	ND	OH	OK	OR	PA	SC	SD	TN	TX	UT	VA	WA	WV	WI
13329.8121865201	16359.0407142579	7776.34486323866	100689.788015607	15337.1451371583	13632.4539764399	2924.57102103509	25979.5758030581	4007.00402766075	48075.9946687253	19520.78038135	9953.17459231801	7962.68763751615	11957.6127374884	11340.4649536032	17634.6134606859	28411.3155387001	30166.8807670721	19669.4070243218	7821.24943558579	17486.8624241086	3437.5063837155	5393.04639095221	5144.67619181945	72605.6347997388	25454.8338838429	2344.48357872118	33674.443664198	9966.30529198882	13477.9858803871	40267.6691787332	12149.4967574622	2656.41122141298	17306.6801280064	64802.8683333781	7500.76840742769	23070.4209897838	30190.9731708872	5224.32539619264	23936.6604003106
12993.8030015912	16185.6296197844	7634.51207288924	98347.3749521486	14977.6041555048	13241.3068094198	2854.83914116274	25771.0203315246	3988.79460588719	46722.8814325076	19207.6196042511	9770.2124514559	7864.80024107804	11826.3443067116	11133.654011014	17268.6748821381	27473.2063585213	29973.5489709254	19331.14857114	7646.90014955877	17149.2300020249	3396.21520140254	5327.69231908698	5048.97767843106	70655.2121237602	25073.1698067415	2325.36110784335	33354.9453577061	9858.79440878931	13233.2366955729	39446.1456280899	12008.8758335131	2618.74238571736	16970.9350874447	64167.8337946048	7426.15964874431	22636.8947417757	29537.4774305451	5152.49247488064	23241.9007539836
12666.050877157	16015.1571429196	7493.94088720821	96064.1862375768	14625.5125877404	12861.278423155	2786.86581134047	25563.2922664504	3970.99442503372	45399.0244920208	18896.311833792	9589.03689107749	7767.12837537357	11695.5338219201	10930.5346575873	16910.7561019225	26564.8740427798	29776.6893755801	18995.5770949575	7476.35823101378	16814.8393344883	3354.99620338205	5262.6137307596	4955.13065352197	68754.8051666598	24697.3637013953	2306.18466713276	33034.3678033196	9751.12712186654	12991.7040550074	38640.8223606682	11869.4766919288	2581.45682010173	16640.8485597798	63539.282736326	7352.59237702016	22212.2305223837	28892.2804484733	5081.68138399934	22563.3630992767
12345.3099516907	15848.6041993678	7357.28707315283	93843.1820378386	14281.986030519	12490.1771189182	2719.988522425	25356.0641136777	3953.79386650121	44112.3670415624	18589.4371290303	9411.79719394445	7672.5174132502	11564.883473621	10731.7097692816	16557.5128234497	25682.6648723986	29581.8440790756	18664.7129762466	7309.20092734149	16489.3206463078	3313.79912848596	5198.75551778197	4863.57458216842	66895.8350968633	24324.876945449	2286.691308583	32716.0596486186	9648.55344179857	12753.1882966331	37846.4173562902	11730.9880790046	2544.48735743914	16314.790723361	62939.5235986031	7279.87298624142	21792.344891367	28255.4850755506	5011.08115962235	21903.8248702521
12035.8493222332	15686.4929620554	7224.6917812402	91682.5465550877	13946.0782579927	12130.0379417057	2654.7882026869	25154.1193374126	3936.97580497925	42861.7065079293	18288.9512023707	9237.26763105902	7579.24408410683	11437.1919948029	10540.951074019	16211.5310919664	24828.8116599192	29388.3862494831	18336.0561892236	7148.52678965213	16171.8712183126	3272.60835660273	5135.49850719116	4774.22403260029	65087.1622785606	23957.494337188	2266.97378103043	32402.0771398127	9547.80127512093	12517.6345091468	37068.6222798025	11594.1990587511	2507.78344964129	15998.347764666	62366.7495137412	7208.03795405426	21379.7507260915	27627.0382060723	4941.49729808953	21260.7868028416
11737.080821743	15528.0046303477	7094.4020585969	89574.1266039986	13617.3617348093	11779.7649513132	2591.31403410205	24964.5199305978	3920.73336762151	41642.750631176	17992.2611066776	9065.08214373251	7486.16991473213	11311.7275107741	10354.5463853937	15874.7861799648	24001.0574925861	29192.7200346407	18010.7425811302	6992.2780100029	15858.9131704378	3231.4431169323	5072.57550548692	4686.92395442626	63324.1332685587	23604.683298181	2247.10047175855	32091.1383803518	9447.23049092424	12284.8814768891	36308.2379756923	11464.6017692523	2471.34849125675	15691.0092272196	61792.3829787679	7136.80945857046	20979.783436119	27006.6438835573	4873.7264924744	20633.9357717689
11445.7406748098	15371.5264904887	6965.78351758518	87515.7993762073	13295.7575301937	11438.6324315266	2529.23884035816	24777.1802467781	3905.19107378705	40456.4354529461	17700.0727331567	8895.41566276175	7394.02878929833	11187.4436724404	10171.0119119343	15544.2595932412	23198.1101498963	28996.9635394901	17688.4865512281	6839.22855145553	15551.5330067819	3190.22944954657	5010.17907885702	4601.36926668003	61603.1723431446	23258.2584808724	2227.15960709147	31781.470310274	9346.75012839781	12053.7902564035	35560.8957799046	11337.0819464323	2435.26470873808	15389.0033154922	61218.2902859019	7065.77808906502	20586.7508651107	26392.8844217193	4806.63568098331	20023.4416843082
11161.0480057381	15217.1422543069	6839.21012240427	85502.2154171736	12981.8504947344	11107.2970513107	2468.71017345762	24588.0199214997	3890.25547216091	39299.8217052947	17411.2827492149	8727.7510614914	7302.37036418252	11064.2769060792	9990.37557631133	15221.3007567088	22421.5979550756	28799.4574299301	17369.1698951893	6689.36488053523	15248.7002938178	3148.93815851956	4947.83884968238	4517.35308398071	59928.0236740486	22914.1417989361	2206.83126155781	31474.3563070986	9247.81013120504	11825.7065762363	34829.7485968743	11209.4450164082	2399.27180435058	15091.2308820363	60652.4123941361	6994.95109741754	20201.0897812409	25788.4369233571	4740.57518044541	19428.6368644372
10883.7631240089	15064.6591731763	6715.75491374333	83535.6458005314	12674.8226019888	10784.9837234263	2409.55280556435	24398.9851857132	3875.8611562423	38172.6825543146	17125.2444858056	8562.2041674853	7212.1271178257	10941.2056564724	9814.61835313803	14904.3450174641	21669.3970057206	28600.8272940455	17052.8448447174	6543.61553327941	14951.578523293	3107.77717771636	4886.25174044794	4434.79696897389	58294.8141892865	22574.8123836581	2186.14117078432	31166.0688398237	9150.8105929324	11600.6454285513	34111.6858598112	11082.7751157175	2363.60874423797	14799.4557677342	60102.5196307744	6924.35180572504	19821.7459952578	25192.9509531046	4674.94378837041	18849.4444131608
10614.9743975048	14914.9144555187	6595.18712363785	81618.1317872601	12374.2688098771	10471.373866525	2351.66335381695	24216.0859806209	3861.79471452157	37075.7752047357	16843.3358952382	8399.7394851793	7123.67362387899	10820.1436549951	9643.59644065704	14593.2042947697	20940.9626553637	28400.3376753297	16739.9464331982	6402.01027934056	14661.3581491652	3066.58315169616	4825.60994860683	4353.8180492084	56701.5785948335	22242.4434139708	2165.28702180621	30858.5230537648	9055.61890949039	11378.2009780444	33405.3241620978	10959.2175352087	2328.33824539115	14515.1039434856	59564.9814351158	6854.12035644431	19449.4296569629	24605.6117525801	4610.14800432805	18285.0992429281
10353.7331226803	14767.674156279	6476.88036719724	79746.4350300068	12080.2357487727	10165.8325848853	2295.06251004218	24037.7366478244	3848.07323265885	36010.4338749787	16566.370728026	8240.21844738308	7036.4447345656	10701.1879616584	9476.29577164948	14288.100046433	20234.2356677732	28199.4011982585	16430.6083240927	6263.76452678322	14377.8532497684	3025.34808034356	4765.55943732517	4274.71661955968	55146.1150927504	21916.1654195536	2144.32768600506	30554.7947999678	8961.38269247597	11158.8760739804	32712.0988758145	10837.9053655943	2293.39400118371	14237.0955577974	59031.8627481972	6784.49351759161	19084.2088225307	24027.4389549933	4546.4292010049	17736.3266025165
10097.762531805	14622.8478189084	6360.90926235852	77916.9996245214	11793.0763506224	9868.01912230875	2239.55326204644	23857.5166853699	3834.6637843087	34976.590096182	16294.2557192536	8084.13608361606	6950.84460740024	10583.2006681367	9311.26717458387	13987.8890203584	19549.5649503652	27998.5053306337	16126.492496052	6128.02171488414	14100.4294615271	2984.12128015419	4706.46603389237	4197.07916633218	53626.7686043868	21593.043064575	2123.27965161946	30252.3892463421	8869.10745641991	10942.7337728476	32030.2045148941	10717.3056785219	2258.89160514294	13962.975936415	58507.5050495238	6715.46822742528	18723.8889182321	23459.1636111623	4483.15071990928	17203.9470082487
9849.34637489921	14479.9827669714	6248.19408801271	76132.6978727853	11512.5318579028	9578.82221599614	2185.56579970816	23678.7939585437	3821.72837189932	33973.2569326752	16027.4455583982	7930.48501933651	6866.3220832643	10467.9681747298	9151.13676080778	13695.5166670524	18886.7820681049	27799.8457730624	15825.7387748928	5996.5894701841	13829.2359460406	2942.89096545113	4647.61407332403	4121.05753145848	52149.5419331075	21277.0173961552	2102.02166913971	29955.2643653154	8778.2023767254	10729.5439946012	31364.2084572455	10598.164887295	2224.53272391346	13696.9629691898	57998.6533869422	6646.74180395494	18373.0755731977	22900.2349513633	4421.25439122419	16686.7799829711
9609.29354856567	14339.663359338	6137.44756240248	74392.333507714	11238.832156019	9299.14409259413	2133.16638407781	23506.4257329796	3809.20216294721	32994.3311580813	15763.075396647	7778.32160117117	6781.72469744163	10353.5953449769	8994.55316138729	13410.86954218	18248.0824004943	27598.4778343894	15527.2491689938	5868.71045717236	13561.8205879458	2901.78567599708	4588.63034311513	4046.90708532909	50716.8680113594	20968.1788088306	2080.52846631403	29658.9123212736	8687.45447565907	10518.8431703872	30714.1418770903	10482.1278622375	2190.24475479032	13436.8567507131	57494.3926531502	6578.54420386867	18030.5621297524	22350.1300805971	4360.35351483512	16182.9029513716
9373.73278882469	14200.7519714039	6028.01613817415	72695.2011231953	10971.7320787764	9026.25916768697	2081.6315238472	23331.9211817331	3797.15125840963	32038.4112054069	15500.0328906108	7628.13742240731	6697.42786576238	10238.2326921793	8840.0881764611	13129.423470759	17628.5630000154	27393.3652850911	15232.0288457588	5743.02157778431	13297.5849212289	2860.80598428669	4530.13722371153	3974.23518180917	49315.6339736031	20659.9441557403	2058.91521849076	29359.834771914	8597.96061073888	10311.350546052	30072.0414228987	10365.9373732303	2156.41555160335	13179.3364715771	56993.6459119457	6510.57955628734	17690.9246066971	21809.9867112124	4299.41432972842	15691.6871819505
9144.37418660173	14064.0719148865	5920.25781319481	71041.5828567805	10710.5448581905	8760.03922316062	2031.05139371729	23159.4730141668	3785.46958599133	31109.2620832098	15240.9777339562	7480.71101865204	6614.37895137928	10124.2674030268	8688.19954461693	12852.5984982185	17027.5930366767	27186.1917123874	14941.7099358111	5620.15633406118	13038.2980788563	2819.91795187571	4472.48871401896	3903.06835816596	47945.6406987982	20356.5947479281	2037.21031880066	29060.795941569	8508.81787993489	10106.8059118088	29439.1109856628	10251.101654226	2123.01913035419	12927.0933534884	56497.6365046252	6442.87638693422	17356.7998982893	21279.2828700977	4239.05875795628	15214.5589918854
8921.08092972858	13929.1550397706	5815.22711718921	69427.9764301714	10455.449670692	8501.74170601915	1981.77870637921	22989.4880268555	3774.28488444601	30208.1600249315	14986.6272134905	7336.17584414978	6532.7474990073	10011.5532692119	8539.78388804207	12581.7551445382	16446.7696340636	26979.6365532976	14655.9605012357	5500.15456017122	12784.9979324557	2779.23342039229	4415.1497530175	3833.12921810848	46613.3050184519	20058.4478705627	2015.39879227681	28765.1368882371	8421.72944935268	9904.81624893108	28819.7611922679	10138.3419234388	2089.93692543466	12680.5591982826	56017.2892412436	6375.81691816209	17028.9155600136	20757.1859368135	4179.48473396665	14751.8880197903
8703.44530249993	13796.1870217232	5712.52077989112	67856.1423755035	10206.8505054403	8250.8313943635	1933.68937618135	22819.6825562107	3763.69335273418	29332.671457684	14736.0670116205	7193.67291831148	6452.50624224506	9899.79023104688	8394.29244597963	12316.6274277361	15884.9852254356	26774.3103672595	14373.4727851122	5382.96828822521	12536.9586805339	2738.7202194802	4358.60257427011	3764.68103602734	45316.6180265955	19763.9087073765	1993.49648171771	28472.0789788287	8336.6598301277	9705.90226041032	28213.0479594284	10026.2964289948	2057.14243699951	12438.5411243353	55547.4894231057	6309.24813782816	16707.4534342956	20244.5026843331	4120.67787037841	14302.8426763874
