AL	AZ	AR	CA	CO	CT	DE	GA	HI	IL	IN	IA	KS	KY	LA	MD	MA	MI	MN	MS	MO	MT	NE	NM	NY	NC	ND	OH	OK	OR	PA	SC	SD	TN	TX	UT	VA	WA	WV	WI
5200.95854872154	6321.70528032693	2406.90913143733	29986.6421679275	2520.94160292985	1541.04700574451	459.865890161176	9701.39471513531	5319.33895429095	5383.07962373777	2952.6994151208	1153.20670332071	1589.65748475112	2574.05254549938	6041.4835617231	3072.72695836112	2494.25245425898	3392.51760897442	1370.46712162683	3475.85040474475	3450.57734950777	217.370445372952	776.381773612019	1818.98829091933	7696.49602376888	7459.84217031124	134.178437661492	5022.21181076879	2955.91157209702	1058.67821730254	5735.94429487291	4248.86974482257	253.630338880627	4876.27704953191	33511.4683192317	1258.38095019686	4852.36560194035	1312.23568434311	1005.82089214851	1850.03022991519
5389.63838487993	6552.70116395769	2496.29027978727	31103.8035327935	2617.26105022863	1600.88662309707	477.524252557591	10054.2819432771	5476.56331336534	5590.66303922601	3066.91419377783	1198.3220162257	1649.859495999	2671.55818428313	6257.35113138631	3189.86009150833	2591.85727063522	3525.9877543405	1425.32718053246	3601.24218251971	3581.46104421734	226.19405059364	806.584992935674	1885.97538093988	7993.6711249529	7737.79734313837	139.618731183625	5216.44652868549	3065.71786816509	1100.93220662791	5957.24285277885	4405.45157105192	263.665787614352	5058.17051576467	34704.40157644	1306.88353481091	5036.14142781105	1365.61410212387	1044.27013268474	1922.60886664547
5587.46865238627	6795.05757212189	2590.18605755641	32277.6254827109	2718.73724649118	1663.99837123893	496.129397571885	10424.4590567258	5639.08359927657	5809.57533279623	3187.33610661359	1245.93836353882	1713.24235345939	2774.19194736383	6483.36706282399	3313.22925368048	2694.87058716915	3666.93372550224	1483.35421689917	3732.64857739788	3719.24350057874	235.536373875836	838.443768737733	1956.31441236335	8307.15102804512	8029.89055269396	145.38053771527	5421.26919930789	3181.10180009238	1145.61144209995	6190.56198839019	4569.82947830819	274.268868291901	5249.33501015143	35953.2919285403	1358.01645231804	5229.56069774956	1422.16029951808	1084.76607130731	1999.26150929439
5794.92527174803	7049.35096625899	2688.84395581196	33511.2283837779	2825.67394932259	1730.57956797942	515.737144415044	10812.8377164294	5807.04117111595	6040.49958547248	3314.33642336841	1296.20908759186	1779.99067053142	2882.24116883219	6720.03642641332	3443.20575077484	2803.62358566183	3815.81894673038	1544.74881127341	3870.37806521991	3864.33938895425	245.431365044787	872.058214248062	2030.19219245667	8637.92439997897	8336.9034684562	151.485025576768	5637.31621339777	3302.36418780689	1192.86489637331	6436.60372607121	4742.42291859453	285.475461043681	5450.28429157426	37260.9158065932	1411.93630070255	5433.17832861414	1482.08364699794	1127.42843589044	2080.24170181643
6012.50934225691	7316.26737049317	2792.52539207503	34807.9151630624	2938.39443073228	1800.84043868778	536.406826122222	11220.380312315	5980.57699943754	6284.16246675937	3448.31141142639	1349.29770772487	1850.3004202619	2996.01716455755	6967.88932297324	3580.17821408155	2918.4700000098	3973.13854950409	1609.72839959709	4014.75428764273	4017.15892562902	255.91538825867	907.535010158948	2107.78592769071	8987.04483520575	8659.66374343496	157.954895348067	5865.27551501681	3429.81037073576	1242.86287213939	6696.17250360015	4923.67458443583	297.323154580989	5661.56205198125	38630.1877513719	1468.82015808245	5647.58293812924	1545.60881947622	1172.38446044013	2165.82006212941
6240.74848538329	7596.42768382294	2901.50724206951	36171.1779588602	3057.24230403841	1875.00509771529	558.201670410723	11648.1003357759	6159.83060524001	6541.33968211983	3589.68273902488	1405.37864809822	1924.37982300669	3115.87124997327	7227.48021213553	3724.54170945391	3039.78659521763	4139.42111966843	1678.52373144458	4166.11748148399	4178.16406962641	267.027429672836	944.987873444561	2189.29947183099	9355.63569566008	8999.0464026877	164.814476192176	6105.85011428419	3563.83740478301	1295.78154917434	6970.01916297191	5114.05209066347	309.852944331584	5883.7442286955	40064.1633597679	1528.83233917456	5873.39900984459	1612.9769408369	1219.7691513055	2256.28573190298
6480.19712110742	7890.56761362025	3016.08166300204	37604.7111072458	3182.58314007926	1953.31222337333	581.188695303006	12097.0667946332	6344.94001692311	6812.85721725791	3738.89859464497	1464.63807157106	2002.45030067222	3242.14202494735	7499.39189274518	3876.74895940687	3167.97539412258	4315.23101459805	1751.38606572039	4324.82595299927	4347.81443327457	278.809299739985	984.537838476977	2274.95011811768	9744.89483906141	9355.97706198159	172.089900539599	6359.79965273708	3704.76367290385	1351.8077353782	7259.03883807127	5314.04856038788	323.107970475218	6117.44042467524	41566.0476833807	1592.16377599325	6111.28922626456	1684.44673258517	1269.72607957581	2351.94739185687
6731.43964808839	8199.45954103979	3136.55771405598	39112.4162296646	3314.80568330425	2036.0159694861	605.439331647684	12568.4047227385	6536.04117442666	7099.59468599193	3896.43671482602	1527.27424011858	2084.74686383257	3375.2159209798	7784.23458350719	4037.25512456615	3303.46549345831	4501.17086829772	1828.58436227993	4491.25539927199	4526.61984160154	291.305844243809	1026.31404570097	2364.96022185779	10156.0983367553	9731.43540144603	179.809211321853	6627.98072399142	3852.96413825071	1411.14309633963	7564.14661149799	5524.184316051	337.134869240267	6363.29461701708	43139.1975612507	1659.01780572261	6361.95720894648	1760.2960453266	1322.4080022142	2453.13507883951
6995.08965710619	8523.83892528929	3263.26174169283	40698.4234612548	3454.3231241232	2123.38704337833	631.029515194624	13063.2997588566	6733.26652589311	7402.48888837077	4062.80575674588	1593.49906393771	2171.51873419585	3515.4789310896	8082.6474391826	4206.54952122354	3446.71425994822	4697.88423775837	1910.4042075904	4665.80070780226	4715.14353660857	304.565179859138	1070.45402766012	2459.56454799738	10590.6079247378	10126.4567625254	188.002514342375	6911.23382483756	4008.87106011809	1474.00533165712	7886.37426437657	5745.00856485254	351.982662456748	6621.98857735091	44787.1264317074	1729.61086725852	6626.14863272595	1840.82347713213	1377.97698241772	2560.20117574806
7271.79259990394	8864.57482435391	3396.53845228048	42367.0870001954	3601.57518122297	2215.71425710121	658.040010490041	13583.000233325	6936.74432608047	7722.53885014281	4238.54751182237	1663.53857574425	2263.03098997117	3663.36652219697	8395.29833113215	4385.18738543095	3598.20998584536	4906.0583324205	1997.14614571952	4848.8762257771	4913.9380105095	318.638963540171	1117.1043476777	2559.01930308565	11049.8744052602	10542.1353398472	196.702140304816	7210.51519821296	4172.92800842505	1540.62764383954	8226.72018997056	5977.10004951623	367.704412945084	6894.24311611777	46513.5187860364	1804.17116045604	6904.65552105454	1926.34917967191	1436.60521685908	2673.52198822724
7562.22638063789	9222.4922938355	3536.75215725868	44123.0177004396	3757.02925501901	2313.30502545566	686.556519934399	14128.8194125711	7146.59898083983	8060.80923780752	4424.23839465779	1737.63370251112	2359.56521370938	3819.32131464188	8722.88697745455	4573.71116546072	3758.4731824478	5126.42666525355	2089.14094525583	5040.91702388912	5123.60947301274	333.582551910874	1166.42116859488	2663.57967814743	11535.4438710691	10979.6276623355	205.942787857136	7526.71662738189	4345.59367590189	1611.26240200464	8586.36769359797	6221.0689163747	384.358542734362	7180.82050626132	48322.2182714387	1882.94776663288	7198.31833059986	2017.21747506199	1498.47564316949	2793.50012317546
7867.10267160363	9598.48944732049	3684.28727178239	45971.0803596371	3921.18225763492	2416.48693555548	716.670251507698	14702.1389342689	7362.94857942253	8418.43430395227	4620.49242687627	1816.04153861749	2461.42012928242	3983.80343073352	9066.14505940082	4772.71776620689	3928.05955977454	5359.77392047439	2186.74155622133	5242.3788999373	5344.80461578607	349.45536926096	1218.57087906523	2773.53730791014	12048.9661628735	11440.1566937218	215.761717617397	7861.05816424182	4527.32760632363	1686.16224247869	8966.42348056132	6477.55823053851	402.005481355731	7482.5248823625	50217.2481820897	1966.19493006027	7508.02655033586	2113.79819594847	1563.78279383186	2920.56561616806
8187.16926514294	9993.54047101844	3839.54949980461	47916.4076466388	4094.56240748198	2525.60841696315	748.478151570651	15304.4114380875	7585.90611724792	8796.6215313695	4827.96253154479	1899.03657184496	2568.91274283179	4157.34528639343	9425.83622444621	4982.83220188809	4107.56136225404	5606.93747834768	2290.32105735129	5453.73881540011	5578.23574983775	366.321247353409	1273.7307561236	2889.18132203008	12592.199766841	11925.0131248038	226.198979242038	8214.61382469475	4718.61736868132	1765.61937991497	9368.19597670803	6747.2448471173	420.708328809055	7800.20826382651	52202.8117725532	2054.18931276659	7834.72454492463	2216.48840281105	1632.7331139388	3055.17805689465
