V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99
385643.429417558	434156.07346466	364426.46650173	250216.605044553	434729.295891027	420002.395965036	404618.087703253	404418.9194395	362006.049624036	117324.56845609	428966.319997738	395978.757237363	342132.222028972	378534.64545679	252737.967209737	368570.053988657	373617.544903072	397444.298340237	283964.653608167	448756.9667501	285245.970755275	165435.382058591	571309.1201441	390440.010058403	408787.696591852	354328.023701044	444474.501477025	404884.21009196	351576.372818002	399552.648169586	126539.793003998	364000.881232069	275514.022057366	271631.259919306	341254.631590761	421797.634184807	218431.969997113	366098.994159697	495145.857517222	271741.440824486	255621.14229647	329154.497297475	436640.767460355	436617.976505373	390721.18989389	400567.565527097	248495.637775026	396381.785525226	285616.413594531	370555.649408358	402759.590818053	443547.68522235	390782.64582153	421374.708141632	516425.106218411	397856.306415167	436486.344265945	340076.189878103	380273.241929192	454023.697891669	438419.984167605	394741.917951072	510314.157911159	427562.720913951	355580.917470856	233750.815209284	409159.081353604	399743.547568833	414008.872156632	336640.333151364	417827.855222368	285947.789260238	404197.043042844	226556.694690972	437531.822849875	415616.828862534	412534.677952245	403212.470684774	169280.904174859	379076.478460314	426021.562802927	510140.482500391	389145.519674338	298789.714062736	414919.451465912	354043.550251906	398751.191355432	391783.575717039	430121.030030209	392944.773093158	282095.265853646	419906.917897333	430477.827632254	414041.540709179	433765.48419331	382263.439835179	411095.27542431	278754.801918421	457594.403423474
381065.847006142	430513.783678156	359268.712363276	244960.846696123	431738.519311022	416646.748252517	399574.144448252	399333.585818105	356943.341045456	113698.59690535	427316.48268742	390598.925281967	337779.09211021	373630.732758639	247329.972480465	363926.139117723	369699.361477652	392504.443359764	277836.802047866	444898.348042707	279912.421538871	161043.468560903	571054.836655184	385664.856286623	405619.472624294	349250.983937953	440792.332322901	400705.701540652	347041.183280982	395169.611961293	122186.124195759	359412.426963182	270764.287100673	267928.261396885	336092.636808553	416373.259554462	213600.883423544	360598.26034512	490552.520820805	265660.165451447	250462.486174	323389.047256357	434036.760005124	433182.307836317	385831.48642792	397407.717189755	243213.583949427	392475.523472988	280504.120283507	364484.323590251	399786.092458719	439398.981916403	387213.008961477	418440.147001009	514844.968625646	392696.517164005	432881.697052332	334258.738676002	376219.037786025	450033.46945538	435217.804523615	389875.921938991	506832.11581931	423632.644106374	351290.229621176	228796.307072076	405037.663564128	394738.909756623	410901.133609471	331007.33058302	415517.720993502	280900.294663381	401161.347399104	222650.462140885	433546.906187853	412637.037619672	408907.04259589	399751.922408055	164581.018707119	374098.94851686	421481.650587107	506906.88072045	383870.771458032	293675.262295905	409897.9138533	348463.09405851	393742.179625968	385926.330696731	426334.009061744	389292.969696265	277919.793102049	414643.502872379	425103.271344464	411246.763782061	430847.069748941	377759.591515031	409293.874801892	274197.823166369	453259.346381026
376603.057513025	426961.103060879	354249.514601333	239860.704735052	428817.824070374	413345.870230516	394661.965777695	394375.45538166	352010.360236086	110218.720847561	425721.174274252	385354.804217532	333546.26075588	368842.577713967	242094.807933647	359399.639250462	365877.536350902	387694.602221869	271901.455184427	441135.648968142	274738.573773748	156812.341358653	570824.484739293	381015.747569034	402525.774080738	344301.717505246	437203.079701496	396635.821952636	342617.80761607	390899.25230693	118017.976428875	354951.367277163	266139.983829146	264314.531558595	331073.964144005	411087.182175716	208920.535177197	355250.058019894	486057.145725174	259777.468928697	245459.241211211	317789.676138864	431490.764505391	429822.484626576	381071.235246781	394328.952007691	238090.991921832	388671.823068487	275545.650009242	358584.735904496	396858.305255472	435333.681076088	383722.077218015	415578.544977658	513304.020020162	387671.920693643	429360.61288146	328606.439149173	372267.626978845	446140.53979177	432090.368421498	385137.116890055	503417.717565916	419799.370061525	347101.113134038	223990.809151041	401004.818558034	389870.190403944	407866.723975895	325535.647960175	413241.203768847	276006.204990195	398176.785315027	218862.513122647	429659.64368844	409735.799710592	405368.989784707	396355.106706018	160055.319010211	369235.63083127	417052.901485921	503735.888524	378735.846480797	288709.662365135	405002.391799415	343026.816442982	388854.891076434	380221.224499587	422632.887558664	385710.016544148	273844.015417559	409514.292345561	419858.825796508	408522.824533982	427970.084352387	373372.81560702	407545.684312627	269778.753989119	449022.774266887
372254.179640099	423498.754075176	349367.066879059	234912.378845336	425968.5981845	410100.982682373	389880.292179164	389543.18928515	347204.948186076	106878.53939653	424182.598829237	380244.655222491	329432.483449139	364169.046430368	237028.033193368	354989.437813907	362151.882992539	383013.621993497	266153.137171415	437469.29526628	269720.598423345	152735.989915874	570621.062774763	376491.569131893	399507.251253252	339477.912097417	433707.269865978	392674.281658881	338305.431609797	386740.819990251	114026.953707817	350616.281299272	261639.139464919	260789.379167418	326196.443589531	405938.065680966	204386.552393606	350052.063907599	481659.894675439	254087.610607958	240606.892391297	312352.862413382	429004.607124102	426539.528677019	376439.220969209	391331.904268546	233123.520642847	384970.402456364	270737.538810818	352853.675705618	393978.66165819	431352.229483262	380310.142370201	412790.704157919	511804.271791781	382781.032777481	425924.128407133	323115.214883423	368418.417749924	442345.348115687	429038.814883404	380524.534808912	500072.147886039	416063.571224492	343012.672413202	219330.719878367	397060.757445799	385135.770214759	404906.607887855	320221.918911622	411000.985278228	271262.001550782	395245.264750854	215190.097845358	425870.357823902	406914.566801711	401921.38013751	393023.712831106	155697.396100395	364485.194501345	412734.736167505	500628.276340257	373738.992179836	283890.027318007	400231.448187919	337732.296529912	384088.136434614	374666.160472436	419018.117943551	382196.963761952	269867.245782063	404518.097562171	414743.77984665	405870.864129907	425136.950628189	369102.31069564	405852.17625432	265494.315252317	444885.021303898
368018.355732766	420127.453061721	344619.294210636	230112.381734872	423192.349120054	406914.296577091	385227.95318972	384835.789626532	342525.689194493	103672.142702334	422702.832554858	375266.951746021	325436.544647235	359608.801344625	232124.742390188	350694.441719016	358522.275651459	378460.559824794	260586.703153215	433899.8590301	264854.842955774	148808.889683079	570447.311023414	372091.479553651	396564.895115152	334778.015090031	430305.633525346	388820.801749471	334103.126626055	382694.096901503	110205.200278964	346405.718452193	257259.815072242	257352.200681289	321457.723879399	400924.606945924	199995.264296892	345001.847554089	477361.178634744	248584.956986756	235901.543383718	307075.370290127	426579.901949624	423334.436774166	371934.310919304	388417.26683661	228307.056371069	381370.961300125	266076.233333872	347288.040456561	391149.309120136	427455.102990478	376977.000212156	410077.910215676	510347.726219949	378022.540183639	422572.833051033	317781.883281361	364670.98603497	438648.270304734	426064.440877587	376037.306972681	496796.598760955	412425.055870777	339023.930144149	214812.521422798	393205.402893884	380534.508584819	402021.898246825	315062.976867603	408799.655173873	266664.217316076	392368.362880539	211630.069953518	422179.51334499	404174.312070018	398564.262903707	389758.773544053	151500.74502056	359846.74465346	408526.85981834	497585.712538603	368878.513898838	279213.150593243	395583.705227431	332576.510467928	379440.715156642	369258.965340708	415490.574690942	378754.90439759	265988.575587448	399653.60316352	409757.264769197	403291.868177417	422350.168285645	364947.142840167	404215.344148777	261342.155477744	440846.552892662
363894.829188452	416847.791313005	340004.56782482	225457.227365713	420490.285789827	403787.534194468	380703.610055104	380252.031351682	337970.817441539	100593.795187037	421284.101058777	370420.118268217	321557.149186868	355160.930899071	227380.180258611	346513.613164983	354988.474034561	374033.992874899	255197.108562056	430427.969404004	260137.699543153	145025.263396362	570306.907022917	367814.476556222	393699.62739535	330200.139577357	426998.480057542	385075.121384513	330009.881303103	378758.438084664	106544.768740526	342318.316731685	253000.000746667	254002.24298947	316855.875037161	396045.515648447	195742.096126586	340097.140022877	473161.285355167	243264.079661388	231339.090496961	301953.712669654	424218.144818617	420208.416657761	367555.147832586	385585.792882706	223637.723913638	377873.500240172	261558.667452541	341884.666344549	388372.307198882	423642.851278735	373723.32542359	407441.01021727	508936.362644159	373395.138302568	419307.976720806	312603.272143988	361025.002020418	435049.831921986	423168.394491634	371673.994583948	493592.194846686	408884.813369493	335134.154536277	210432.509398114	389438.693869027	376065.004354591	399213.856688239	310055.885426661	406639.742083135	262209.396257863	389547.853903245	208179.853500761	418587.304467918	401516.22541965	395298.21101312	386561.574286459	147459.12362318	355319.231066781	404429.002206115	494609.355504604	364152.525080329	274675.753801346	391057.843007803	327557.086923882	374911.501887399	363997.46629424	412050.584721418	375384.724209559	262207.431669856	394919.623282123	404898.252027348	400787.105680396	419612.141234232	360906.37477949	402637.370772467	257319.686448943	436907.725586866
359882.657272272	413660.765344731	335521.097191146	220943.210477913	417863.689263378	400722.375006595	376306.192528456	375790.765381427	333538.784138001	97638.2142470595	419928.519376347	365702.573693005	317792.838703124	350824.388569229	222789.714279712	342445.875185529	351550.569563331	369733.067550866	249979.466853051	427054.330102787	255565.492983862	141380.141815834	570203.044166927	363659.064659901	390912.089416621	325742.676688675	423786.53543242	381436.719048101	326024.509713645	374933.155974341	103038.653424164	338352.643814226	248857.719635636	250738.725715617	312388.569047955	391299.528405009	191623.783859122	335335.762559661	469060.366568361	238119.728148878	226916.075118111	296984.711478005	421921.044580793	417162.286563812	363300.635250837	382838.090333273	219111.86834671	374477.806987415	257181.325289984	336640.659129638	385649.763006657	419915.918696776	370549.434248237	404880.706426886	507572.128059524	368897.06711285	416130.114712912	307576.319008916	357480.191343587	431550.545041698	420352.013925589	367433.704006417	490460.152389193	405443.254332871	331342.479591063	206187.310138032	385760.798553136	371726.003789505	396483.435400993	305197.487769373	404523.236999739	257894.491898187	386785.498777884	204837.105953532	415094.231927812	398941.586401877	392123.669331812	383432.997496198	143566.932943216	350901.653135633	400440.847488812	491700.614130467	359559.51414635	270274.681571479	386652.194620059	322671.180095052	370499.37470485	358879.625672276	408698.490942871	372087.38886986	258523.152840227	390314.98147952	400165.977674025	398358.147480216	416925.038052514	356979.140663329	401119.49858909	253423.755530587	433069.166574132
355981.181404867	410566.934769179	331167.103086278	216566.914108081	415313.681391019	397720.734777206	372034.39713702	371450.60338883	329227.754600727	94800.441131832	418637.910097176	361112.713307855	314142.681421293	346597.864115016	218348.836665936	338490.184363533	348208.296985457	365556.551363628	244928.887829563	423779.276160646	251135.126144739	137868.717605311	570138.263179255	359624.489740903	388203.143407518	321403.667694855	420670.271219939	377905.536820233	322146.12999619	371217.972608935	99679.9413350965	334507.49872316	244831.106757414	247561.272091758	308053.832070558	386685.376650363	187636.750439246	330715.233162118	465058.639035851	233146.803857934	222628.459064986	292165.338026476	419690.315052232	414196.947869506	359169.65159498	380175.030029505	214725.612746461	371183.245665572	252941.289219256	331553.125073306	382984.039658667	416274.684590883	367455.486437601	402397.750855499	506257.167884158	364527.316570906	413039.942280274	302697.856861773	354036.233840814	428150.615667419	417615.351308561	363315.411402356	487401.693272611	402100.947847451	327648.072835156	202073.508322881	382171.946776435	367516.178244125	393831.584560662	300484.921985307	402452.869148519	253716.196499857	384082.998377487	201599.572469598	411700.517188061	396451.582497442	389040.877894872	380374.579877993	139819.037048551	346593.08282589	396561.702249394	488860.779775226	355097.679511401	266007.098689265	382365.860624564	317916.759005522	366203.179978453	353903.275172626	405434.141167185	368863.89188994	254935.022539397	385838.358942605	395559.368029975	396005.927514312	414291.282222674	353164.545617566	399664.165181918	249652.00619667	429330.654238863
352189.523294466	407566.885912764	326940.926306344	212325.198645614	412841.369222139	394784.052435013	367887.032058887	367230.443416209	325036.1103282	92075.2225049905	417414.217407586	356649.018680824	310605.510603007	342480.138509782	214053.985020523	334645.502217906	344961.474900737	361503.341565292	240040.796992126	420603.563805353	246843.115648479	134485.944015838	570116.233143227	355709.666162797	385573.416512717	317181.604946169	417650.035179949	374481.467204188	318374.019884778	367612.373105804	96461.9743483691	330781.503420203	240918.346818284	244469.180562059	303849.632366568	382201.944474874	183776.950979465	326233.498497449	461156.285944107	228340.458904766	218472.852337433	287492.483267795	417527.192097109	411313.265524806	355161.118753217	377597.060300988	210475.495659766	367989.995042271	248835.499166989	326619.11409441	380376.966740449	412719.645988811	364441.707871436	399993.364138267	504993.575641319	360284.529867311	410038.444554216	297964.705592151	350692.492998704	424850.668450735	414960.326840597	359317.919503076	484417.879695476	398857.731093708	324050.029620961	198087.911458675	378671.760324215	363434.271932261	391259.534856771	295915.194136269	400431.018516223	249671.729920485	381442.020501276	198464.461735356	408406.405039072	394047.064363777	386050.553022773	377387.045003144	136209.797077069	342392.312679997	392791.363247698	486090.939713532	350765.606129525	261870.270735923	378197.322655207	313291.224189021	362021.800296582	349066.441001657	402258.280072639	365715.080260982	251442.048061162	381488.459618627	391077.655287164	393732.058464712	411713.255123538	349461.784830883	398272.717078623	246001.919724134	425692.94551371
348506.932950886	404661.218929231	322840.739601006	208215.013932188	410448.11257348	391913.662819013	363862.996023625	363129.174368411	320962.378385914	89457.9946230815	416259.730015702	352310.012863755	307180.078423216	338470.721276677	209900.726317491	330910.731944985	341810.188770122	357572.334066394	235310.760975276	417527.568479599	242686.3486729	131227.029570811	570139.609449484	351913.558751522	383023.828508582	313074.926549273	414726.627419763	371164.403608902	314707.047803354	364115.721831465	93378.6366775996	327173.47900763	237117.5038338	241461.450337014	299774.065897578	377847.829300484	180041.170654434	321888.363013304	457353.324748687	223695.703724469	214445.598704645	282963.14514524	415433.06461891	408511.97024841	351273.858189023	375104.948709863	206357.783756413	364897.778547787	244860.84697585	321835.74037913	377830.057391057	409251.221153094	361508.519015951	397668.458297199	503783.382644036	356167.11568298	407126.29755451	293374.08075418	347448.756823952	421651.03653541	412388.041912359	355440.438746292	481509.901956299	395714.176739165	320547.766691315	194227.214964419	375260.600423912	359479.261724007	388768.359637168	291485.478023186	398459.87810344	245758.050242659	378864.205628722	195429.28100213	405212.420285789	391729.185971819	383152.650528581	374471.418593636	132734.198141346	338298.700225064	389129.321617312	483392.634631152	346561.643041889	257861.45509244	374145.250943158	308792.56945405	357954.158636795	344366.988640299	399171.325578745	362642.005595198	248043.62419936	377264.226636383	386719.793237525	391537.877755891	409193.097393321	345870.003590585	396947.175769638	242471.185165622	422155.79938623
344932.530284101	401850.849251904	318864.822757699	204232.795106884	408135.133235216	389111.451975993	359961.163691365	359145.977090361	317005.230104245	86944.4019921977	415176.304235384	348094.153956772	303865.27494865	334568.296793375	205884.841900169	327285.06819891	338753.884860121	353762.572328538	230734.43393507	414551.788566508	238661.611805766	128088.02837037	570212.596589161	348234.917244381	380555.314065182	309081.693857295	411900.483796182	367953.547131647	311144.053638982	360727.600515978	90423.7449019348	323682.19398912	233426.786679872	238537.568333608	295825.155345525	373621.952800498	176426.213940631	317677.720858456	453650.300097612	219207.799540202	210543.103460219	278574.275929772	413409.695293604	405794.158584873	347506.739451155	372699.071392003	202369.086054252	361906.380373575	241014.465323315	317200.371920725	375345.821559508	405869.814987759	358655.915208726	395423.881696066	502628.700066691	352173.817128365	404304.403803152	288923.145373975	344304.498776661	418552.061515267	409899.154238097	351681.74984147	478678.895758785	392670.792041307	317140.552595626	190488.420327174	371938.473666787	355650.145945687	386358.746026326	287193.088918653	396541.445706737	241972.18074634	376351.063386298	192491.640109299	402118.662940796	389498.930412429	380347.85993159	371628.964750727	129387.160902955	334311.106815376	385575.116603516	480766.915711995	342484.140959465	253977.805138921	370208.927530917	304418.615767246	353999.236977258	339802.906435791	396173.405506975	359645.221397596	244739.016929625	373164.378493884	382484.845611978	389424.386437853	406732.95935564	342388.506032153	395689.1134406	239057.165744943	418720.168907998
341465.652575083	399136.718840528	315011.750853304	200375.615774315	405903.674113562	386378.978953063	356180.421873284	355279.287914436	313162.656995575	84530.0782183549	414165.990271305	343999.987008296	300659.875582337	330771.692203537	202002.477850043	323767.349983367	335792.708276163	350072.959586507	226306.865822786	411676.588999438	234765.807925547	125064.409196033	570337.478143257	344673.157528397	378168.543019597	305200.606218089	409171.976298352	364848.865394576	307684.373920226	357447.663849549	87591.8214844776	320306.287218264	229844.522925156	235696.928129823	292000.674409815	369523.140891183	172928.482250013	313599.344573098	450047.246306763	214872.371030339	206762.659898596	274323.111240943	411458.144757731	403160.815970028	343858.712622066	370380.335412683	198506.385341321	359015.657553245	237293.483641114	312710.367964238	372926.054953926	402575.769570218	355884.283796228	393260.505440207	501531.662048383	348303.442416322	401573.324177334	284608.731721232	341259.482625626	415554.25415361	407494.463493718	348040.896812657	475925.963965309	389727.792612013	313827.551108296	186868.689631714	368705.172358855	351945.653017845	384031.709051343	283035.454025533	394678.477851652	238311.41316656	373904.196097135	189649.756429771	399125.467794449	387357.633973835	377636.154334246	368860.569403373	126163.89175593	330428.411215009	382128.47984285	478215.056617466	338531.693171749	250216.769699166	366387.192695289	300166.79016022	350155.878739326	335372.305619851	393265.0135274	356725.891035966	241527.585427815	369187.789107416	378372.146855089	387392.597642999	404335.042421467	339016.329938808	394500.491514793	235757.703460733	415386.059716489
338105.579493943	396519.002318148	311279.904333283	196640.476787739	403754.815604463	383717.8129765	352519.678358899	351528.056415302	309433.424469924	82210.9393831753	413230.887240537	340026.112907801	297562.948805046	327080.164613985	198250.278765703	320356.670779198	332926.328516576	346502.36376313	222024.677860224	408902.93663341	230996.053225951	122152.162909031	570517.212651027	341227.082540127	375864.005726283	301430.098883184	406541.75356959	361850.102331855	304327.212825742	354275.442435927	84877.476496066	317044.7072858	226368.854421486	232938.899567184	288299.134900375	365549.968851029	169544.955541109	309651.447304908	446544.392070081	210684.89326697	203100.760754484	270206.941583777	409580.199220471	400612.768103048	340328.847481203	368149.336473804	194766.099267434	356225.416904202	233695.250907465	308362.995622938	370572.306886071	399369.470959623	353194.165645688	391179.459947285	500494.406912677	344554.755379039	398934.348368722	280428.286543419	338313.492687387	412657.942585282	405175.320003266	344516.811030077	473252.204157167	386885.849793377	310607.990188967	183365.031788845	365561.008046958	348364.460713598	381788.477064017	279009.787458245	392873.028881559	234773.057488344	371525.140954589	186901.4612494	396233.1781887	385306.16736792	375017.913464733	366167.403671138	123059.889933226	326649.876244047	378789.027577754	475738.674316621	334702.641434778	246575.845204553	362678.48520121	296035.02230861	346423.066860481	331073.258838662	390446.596357754	353884.96862011	238408.406011488	365333.354663177	374380.761199673	385443.942255498	402001.453916958	335752.715297041	393383.249852971	232570.551760374	412153.489591211
334851.447953952	393997.840546604	307667.649839898	193024.528855198	401689.930337522	381129.53629063	348977.813978383	347891.436069525	305816.047862407	79983.0648472922	412373.139068282	336171.114807578	294573.376455517	323492.871423929	194624.417354596	317052.136792726	330154.761785411	343049.871922598	217883.875334822	406231.020379604	227349.508017733	119347.110352798	570755.437163606	337895.697690739	373642.761700568	297768.338278837	404010.174145126	358957.06435254	301071.741152592	351210.267558733	82275.4526598053	313896.246350327	222998.097597441	230262.674178821	284718.454669114	361701.393150749	166272.532862892	305831.913949043	443141.903347402	206641.257971788	199554.464152044	266222.866647353	407777.393195098	398150.801159851	336915.855955532	366006.812928409	191144.883900076	353535.528050843	230217.151061293	304155.60667666	368286.616075711	396251.426273074	350585.622596133	389181.498114262	499519.07080133	340926.275450825	396387.585888471	276379.172841231	335466.105401798	409863.414433587	402942.558528975	341108.786092521	470658.779130963	384144.809527389	307481.264553138	179974.576472264	362505.793748349	344905.534816296	379629.956586154	275113.526204072	391127.19291917	231354.495670735	369215.429756571	184244.414946361	393441.921084989	383345.248030176	372493.863302725	363550.577628029	120070.809259035	322974.706543932	375556.411920374	473338.796449717	330995.683303793	243052.375946689	359081.824040269	292021.128900073	342799.802364364	326903.826066737	387718.438140089	351122.892087439	235380.74914862	361599.906091252	370509.488462852	383579.110513077	399734.330668807	332596.98112886	392339.35948569	229493.583664784	409023.096219864
331702.530852146	391574.274218463	304173.429098071	189524.78178713	399709.516072966	378615.160454729	345553.867699541	344368.181371265	302309.029741041	77842.7708645243	411594.259794405	332433.536629289	291690.282212753	320008.33075504	191121.299843039	313852.779028412	327477.715784431	339714.469042588	213880.343368059	403661.0756516	223823.321705225	116645.777737632	571054.915633677	334678.175782771	371505.468552134	294213.988061209	401577.809453036	356169.362207356	297916.571337829	348251.715088293	79780.9235929219	310859.872317734	219730.676095607	227667.964550684	281256.938017533	357976.19366991	163108.343357946	302138.888187198	439839.855513789	202737.279890302	196120.777455967	262368.364447933	406050.98910375	395775.564261668	333618.809076685	363953.145033011	187640.3827788	350945.777733351	226856.671507523	300085.758685779	366070.772989395	393222.020863335	348058.852167412	387267.077446561	498607.83786238	337417.035390908	393933.278983471	272458.673072837	332716.944182954	407171.037106302	400797.188694205	337815.679422203	468146.840662325	381505.026995923	304446.80401935	176694.513977295	359539.425368646	341567.744496813	377556.897757567	271344.299728335	389443.170723012	228053.15459437	366976.639545469	181676.994404339	390752.03818432	381476.086806343	370064.208799875	361010.861113948	117192.633505042	319401.922226894	372430.39777464	471016.189450023	327409.331049764	239644.180966674	355596.136156205	288123.111441772	339285.057693792	322862.17181966	385080.824114538	348440.687327117	232443.855282398	357986.414635299	366757.552992407	381799.495687562	397535.656478308	329548.312390861	391369.912192991	226524.660906324	405994.582425885
328658.263635826	389249.010459023	300795.786812978	186138.605942251	397814.899406603	376176.491873664	342246.764887967	340957.612066292	298911.03295887	75786.4841288995	410896.546344698	328812.075596443	288912.509885657	316626.015479131	187737.89574171	310757.732122284	324894.950699009	336495.178723535	210010.334689391	401193.868857304	220414.740019958	114044.525307257	571419.152219545	331573.485892905	369452.795873542	290765.703459638	399245.20974535	353486.788231532	294861.162490177	345399.370767983	77389.2331611648	307934.461488509	216564.696172931	225154.103691398	277912.823252718	354373.302499855	160049.398498173	298570.446853218	436638.485026052	198969.107734789	192796.988423024	258640.735718674	404402.163397089	393488.009476223	330436.822514277	361988.951954188	184249.500167241	348456.142005006	223611.14709027	296151.069041214	363926.665990541	390281.420029903	345614.195868594	385437.475921293	497762.854923825	334025.858022171	391572.603527859	268664.21240656	330065.722543226	404581.259166989	398739.817839692	334636.558029377	465717.430279089	378967.083886475	301503.669919864	173521.902137276	356662.102588688	338350.069783924	375570.304676182	267699.677182145	387823.224369257	224866.564626731	364810.080721833	179197.104638639	388163.818638533	379699.776843792	367729.329191393	358549.314718954	114421.260000393	315930.45025132	369410.453225785	468772.501466168	323942.101095911	236348.708373069	352220.334061518	284338.931468166	335877.864146966	318946.483435299	382534.197956411	345838.855262974	229596.981481176	354491.89836549	363124.183940103	380106.475877084	395407.515015645	326605.995916684	390477.081929693	223661.752981583	403068.220375182
325717.829340238	387022.656214957	297533.318002124	182863.290796032	396007.728813478	373814.778022794	339055.535827881	337658.314959324	295620.672291938	73810.8718084555	410282.025861235	325305.413911104	286239.217584961	313344.564002542	184470.829660382	307766.008453819	322406.603741438	333391.035877337	206270.34008327	398829.564670227	217121.195976414	111539.834884028	571851.649582297	328580.858290375	367485.556902214	287421.919685662	397012.672857944	350909.302614249	291904.656128923	342652.913055308	75095.8546405223	305119.036327564	213498.701387013	222720.294195751	274684.391025965	350891.593376089	157092.797040333	295124.816661295	433537.94848995	195332.918348391	189579.652244876	255037.565016247	402832.72067396	391288.92394741	327368.858442389	360115.086624565	180969.07390627	346066.604783711	220478.212398117	292349.072496623	361855.920575917	387430.028224213	343252.135699455	383693.699423773	496986.371155017	330751.46313264	389306.188648529	264993.373511595	327512.095061316	402094.402186933	396771.644081051	331570.567148184	463371.509400186	376531.093129298	298651.504098641	170454.333817837	353873.848052668	335251.443393431	373671.081158534	264177.364665512	386269.599457695	221792.36831074	362717.304052005	176802.911798598	385677.492700906	378017.348180187	365489.659764571	356166.950799305	111752.932521366	312559.607110912	366496.212654208	466608.951243709	320592.736196474	233163.813869877	348953.411489741	280666.601823505	332577.320328612	315154.935737687	380078.907312292	343318.410708122	226839.416882717	351115.136894934	359608.287734686	378500.94782557	393351.976397414	323769.395567838	389662.620144914	220902.964997863	400244.552766322
322880.686060178	384895.572506384	294384.540694506	179696.236389719	394288.424101904	371531.736333693	335979.226593003	334469.39696299	292436.664956099	71912.6915107724	409752.724706964	321912.236913999	283669.475332209	310163.311050406	181316.868768075	304876.835606717	320012.562478126	330401.204810097	202656.795299431	396568.924486537	213940.134858303	109128.432639195	572355.330063882	325699.458700994	365604.541703842	284181.320495647	394880.885305113	348436.570327931	289046.249999532	340011.905989568	72896.5880764459	302412.619557123	210531.07040515	220366.083337397	271570.035314776	347529.956065724	154235.887485702	291800.179493367	430538.28903567	191825.042033818	186466.588321099	251556.415763588	401343.952549714	389179.303031606	324414.044683633	358332.182081829	177796.482282978	343776.910614889	217455.584818723	288677.467779915	359860.173136636	384668.257908202	340973.020551098	382036.451817007	496280.500178955	327592.805619087	387134.857214276	261443.832451021	325055.774069528	399710.857738674	394893.700165725	328616.940464004	461110.263521955	374197.242982839	295889.764954161	167489.293425572	351174.898620961	332270.990574811	371860.092340829	260775.05448277	384784.549420444	218828.256265328	360699.785475153	174492.808833104	383293.425847136	376429.747765969	363345.4785667	353864.887115005	109183.997170599	309288.591702606	363687.474408932	464526.77667755	317359.818393403	230087.275107804	345794.377748542	277104.466425219	329382.411853205	311485.81754486	377715.191771177	340880.096520619	224170.648019727	347855.143240859	356209.235451503	376984.211273188	391371.042253372	321037.713053859	388929.131296274	218246.384401431	397523.610929431
320146.09369179	382868.48120855	291348.116783496	176634.959945042	392658.269544298	369328.248188695	333016.907072853	331390.014569914	289357.723053732	70088.8781733854	409310.656713427	318631.307079905	281202.442334089	307081.444692138	178272.992320532	302089.388148983	317712.691312846	327524.833009488	199166.318050954	394412.341405184	210869.101199697	106807.086658946	572933.316359064	322928.461441163	363810.494870974	281042.5415357	392850.311577948	346068.470270737	286285.059397074	337476.005950053	70787.384277452	299814.228545775	207660.411574479	218090.997355431	268568.186777133	344287.365016253	151476.146648693	288594.838300603	427639.771909313	188441.894503196	183455.642229784	248194.93166844	399937.233142652	387159.618426065	321571.485485271	356640.992986659	174729.023058345	341587.041143895	214540.980460434	285134.029355855	357941.122026154	381996.459802925	338776.810781017	380466.514377851	495647.523667767	324548.75631694	385059.294980696	258013.228383063	322696.611606342	397431.019207428	393106.76758285	325774.868052421	458934.699323155	371965.955621173	293217.560102927	164624.377403902	348565.144846386	329407.759581357	370138.441007781	257490.547638884	383369.975321144	215972.033145936	358758.84687907	172264.952495839	381011.864216446	374938.060337869	361297.150374991	351643.842722423	106710.871657563	306116.211687429	360983.858804505	462527.21021191	314242.157655672	227116.991751261	342742.273434467	273650.528754194	326292.252951585	307937.445868059	375443.540795923	338524.57970619	221589.601901335	344710.97271522	352925.998355234	375557.426712512	389466.729867633	318410.393520265	388277.308001854	215690.26135224	394905.669389535
