V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11
258868.71939963	258296.686282306	258168.6081846	259647.573953707	258452.410367066	258664.442827496	257391.221538605	259033.447342492	258670.656921916	259258.476349599	260091.851532734
255772.510523493	255195.829371855	255065.638486529	256556.446475317	255363.941330712	255580.17857603	254292.87190719	255932.663051692	255562.951560086	256171.943963222	256992.089964732
252782.69339365	252201.307142804	252069.189322843	253571.453288031	252381.756578751	252601.950852006	251301.005558622	252938.257825432	252561.876994266	253191.486313962	253998.666858811
249897.624750298	249311.496213114	249177.667505824	250690.95326015	249504.224748944	249728.149493316	248413.74400931	250048.658792037	249665.796153743	250315.502067497	251109.975041922
247115.77175643	246524.783644525	246389.470314606	247913.423520683	246729.754722823	246957.216354456	245629.652369492	247262.33036267	246873.129420481	247542.379356161	248324.467264471
244435.510260994	243839.660501117	243703.076617836	245237.388643455	244056.870792161	244287.68160779	242947.113868601	244577.721780165	244182.334237634	244870.675741135	245640.64340334
241855.471229043	241254.777991864	241117.026481622	242661.408673218	241484.195841946	241718.204406267	240364.580866795	241993.381651012	241591.918652483	242299.017091652	243057.041701611
239374.292781982	238768.575979068	238629.915308898	240184.133898926	239010.151824838	239247.31336275	237880.873941033	239507.935819128	239100.458268018	239826.055057906	240572.250738133
236990.526630872	236379.584204002	236240.319230867	237804.199199213	236633.357263455	236873.582678249	235494.634296469	237120.000503815	236706.576596714	237450.308230079	238184.928000636
234702.799954871	234086.513048914	233946.918743686	235520.337297406	234352.536090303	234595.82243904	233204.403187167	234828.213350878	234408.956098342	235170.538334625	235893.790187979
232510.003588489	231888.213632864	231748.455538665	233331.284884952	232166.476892593	232412.708747616	231008.917130339	232631.2717105	232206.313107048	232985.521346017	233697.559491046
230410.793769209	229783.315582671	229643.706628087	231235.854184824	230073.891997378	230323.072617238	228906.963527155	230528.102241295	230097.447763427	230894.036920791	231595.087634802
228404.328652128	227771.08962792	227631.511995797	229232.922613933	228073.891095206	228325.76849601	226897.377489118	228517.531812207	228081.206142546	228894.948537886	229585.247741164
226489.345212072	225850.171580163	225710.772234631	227321.418869722	226165.283058655	226419.804495935	224979.073259606	226598.525982621	226156.480781593	226987.20591491	227666.943746305
224664.777056237	224019.401584396	223880.437878325	225500.321698389	224347.037186631	224604.08779845	223150.995943982	224769.95169449	224322.25818165	225169.796152875	225839.160959105
222929.620174513	222277.863796556	222139.523854398	223768.67256518	222618.070808611	222877.663448296	221412.160244394	223030.894926231	222577.550461964	223441.726095319	224100.937726649
221283.096353015	220624.739312224	220487.107835169	222125.571472647	220977.662851953	221239.555300829	219761.632318833	221380.516235911	220921.405943807	221802.10579962	222451.371572467
219724.243145799	219059.036040875	218922.304981719	220570.172542744	219424.856053132	219689.064594908	218198.547141226	219817.853303171	219352.98925583	220250.080021677	220889.590704474
218252.292760524	217579.909128615	217444.306731055	219101.6827831	217958.91771446	218225.304612085	216722.07571328	218342.032654915	217871.425602309	218784.863752903	219414.826889643
216866.500898582	216186.89716549	216052.352628319	217719.379653323	216579.035882234	216847.530082536	215331.463907756	216952.322625102	216475.999435636	217405.747130807	218026.31982365
215566.157217215	214879.043271847	214745.743874986	216422.587021449	215284.51246722	215555.091020184	214026.012023765	215648.1559298	215165.998364234	216112.018487128	216723.394247781
214350.64878242	213655.776683359	213523.845504124	215210.692193396	214074.752673634	214347.369493439	212805.069534653	214428.804537719	213940.823030334	214903.090963272	215505.447580066
213219.474586738	212516.579728073	212386.074143779	214083.143753687	212949.273048919	213223.78209021	211668.092634409	213293.69192579	212799.834994464	213778.412757138	214371.911144782
212172.059257679	211460.837029904	211331.909690843	213039.447266032	211907.488965313	212183.87761787	210614.541287738	212242.377958531	211742.534658591	212737.478447804	213322.301237305
211207.966856622	210488.132587165	210360.897375116	212079.179231092	210949.089041753	211227.229819973	209643.959077536	211274.42571258	210768.500544543	211779.872727548	212356.157608642
210326.85853682	209598.033767889	209472.653918513	211201.971154079	210073.589449699	210353.416910948	208755.964146009	210389.420302114	209877.332164261	210905.227628255	211473.155629884
209528.353517791	208790.397510627	208666.85572188	210407.519081791	209280.61952866	209562.141053922	207950.2250608	209587.05342208	209068.690216111	210113.231060822	210672.950769968
208812.223796742	208064.782816553	207943.23827728	209695.581471043	208570.088519617	208853.215820426	207226.466707969	208867.041943814	208342.298442818	209403.63592797	209955.291616026
208178.400760856	207421.045926139	207301.586356104	209065.985258921	207941.649447193	208226.405244436	206584.494687295	208229.22530551	207697.993436769	208776.265173664	209320.012097041
207626.611554781	206859.089192829	206741.767371639	208518.620786457	207395.242463194	207681.596451256	206024.175174318	207673.529180905	207135.621238445	208231.043064627	208767.001232722
207156.867985598	206378.783773213	206263.725496503	208053.445609049	206930.787470322	207218.777624303	205545.437219227	207199.78319439	206655.11584972	207767.899686165	208296.197830038
206769.165816435	205980.06376357	205867.463093077	207670.482648399	206548.387614186	206837.956819826	205148.288458526	206808.077985882	206256.501750497	207386.861749672	207907.639885694
206463.597263673	205663.251303136	205553.049252675	207369.841199899	206248.068434643	206539.234817041	204832.799774572	206498.438976953	205939.836796382	207088.012939392	207601.41307178
206240.35832188	205428.336118795	205320.626931066	207151.68150759	206030.157089184	206322.771416917	204599.109140988	206271.023883273	205705.256365992	206871.540758566	207377.666058846
206099.618825051	205275.541995695	205170.408927767	207016.241175557	205894.708386644	206188.792342875	204447.425694897	206126.089912184	205552.974972657	206737.671686902	207236.641312386
206041.668343226	205205.144087641	205102.683984518	206963.837108226	205842.063340903	206137.610447935	204378.061485234	206063.904085529	205483.29986166	206686.745740158	207178.650339655
206067.086241452	205217.451820037	205117.815593231	206994.861180081	205872.600370843	206169.662986061	204391.350347629	206084.902101761	205496.586020057	206719.127015132	207204.078150028
206176.138490153	205313.092801917	205216.25349281	207109.778775425	205986.808533951	206285.354232036	204487.743673243	206189.531483742	205593.292435669	206835.286512853	207313.381527699
206369.306211825	205492.395601608	205398.51372134	207309.135958293	206185.248756164	206485.258961784	204667.766939706	206378.273451821	205773.914211257	207035.764579682	207507.09957467
206647.294809103	205756.109674598	205665.198825915	207593.565338982	206468.519886091	206769.982181015	204932.011096792	206651.753854353	206039.074387076	207321.205676675	207785.854954732
207010.782746083	206104.856378252	206016.987366091	207963.774433327	206837.184386379	207140.226642242	205281.154870157	207010.714296532	206389.439992289	207692.290559526	208150.342267144
207460.564844904	206539.393347767	206454.653036269	208420.552405424	207292.317575826	207596.813307843	205715.966617758	207455.846959615	206825.777806821	208149.858372272	208601.361830714
207997.528533966	207060.392592752	206979.049274047	208964.788219127	207834.644721109	208140.590466537	206237.308451001	207988.038435827	207348.968615645	208694.761684809	209139.775394772
208622.60274627	207669.159075859	207591.116424363	209597.453815651	208465.046204051	208772.57963094	206846.113686915	208608.345890252	207959.951671721	209327.993938379	209766.546048216
209336.892515732	208366.491563822	208291.895433048	210319.614890575	209184.790157991	209493.786990898	207543.424202486	209317.689437725	208659.738398174	210050.604033351	210482.752853693
210141.520655551	209153.639258084	209082.508739932	211132.42905465	209994.90561436	210305.399798966	208330.356673155	210117.260247496	209449.474380696	210863.746262383	211289.538783102
211037.702676906	210031.639863342	209964.184668147	212037.153979819	210896.56354704	211208.660773011	209208.138242397	211008.28586679	210330.382137889	211768.677388175	212188.141959232
212026.808602378	211002.090281515	210938.247957278	213035.147413327	211891.31702563	212204.944793689	210178.095228327	211992.115353166	211303.797370721	212766.771743266	213179.915394145
213110.349545894	212066.267057914	212006.135368203	214127.867268131	212980.545338401	213295.697761354	211241.647960616	213070.217505087	212371.14075532	213859.481545365	214266.313784063
214289.774089947	213225.67073006	213169.369848985	215316.882669088	214165.741287103	214482.473334138	212400.338557399	214244.08464929	213533.94937606	215048.357289104	215448.892877395
215566.782260854	214482.033254882	214429.607556767	216603.872976278	215448.59594767	215766.956829158	213655.801331632	215515.411912275	214793.871508072	216335.089684031	216729.314355535
216943.219755688	215837.005038756	215788.591044582	217990.626323161	216830.887825065	217150.92955617	215009.780003887	216885.916563165	216152.663193518	217721.463825898	218109.364231108
218420.858476898	217292.498664503	217248.193080746	219479.04475371	218314.399256431	218636.277646358	216464.155904194	218357.518979429	217612.186102404	219209.383100549	219590.939113131
220001.680737906	218850.482100923	218810.414815141	221071.166156375	219901.467971478	220225.042971717	218020.924453808	219932.19450029	219174.422970958	220800.887415006	221176.058687437
221688.019815271	220513.10009491	220477.361944884	222769.144139462	221594.091763918	221919.397345851	219682.187095981	221612.141343293	220841.528315072	222498.125772058	222866.859438607
223482.033167046	222282.58660632	222251.273711285	224575.257512366	223394.598448429	223721.589200869	221450.17897124	223399.561959725	222615.72667474	224303.377284627	224665.621282911
225386.115852109	224161.337172957	224134.530826439	226491.922047403	225305.24257659	225634.045376927	223327.260974049	225296.877170847	224499.362310815	226219.051334917	226574.743379591
227402.802526365	226151.794706389	226129.651672949	228521.693449974	227328.633684186	227659.326528154	225315.96445805	227306.599526399	226495.003718322	228247.711869422	228596.767717951
229534.805922416	228256.562155381	228239.278788375	230667.266224409	229467.498410553	229800.116070341	227418.923276532	229431.279260786	228605.278088014	230392.052855096	230734.376960908
231784.94324724	230478.595055357	230466.213065356	232931.492689755	231724.643787501	232059.249186415	229638.96160836	231673.965572853	230833.004334756	232654.923037508	232990.393807046
234156.205282326	232820.746571536	232813.409114913	235317.37075036	234102.980314413	234439.746417437	231979.010452406	234037.411462926	233181.126898212	235039.320746012	235367.813603868
236651.79058886	235286.02793695	235283.982561086	237828.060990508	236605.886642799	236944.716564812	234442.190730818	236524.853243039	235652.741320605	237548.402590476	237869.78820884
239274.83958249	237877.961766389	237881.187874785	240466.879468494	239236.543424915	239577.494524759	237031.74999324	239139.655753727	238251.123291196	240185.490302259	240499.629836593
242028.96781755	240599.803483634	240608.477939408	243237.318500475	241998.37451858	242341.632136477	239751.127630681	241885.189679758	240979.724941149	242954.06625582	243260.785787417
244917.735930039	243455.11451296	243469.456294877	246143.052066547	244895.236197393	245240.728868913	242603.947281833	244765.065068083	243842.157951179	245857.804232664	246156.924063915
247945.045046079	246447.823560539	246467.925772315	249187.93720938	247930.828191549	248278.685821902	245593.994582043	247783.148772443	246842.215923505	248900.568085685	249191.884380903
251114.813663041	249581.857510994	249607.870793527	252376.013147269	251109.175504197	251459.502670349	248725.264560662	250943.413754543	249983.89314321	252086.378626539	252369.688932079
254431.351955006	252861.387973113	252893.481504798	255711.523434658	254434.596806502	254787.42091724	252001.938710265	254250.161856859	253271.375764556	255419.489772073	255694.560152702
257899.041001926	256290.898442241	256329.125710633	259198.908580983	257911.482020455	258266.882336648	255428.386005955	257707.669612903	256709.041265556	258904.376665245	259170.906276649
261522.55778215	259874.844565758	259919.38922407	262842.827642924	261544.419957805	261902.537390513	259009.187966775	261320.557277197	260301.47591406	262545.652606905	262803.379437547
265306.67203869	263618.056454193	263669.092494494	266648.158451681	265338.30880992	265699.298055193	262749.163318595	265093.733480397	264053.497130269	266348.197156417	266596.83564187
269256.485217287	267525.511009386	267583.259169278	270620.003319108	269298.298489936	269662.228357173	266653.336773743	269032.174336144	267970.15128263	270317.12580261	270556.346065412
273377.375129458	271602.499256825	271667.159211329	274763.700171148	273429.795502966	273796.674163394	270726.974735669	273141.194744455	272056.698727615	274457.790033462	274687.236679019
277674.827023812	275854.536753959	275926.297792119	279084.836076867	277738.267379658	278108.230466244	274975.586947258	277426.379555688	276318.637171436	278775.760701897	278995.059981063
282154.698528274	280287.356618236	280366.437916305	283589.253031811	282229.538966661	282602.707966553	279404.947888663	281893.477406478	280761.757009908	283276.867266915	283485.625449363
286822.994217321	284907.041335528	284993.601092231	288283.053384491	286909.717381995	287286.209139094	284021.065494148	286548.471582602	285392.064017705	287967.227572553	288165.007747989
291686.097684615	289719.791344694	289814.077629671	293172.60631522	291785.173765387	292165.146674536	288830.229722165	291397.760894481	290215.857572685	292853.211543701	293039.55328851
296750.613155641	294732.191077734	294834.423990813	298264.564728722	296862.554141345	297246.121563127	293839.007821273	296447.892402488	295239.677693705	297941.491312238	298115.889642888
302023.502865781	299951.253388267	300061.515994879	303565.883288162	302148.799760737	302536.121361217	299054.274083305	301705.695054186	300470.446397103	303239.001729973	303400.922086615
307511.989300652	305383.891188112	305502.503623173	309083.824991579	307651.186793023	308042.398552777	304483.19226093	307178.554803364	305915.289207966	308752.99528951	308901.889955016
313223.522489379	311037.592572026	311164.858119705	314825.9450116	313377.233608412	313772.500823921	310133.225598636	312873.846644913	311581.706934612	314491.048129879	314626.321962184
319165.955430505	316920.300527674	317056.369206125	320800.131605187	319334.868512056	319734.314338728	316012.169216851	318799.356434212	317477.447872497	320461.045121036	320582.047063027
325347.486109063	323040.103474973	323185.144556457	327014.610638292	325532.267262615	325936.058293118	322128.142237368	324963.293365431	323610.65489295	326671.196602576	326777.280216101
331776.740416645	329405.334644202	329559.650834901	333477.954052585	331977.99591999	332386.321343133	328489.64489159	331374.142563196	329989.781414801	333130.098433103	333220.533556015
338462.617688713	336024.844319056	336188.71213573	340199.094059965	338680.941196649	339094.035400576	335105.481450644	338040.75416752	336623.661444758	339846.693777734	339920.702173514
345414.106074416	342907.844945224	343081.494244834	347187.319382389	345650.392974035	346068.471178681	341984.842937675	344972.366070598	343521.486912447	346830.273038802	346887.031139841
352640.937555301	350063.912223322	350247.596832786	354452.323971966	352896.074290923	353319.336212373	349137.309415857	352178.562947288	350692.853555325	354090.518719549	354129.167680846
360153.199296834	357502.98327428	357696.938290094	362004.173969261	360427.884730906	360856.710642673	356572.850595808	359669.289661196	358147.693833008	361637.507679311	361657.120979218
367961.33983348	365235.366678802	365439.859134345	369853.337035111	368256.542629737	368691.088237011	364301.83245604	367454.974206773	365896.341177485	369481.731519604	369481.338321271
376076.113048691	373271.901821331	373487.156312173	378010.71822412	376392.818759114	376833.335852847	372335.027964817	375546.309868615	373949.566613755	377634.093029387	377612.645611226
384508.889687562	381623.768548572	381850.009368464	386487.635661721	384848.033572332	385294.802814005	380683.656859674	383954.718583489	382318.601091377	386105.906296707	386062.312630226
393271.32471053	390302.509613879	390540.028793765	395295.858069283	393634.048089179	394087.231745108	389359.355097624	392691.724400273	391015.045181849	394908.949273893	394842.067221973
402375.433801456	399320.150339125	399569.295882088	404447.589343825	402762.984148575	403222.897193357	398374.22792992	401769.45741712	400050.976529958	404055.433779493	403964.021662976
411834.18362763	408689.423250967	408950.34561514	413955.500745284	412247.32645251	412714.427887291	407740.828379615	411200.511712635	409438.932561503	413558.054050555	413440.810247179
421660.362239086	418423.194039465	418696.164964506	423832.757115669	422100.408973262	422575.036767123	417472.18843059	420997.902074391	419191.923921646	423429.96269266	423285.522020277
431867.515290257	428535.027893829	428820.254926331	434092.983355669	432335.817433825	432818.35229867	427581.838289268	431175.139546038	429323.446103552	433684.816789752	433511.713395096
442469.812057304	439038.780838572	439336.606500668	444750.308694961	442967.673495176	443458.508872804	438083.770883674	441746.229627701	439847.480236446	444336.76920608	444133.445882081
453481.815154792	449948.970318773	450259.661128813	455819.348910375	454010.547675129	454510.178709446	448992.495924952	452725.779111291	450778.489760518	455400.480974985	455165.27539833
464918.595286008	461280.787829595	461604.398376937	467315.258378512	465479.593299329	465988.508128318	460323.063209566	464128.689407366	462131.449858245	466891.085628659	466622.281875877
476795.605901074	473049.479333831	473386.333418077	479253.693265517	477390.591109731	477909.155346713	472091.014871624	475970.431316283	473921.877717148	478824.25918875	478520.027377413
489129.143821725	485271.278747437	485621.480544494	491650.834114907	489759.506006453	490288.32930926	484312.406259446	488267.299979805	486165.775814388	491216.190164166	490874.612652118
501935.627945164	497962.692048207	498326.393918115	504523.400293022	502603.193263031	503142.77757547	497003.841479021	501035.649605967	498879.727082308	504083.607540469	503702.68619128
515232.416399937	511140.729933447	511518.156274883	517888.642523197	515938.830017935	516489.754726234	510182.479655336	514292.604236464	512080.832666085	517443.810172912	517021.408147308
529037.188575481	524823.152115199	525214.406522935	531764.343266203	529784.375113557	530347.081998619	523866.020007298	528055.86168614	525786.695524532	531314.668644061	530848.468234601
543368.165964024	539028.247320061	539433.245699263	546168.823389568	544158.074900499	544733.221739063	538072.684572644	542343.617022527	540015.446040285	545714.478341026	545202.132578943
558244.181569693	553774.610330438	554193.394110094	561120.943738874	559078.697833407	559666.957897657	552821.23444175	557174.628954727	554785.824701683	560662.108218109	560101.166281309
573684.33333321	569081.514868932	569514.1177535	576640.109468422	574565.67268952	575167.718630665	568130.989288855	572568.068471157	570117.045390597	576177.065472454	575564.835803605
589708.779075141	584968.784496321	585415.145304805	592746.250379683	590638.996858508	591255.585797792	584021.826931015	588543.942447619	586028.878208855	592279.265437361	591612.958673374
606337.547096929	601456.709306702	601916.744873688	609459.804543789	607319.140875602	607950.802346791	600514.096292539	605122.14618544	602541.573190949	608989.188844488	608265.888898388
623591.642922348	618566.097911424	619039.734239976	626801.714768433	624626.843924714	625274.739222241	617628.699129515	622323.569945597	619675.942517297	626327.849458392	625544.475440191
641492.271919678	636318.400487333	636805.390416487	644793.42285618	642583.733142849	643248.721657248	635387.026664731	640169.78208873	637453.230408973	644316.728382453	643470.071194617
660061.352665339	654735.469423124	655235.48729422	663456.840569892	661211.674223679	661894.705788484	653810.979278701	658682.396136295	655895.251538999	662977.797906738	662064.492644741
679321.442987434	673839.690658583	674352.237891319	682814.331457624	680533.099193902	681235.154644809	672922.910897055	677883.679410808	675024.213665729	682333.472216995	681349.978287752
699294.876597768	693653.48388242	694178.308294971	702888.708646325	700571.046386554	701292.912356947	692745.623001455	697796.054548902	694862.767960107	702406.620616198	701349.207069478
720004.781889996	714199.980903377	714736.777951711	723703.150790906	721348.246524224	722091.259604201	713302.344108473	718442.758123343	715433.980296113	723220.50789527	722085.251674593
741474.790130373	735503.117071117	736051.081468484	745281.221455921	742888.338207322	743653.857575925	734616.686913954	739847.396174531	736761.260240848	744798.742341983	743581.574551948
763728.584918804	757586.620760669	758144.996577232	767646.805533804	765215.557285962	766004.720383511	756712.559319433	762033.477990098	758868.413371295	767165.24166003	765861.970867483
786790.510037502	780474.421817614	781042.572466397	790824.055327317	788353.665380354	789168.040157521	779614.194553073	785025.137095803	781779.486464115	790344.2520503	788950.381803126
810684.601334131	804191.21783025	804768.070312877	814837.32457933	812327.870978423	813168.218400053	803346.084149159	808846.336167953	805518.776789523	814360.306450168	812871.269822963
835435.481860838	828761.577318955	829346.089661072	839711.17658919	837162.158101389	838029.9047253	827932.983814887	833521.672796033	830110.752328641	839237.974058211	837648.955907761
861067.868564073	854210.568209839	854801.184840164	865470.257518587	862881.317148842	863777.855932923	853399.650408673	859075.899356985	855579.995957551	865002.09170275	863307.944960931
887605.963052312	880562.741468496	881158.012944674	892139.243964341	889509.990220378	890436.82716897	879770.943372655	885533.593858746	881951.080595484	891677.323563515	889872.840656062
915074.547758278	907842.582890612	908441.249554473	919742.77887532	917072.880621212	918031.768044516	907071.763792891	912919.166487503	909248.757183384	919288.462196756	917368.279806596
943497.926760041	936075.003628722	936675.431531154	948305.396636235	945594.331503761	946587.416285389	935326.928590598	941256.981482522	937497.507304111	947860.165889363	945818.658944683
972900.810109237	965284.265442609	965884.926948788	977851.352829481	975099.617198844	976128.149131993	964561.032437433	970571.504202551	966721.684876379	977416.851943126	975248.209295237
1003306.8780778	995495.435956869	996093.826048539	1008404.64264673	1005611.84087642	1006677.90865791	994798.382857562	1000886.77744729	996945.311564248	1007982.54845956	1005680.86059592
1034739.72566224	1026732.02270401	1027325.73350423	1039988.80986148	1037154.80672821	1038260.53673176	1026062.87536801	1032226.20579776	1028192.07487215	1039580.99762243	1037140.00658573
1067222.38789495	1059017.27847364	1059603.86899683	1072626.8706341	1069752.10677712	1070899.06129937	1058378.0171062	1064612.62070093	1060485.05857848	1072235.30076715	1069648.59050085
1100777.18716569	1092373.86901003	1092950.77049314	1106341.17737056	1103425.71433873	1104616.04157371	1091766.64323512	1098069.16661602	1093846.83296664	1105967.93987371	1103228.9738744
1135426.09750572	1126824.27130303	1127388.3177278	1141153.27743151	1138197.34485162	1139433.23827292	1126250.83068492	1132617.11517534	1128299.12433514	1140800.70036938	1137902.74852128
1171189.31973793	1162389.4529466	1162937.32781954	1177083.77930227	1174087.95703463	1175371.44396763	1161851.69597572	1168276.87835805	1163862.76356649	1176754.25761425	1173690.43704888
1208086.3569475	1199089.60179275	1199617.68054575	1214152.23430932	1211116.71878888	1212450.54047099	1198589.57593942	1205068.20805619	1200557.59108667	1213848.26486629	1210611.58924065
1246136.20202225	1236943.59256321	1237448.10037217	1252376.93161031	1249302.48021833	1250688.88478331	1236483.33654261	1243009.34035742	1238402.32333909	1252101.22865546	1248684.59894107
1285355.58550153	1275969.00170607	1276445.94531354	1291774.79073515	1288661.89359235	1290103.77211053	1275550.61295983	1282118.6033483	1277414.22711592	1291530.24342799	1287926.33278953
1325760.17337505	1316181.67317744	1316627.02723537	1332361.10484326	1329210.55104211	1330710.57692597	1315807.55328228	1322410.69395877	1317609.03521742	1332150.75632005	1328352.23803794
1367363.86788398	1357597.17459205	1358005.44959468	1374149.52753172	1370962.37364652	1372523.22620937	1357268.65489715	1363899.64407088	1359000.78588937	1373976.67834514	1369975.86872763
1410178.45856665	1400227.16310907	1400593.41029283	1417151.6804761	1413929.0662884	1415553.48967462	1399946.41237998	1406597.55218401	1401601.65717347	1417019.70501309	1412809.29597197
1454213.69981178	1444082.19125181	1444401.34125549	1461377.13530938	1458120.67539198	1459811.09197788	1443851.30609066	1450514.50190559	1445422.0558522	1461289.52839288	1456862.01675686
1499477.21510066	1489171.12649699	1489437.18621876	1506833.14921941	1503543.84455186	1505303.63156689	1488991.75175848	1495658.32168485	1490469.753682	1506793.75084687	1502141.48784921
1545973.61010263	1535499.41936499	1535706.49450671	1553524.52251682	1550203.35107958	1552036.12814499	1535373.49153452	1542034.04673503	1536750.22708913	1553536.9620391	1548652.72692886
1593706.09043434	1583070.99918537	1583212.07447722	1601453.07795509	1598101.6678216	1600010.53123069	1582999.26907743	1589644.02814778	1584265.71438268	1601521.17880887	1596397.82194244
1642753.49193486	1631964.25262865	1632032.54282031	1650699.77075254	1647318.39709952	1649301.12434492	1631944.04326494	1638567.74834966	1633095.32642655	1650820.7606025	1645455.60740796
1693036.76508848	1682102.01179431	1682092.64276481	1701189.56156115	1697773.61920117	1699833.47170051	1682135.0272056	1688729.13190796	1683163.23282114	1701361.11695861	1695748.78410317
1744550.4978584	1733478.48355364	1733385.51307419	1752909.14145484	1749461.73664479	1751600.67862564	1733566.91184086	1740120.59062963	1734461.53670376	1753135.83864109	1747270.50189867
1797283.13487316	1786083.8212104	1785898.86396292	1805846.3043946	1802370.12274873	1804593.02828172	1786229.31468602	1792729.38505209	1786981.72268238	1806134.40830255	1800008.06900264
1851222.89438619	1839906.02856567	1839623.12732489	1859989.36302612	1856487.51290709	1858795.14860828	1840109.60789846	1846546.17629836	1840709.92703351	1860341.33517163	1853950.06288121
1906350.24989938	1894927.88890778	1894538.63609938	1915317.44145439	1911793.52996277	1914189.11637532	1895192.23784757	1901550.56349011	1895629.96910418	1915739.18148007	1909076.25629499
1962643.93637163	1951129.23273734	1950625.87942775	1971811.00794891	1968266.5735384	1970752.42969255	1951455.5572744	1957724.470737	1951718.73960035	1972305.36594246	1965365.02457441
2020077.61044359	2008484.83680444	2007858.95557532	2029441.73490393	2025879.6255584	2028459.08152825	2008873.3172456	2015041.04124215	2008951.41333147	2030013.09977672	2022789.66923644
2078620.39084217	2066965.0277767	2066208.70308457	2088177.11049694	2084601.69194768	2087277.44402062	2067415.86639018	2073468.28558582	2067298.40177452	2088831.17439328	2081319.4726373
2138238.7689853	2126535.56456381	2125640.02184682	2147980.94800906	2144396.72888253	2147171.97668223	2127048.62762825	2132972.22866822	2126723.83886134	2148723.54157908	2140920.79616433
2198893.49315597	2187157.89886718	2186113.73168403	2208813.9181181	2205224.22930922	2208102.63395348	2187733.88260924	2193513.07658719	2187191.14546611	2209650.10754888	2201553.05118303
2260538.61188417	2248788.77874341	2247588.35273016	2270632.15468974	2267040.49612103	2270023.74966532	2249426.54727023	2255048.22664656	2248655.21860362	2271565.77013983	2263170.61676845
2323124.70553901	2311378.6038008	2310013.60175701	2333383.42711036	2329794.06577386	2332885.51186525	2312079.15901966	2317528.99196287	2311067.55493427	2334419.48105641	2325724.26067694
2386597.63332753	2374873.11432492	2373335.29365231	2397012.04591356	2393429.36288906	2396630.26304621	2375636.91160514	2380901.04419262	2374375.06171211	2398154.92310376	2389159.44026921
2450898.42704288	2439213.80269605	2437495.16871259	2461457.59686472	2457886.12109022	2461201.36430675	2440041.09836831	2445105.52754577	2438517.73914482	2462712.13018384	2453415.38397191
2515961.5270215	2504336.90346974	2502429.57579708	2526654.61962049	2523098.89263806	2526531.18603834	2505227.17572397	2510077.77112249	2503431.86834554	2528024.71506209	2518428.23325346
2581718.04941366	2570172.88759271	2568069.18098588	2592532.58803734	2588997.06301634	2592548.15418831	2571125.48488862	2575748.29295631	2569048.25818281	2594021.85552967	2584126.61149281
2648091.25552087	2636646.42953805	2634339.3213695	2659012.71548489	2655504.79256289	2659175.51115918	2637661.28742469	2642042.00531883	2635289.46676998	2660626.29512187	2650435.07269334
2715002.43609381	2703677.93118485	2701160.44934689	2726015.48188405	2722540.96581247	2726332.01218316	2704755.7935562	2708879.68663887	2702076.07491486	2727757.29095448	2717274.36067477
2782365.49526674	2771181.09419763	2768449.26269805	2793455.04888053	2790016.55335744	2793930.45314943	2772320.95619803	2776176.67848133	2769324.24618956	2795328.18201463	2784557.68347329
2850088.47132481	2839067.42588689	2836116.77176509	2861238.78205019	2857841.27605878	2861878.89138355	2840268.39891814	2843841.15899284	2836944.13239638	2863244.91918677	2852192.03573896
2918077.61807188	2907241.81645519	2904064.99756994	2929270.42982278	2925919.91678444	2930081.25069434	2908500.1640745	2911777.99707765	2904840.67483309	2931411.73298535	2920085.09943193
2986233.57055803	2975603.16772019	2972196.64775975	2997447.46608704	2994149.3765174	2998435.19939468	2976917.58824923	2979889.65454782	2972914.25775686	2999727.91213786	2988135.88482355
3054448.36015517	3044045.67113822	3040405.98725211	3065663.96107281	3062424.38070763	3066834.70811183	3045415.66451372	3048070.84517713	3041060.56642984	3068085.58190072	3056238.08224156
3122614.88665586	3112459.41233298	3108587.01831647	3133808.96024828	3130633.14371902	3135169.09338051	3113884.6823288	3116209.9902902	3109170.69731571	3136374.2066973	3124282.94052846
3190622.37313643	3180731.49034687	3176626.47617976	3201770.55223552	3198661.47304388	3203322.56041687	3182211.34506672	3184197.20477237	3177131.16538412	3204480.91003779	3192157.59073369
3258346.17042559	3248745.08506396	3244407.52309019	3269427.25140624	3266392.86444033	3271176.48371105	3250277.78180265	3251915.17319289	3244825.44066198	3272281.0771321	3259740.62018459
3325670.59334783	3316373.54107695	3311808.02489497	3336658.77494783	3333703.16513618	3338607.93137728	3317962.57868781	3319241.18448147	3312133.27786124	3339654.55729796	3326912.45256302
3392463.4725835	3383497.1260095	3378705.90922899	3403340.91294191	3400469.33811763	3405491.54377944	3385141.19321223	3386049.3875183	3378930.63604532	3406474.59510174	3393547.76450084
3458604.64589352	3449987.30329483	3444972.58660561	3469346.0284691	3466562.70559838	3471699.49803969	3451683.24065798	3452214.77494075	3445090.27661061	3472613.91731487	3459520.33665091
3523963.69129302	3515714.56858639	3510481.92946874	3534539.32002172	3531852.82888807	3537097.46935155	3517460.18166598	3517609.42334518	3510483.20583894	3537941.28411481	3524699.91431124
3588408.31892348	3580542.86387058	3575101.99493936	3598793.90676531	3596204.57896707	3601555.07227369	3582343.47774662	3582100.58854438	3574978.40810087	3602324.52486007	3588955.30732684
3651803.07494782	3644339.05986969	3638701.52218965	3661975.4786681	3659489.36668569	3664936.94661892	3646191.42107444	3645554.22685805	3638443.28902277	3665626.74588123	3652152.28668616
