X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99
NY	-0.0169710744022524	-0.0320703516278168	-0.0308311611075393	0.0257914034853992	-0.0165560503785383	0.0408918645873875	-0.0343361471304113	-0.0178508903523506	-0.00606181303775763	-0.0168042688774488	-0.0317093241304139	-0.014103893645583	-0.034720855466322	0.0204094377495548	-0.0255839901378315	-0.0135272847275069	-0.0158815378996363	-0.0380221743867624	-0.0246048727293536	-0.036139719728261	-0.0256149796701773	-0.0276078028423624	-0.00577440600063563	-0.0350132839494835	-0.00858130468925917	0.0164439813910168	-0.0344894418538533	-0.0360787200236148	-0.00356058290315355	-0.0325960206263527	-0.0343675249989064	-0.0378534761138093	0.0301523984279432	0.0313627717323886	-0.0331868746906244	-0.0333727716616931	0.0257859243628219	-0.0400787465614005	-0.0019399334839503	-0.0416654592052702	0.0269121568727271	-0.0336594738036301	-0.00543211588491064	-0.00933102486087698	-0.0361519541277311	-0.024899869722314	0.0271899555199728	-0.0306986449832844	-0.0339092039277551	-0.0412376672975872	0.0390491081024057	0.0261680329839075	0.0268118399059321	-0.0138935443573949	0.0299159557043452	-0.0333039556865021	-0.0221203385733357	-0.0245527726521323	-0.0199072035673675	-0.0317533630452905	-0.0206556667748266	-0.0344749899148255	0.019949386899424	-0.0340689119575521	0.0305882445162505	0.024393881353787	0.0276490283344317	-0.0462265310152419	-0.0166419995847348	-0.0316551967227776	0.0352162021576447	-0.0360447772843774	0.0392001697117386	-0.00610704824247417	-0.0299775425144609	-0.0383773741193849	-0.0234987309365874	0.0413735631895742	-0.0237572882402298	0.034441880118711	-0.0244216810052528	0.0260400899978607	-0.0320798226346881	-0.0211798858292311	-0.00787519272801765	0.0265429227071882	-0.000796408091695007	-0.0244211663302504	-0.00304906185111447	0.0389042603710458	0.0331592120138441	-0.029228002901224	-0.0264482791567504	-0.0271340717062559	0.0420043246953713	-0.0253004442649217	-0.0223534307044358	-0.0364858684981014	-0.0207498246912573
NC	-0.00177202632588283	-0.016203770985417	-0.017709724412833	0.0287946500925064	-0.00124975801228787	0.0542119731347801	-0.0215696643654519	-0.00426722263122573	0.00589437645870262	-0.0160713985857881	-0.0121973489024096	-0.00216334422070503	-0.0220059549689137	0.0302116625286572	-0.0173195433781669	0.0013976065741152	0.00377648759152054	-0.0240171065228576	-0.0157425031829514	-0.0196699094245122	-0.0113930560698644	-0.0202314666642976	0.0166528810454676	-0.0171932719516371	0.00729611055287078	0.0248239582888847	-0.0180849350179069	-0.0199962846939753	0.00947721346951714	-0.0176686831253272	-0.0338156909352815	-0.0275183169748423	0.0359992062316198	0.0403795436873954	-0.0197529123956484	-0.0192254083793138	0.0297729349281058	-0.0246300794671413	0.014324248387998	-0.0312536341232806	0.0277186299392961	-0.0184909436745665	0.0137030569262278	0.00860250948024256	-0.0215662795647622	-0.00902799923205055	0.0308919529734342	-0.0156234663180157	-0.0215675160480951	-0.0286257098305649	0.0529102663782661	0.039530250302824	0.0397616426369459	0.000392606298666635	0.0452253954745376	-0.0194371727310506	-0.0067205861076487	-0.014338305390098	-0.00459407185678974	-0.0163030586043926	-0.00226904744930999	-0.0229373092264213	0.0332267165853981	-0.017482249624563	0.0401984623453656	0.0316603668477324	0.036685506135446	-0.0309686536071022	-0.00264988900234442	-0.0225936535979385	0.054234478109143	-0.0249024045982788	0.0518029850655336	0.00226193881300153	-0.0139994687147591	-0.0191099769361578	-0.00939127405871679	0.0496290676373435	-0.0171594483989456	0.0445588521344592	-0.00866926673334776	0.0378734167411797	-0.017452051500741	-0.0112560503984024	0.00366024970211796	0.0348660523225806	0.00846000390719426	-0.0092493947779341	0.0153151370578105	0.051343858482727	0.0392777691591625	-0.018156088363514	-0.00872528055402323	-0.00815651208800895	0.0562481237287414	-0.0125518621702678	-0.00194615294920938	-0.0261613477094405	-0.00442758257797945
ND	0.00528263561069875	0.000190280111808377	-0.0050242224219065	0.0320555624099058	0.0122295717066569	0.0576712057022029	-0.012693322562226	0.00338563701874473	0.0103508884359678	-0.0124906271753277	0.00467448268289432	0.00707656858988023	-0.0102366489200269	0.0338543488102256	-0.00861658977544673	0.00932578796815042	0.0109971519634113	-0.00890141907633703	-0.00732927466503748	-0.0057892126812084	-0.0055182893097739	-0.015580906107147	0.0292145166551928	-0.00897202834412431	0.0160204893577933	0.0275003016620214	-0.00522898472180728	-0.00753697724239172	0.0184408717161086	-0.0041620578161567	-0.0305056044028239	-0.0139380920260531	0.0340199190630406	0.0404042565932475	-0.00537658151080328	-0.00641539989116318	0.0269185088193508	-0.0134303456430701	0.0187870975145093	-0.0227013642959014	0.0244835227075695	-0.0073616202320236	0.0230529700473572	0.0190602120499974	-0.00890127865586991	0.000907495384551681	0.0293886682234672	-0.00471708499684112	-0.0105601314593873	-0.0151118210549381	0.0545626226904188	0.0432440550962237	0.0426673562500753	0.0101372789586497	0.0455495221734616	-0.00770796369795855	0.00785678520639537	-0.00468673853821104	0.00285551940201721	-0.0032680457993907	0.0104700048879483	-0.00838240417063314	0.0363481848830893	-0.000318993269349036	0.0376151208440917	0.0282087531132112	0.0400346893266905	-0.0161880556886301	0.0125654956310759	-0.0101139138170234	0.0580937346904824	-0.0153266279044011	0.0549410845144822	0.00699951840015851	-0.00250445094452676	-0.00127211542723551	0.00378751775917503	0.0520546717756481	-0.0126370199084027	0.04423127198184	0.00167164923986735	0.0422272821804175	-0.00822230788000412	-0.00381194658807732	0.00846897393531927	0.032720761394087	0.0164926625445294	0.00053428762371801	0.0197935758795979	0.0504267837956692	0.036635332524604	-0.00667078802470315	0.00120028070850521	0.00818509467783783	0.0588175595018053	-0.00118473820715566	0.0114213448677882	-0.0149503772102952	0.00672980856244452
OH	0.00510953556478431	-0.0020032299110927	-0.00615639029102623	0.0297891580870177	0.0116465823728747	0.0585068839374961	-0.0106969018787833	0.00521171602262854	0.0109813688377049	-0.0150485695473734	0.00130333838174388	0.00512116599498432	-0.0106034515408434	0.0349165356457224	-0.011019405581417	0.00800608752129087	0.00982350834509092	-0.0138961119410156	-0.0110917373948978	-0.00676961417247704	-0.00694138517008297	-0.0175138210452851	0.0294547443510138	-0.0104805188839942	0.0194171922868389	0.0296265512607982	-0.00554720393388202	-0.0107640337810026	0.0179816860712034	-0.00318027292130161	-0.0341776548318115	-0.0137364247052764	0.0344720820515643	0.0414128440849212	-0.00869929998393023	-0.00917494606518992	0.0276860810848667	-0.014104185730734	0.0166504447544942	-0.0220547354999993	0.0273316716996	-0.00993937873804632	0.0246692349493975	0.0180638038813581	-0.011956172825618	-4.39674331878764e-05	0.031180131425173	-0.00295612643771465	-0.0122478230749277	-0.0174502445689259	0.0561819317264637	0.0446560442568232	0.0399680563546277	0.0117952391719839	0.047685582542607	-0.00822537129375188	0.00711412886229955	-0.00596588693147748	0.00596723053281098	-0.00479588400614905	0.00942924009609606	-0.0116004661265728	0.0401709932821147	-0.00347143513163954	0.0453688407925641	0.0299315124204202	0.0417510625471046	-0.0192388814740191	0.0105407184841167	-0.0106492353966556	0.0596038718265922	-0.0177331244942798	0.0561869213180924	0.00829889299029008	0.000136482145286724	-0.0052420997504717	0.00293654050086225	0.0542218228179903	-0.0138726277327887	0.0440010071572159	0.00231062703120719	0.0458214881360421	-0.00715835693653995	-0.00487375429625256	0.0102549716235401	0.035471636387622	0.0171704884225768	0.00106342609048014	0.0209156182884385	0.0541689174023674	0.0408142503113633	-0.00916671059338985	0.00200132579215367	0.00498548650879682	0.0605758670982106	-0.00506103400105129	0.00630181473385268	-0.0166433460906521	0.00605150477610404
OK	0.00290328514449803	-0.00341891662575596	-0.00843883490353979	0.0315693528413587	0.0101774453470024	0.0595744047183396	-0.0122332349175682	0.00181689239707841	0.0141487242873511	-0.0160522399470595	-0.00125237170638063	0.00463711840155815	-0.0124932353613991	0.0365378833862068	-0.0110409465027037	0.00784850217445984	0.00824842257784032	-0.0142164724228568	-0.00748749107046794	-0.0099139474057174	-0.00371523545842592	-0.0171172334037108	0.0281980392206538	-0.0113507905056184	0.0156430477854912	0.0300412351801926	-0.00545600854225079	-0.0130335096363503	0.0181500861954713	-0.00714456923176476	-0.0349414676038126	-0.0161157859486318	0.0371055589599537	0.0425204361877959	-0.0119365085190086	-0.0098167108935639	0.0291800701636432	-0.0151889590594373	0.020200942625213	-0.0246226138647747	0.0283285655868735	-0.0131596070116631	0.024405212197988	0.0151895437558627	-0.013199720154148	0.000729489282630958	0.0300879671485312	-0.0075485276644151	-0.0116387727176457	-0.0188197296056928	0.0581236074857477	0.0456779732024566	0.0429425729698287	0.0113816486461163	0.0508287656264031	-0.00933437222129926	0.00554060201022029	-0.00640563455453543	0.00303282997422339	-0.00290221048146435	0.00820024851634828	-0.0130968308836396	0.0382130482025722	-0.00343901484772529	0.0441574620708646	0.0302663021976091	0.0452754337519431	-0.0222807188076931	0.00747231849343758	-0.0119285701269928	0.0615499722141852	-0.0162340640607405	0.0571414718545581	0.00765677139581046	-0.00601711418583635	-0.00494806533355171	0.00155005943813723	0.0548224508409732	-0.0155630518033367	0.0489343237794287	-0.000123595106373824	0.04652270771293	-0.0106610802149875	-0.00510802282831592	0.0112834700207524	0.0364643638860867	0.0153158982627241	0.000946320421513775	0.0189534288635893	0.0543393047075738	0.0411942975387046	-0.00852476387718832	0.00017317068569379	0.0012252366640739	0.0606472511631508	-0.0065747730235026	0.00906774194740673	-0.0180383318055597	0.00531078264868347
OR	-0.0058913734526368	-0.0178300394808524	-0.018632782663856	0.0293687246010387	-0.00381830077498479	0.0469936187043371	-0.0233817129961575	-0.00929345810237634	0.00346442857303007	-0.0128748555714168	-0.0145201350442329	-0.00435114783410274	-0.0242426737418971	0.0233388402555805	-0.0184072069798805	-0.00593170213154199	-0.00446985968536275	-0.0240633090152082	-0.0173030612813625	-0.0213601401366917	-0.0161484152902885	-0.0214333737041794	0.0100550459567496	-0.0239987261618753	0.00078573418393338	0.0205253788686369	-0.0186279971756323	-0.0213935506259748	0.0055552785503483	-0.01799326525111	-0.0327659709590477	-0.0266614411122681	0.0312421594527093	0.0347564912357037	-0.022594455782432	-0.0235673182587422	0.0263144951857063	-0.0271381770083926	0.00774448224656855	-0.0299572552112169	0.0257597406924616	-0.0216002378534781	0.00744050734849061	0.00418217643522915	-0.0242291606906679	-0.0121980039425591	0.0295185155924777	-0.0177746538076659	-0.021711959893227	-0.0300857841683924	0.0460590690556175	0.0315758588660896	0.0283319339947691	-0.00376729354674142	0.0342311466730268	-0.0221202628565908	-0.00996575769878006	-0.0165148103105156	-0.00798991862608442	-0.0182335211064507	-0.00506495752334468	-0.023688146696031	0.0253855581187055	-0.0194297667886852	0.0345970709028338	0.0271052430786161	0.0342091482934874	-0.0311403633142174	-0.00578249149311709	-0.0205293189851091	0.0467922773176111	-0.0271463534230377	0.0463741276504265	0.000966109340690381	-0.0185311177342861	-0.0199755299195529	-0.0122192316271185	0.0437180014096638	-0.0185535464774279	0.0381603977449266	-0.0127365519862471	0.0329582751455956	-0.0204899318741124	-0.0128701757701043	-0.00313727445660758	0.0274074174508248	0.00805995190894943	-0.0130485490534122	0.00635544174794726	0.0435121726265926	0.0342019373462639	-0.0200302979422688	-0.0119182251916506	-0.0105682555972019	0.0503991003756527	-0.0163903462237312	-0.00709982183151355	-0.0245201470498617	-0.00764485775299873
PA	-0.0111850569510763	-0.0219446115998543	-0.024773272125178	0.0300127154633784	-0.00842361534265068	0.0472080356442787	-0.0289017634333395	-0.0111829981152959	0.000155698092953049	-0.0147652165233109	-0.0215500438070135	-0.00461625246712365	-0.0293753128523547	0.0251175781045054	-0.0213636662267624	-0.00621623095638438	-0.00858697633552229	-0.0301456156643892	-0.0207910827191096	-0.0286920613348347	-0.019330903783616	-0.0239414110998788	0.00639876779450069	-0.0277183737572861	-0.000718698687424247	0.0201950680982938	-0.0252276645713638	-0.0282668504765759	0.0034876332350599	-0.0232462739068045	-0.0344596940522802	-0.0318485078608215	0.0315800237211353	0.0350125813870048	-0.0263523856532221	-0.025739533383797	0.0268690864562454	-0.0315518969430884	0.00554669888553027	-0.0367623861327634	0.0247079877819962	-0.0258353450207607	0.00440263113010245	0.000613810086402396	-0.02909926183159	-0.0187657624253827	0.0257319836598157	-0.0216454701190424	-0.0267100746404634	-0.0350190937726265	0.0460880876572194	0.0355369816915692	0.0332203953544092	-0.00587532558178465	0.0356620990500313	-0.0256635486475823	-0.0127716399190806	-0.0185607821583307	-0.0114191928257944	-0.0220821449270491	-0.00921288408694385	-0.0265215854848088	0.0243589456600868	-0.0242983460376403	0.0335781695620857	0.0262944548663876	0.0324030069613947	-0.0373715609715555	-0.00822469584629676	-0.0241965150235432	0.0445435040889683	-0.0301502153819873	0.0457106184974798	0.000169858847394264	-0.0188207715685016	-0.0280175778578805	-0.0160535671375656	0.0446844941282977	-0.0207775441816841	0.0361961655936033	-0.0142370687217288	0.0326463313624709	-0.0239082089945037	-0.0140847389484882	-0.00312203180981992	0.0274728413069588	0.00438273583923527	-0.0138693392497387	0.00420498037368804	0.0454000898018445	0.0346797593180408	-0.0241374287399271	-0.0158950881656965	-0.016266976552727	0.0492122185805422	-0.0213242723776128	-0.0115071748497352	-0.0296698877597342	-0.0120811884076843
SC	0.0024524359814473	-0.0064429439245805	-0.010018496366599	0.0325214546247977	0.00804304876820261	0.0594210944528143	-0.0149574853963204	0.00242011279798066	0.013003448792493	-0.0149076620914976	-0.00449575549669869	0.00435606884793013	-0.0140957478544348	0.0354360407592775	-0.0136372710604813	0.00811822780656362	0.0067158568179931	-0.0180090052362649	-0.0131621926879089	-0.0110087969148824	-0.00846367585506033	-0.0199593177026256	0.0273381386470514	-0.0176084305567295	0.0139392954143226	0.0293482464789039	-0.0105325903528465	-0.0151087279532863	0.0155448986161771	-0.00910363621404502	-0.0362123659869603	-0.0207043028358291	0.0352219231129723	0.043002686348682	-0.0128769992812877	-0.0142577172353185	0.0295607947868035	-0.019582552147457	0.0233145510586693	-0.0280531882252479	0.0277092507970509	-0.0129931376443874	0.0188822590213936	0.0147291906718966	-0.0161749210760724	-0.00335467197472822	0.0305401775661665	-0.0087538006130221	-0.0124663269842086	-0.0238921176502244	0.0561607431882044	0.0436809242690426	0.0418902459496925	0.00647939170084455	0.050137747389457	-0.0150394332615704	0.00380238252526363	-0.00553935546742503	-0.00132823474302856	-0.00699433058247073	0.00590239422116053	-0.012240803661151	0.0407110476631237	-0.00850804423152889	0.0440929776746408	0.0312631292533549	0.0435372432449399	-0.0230933521725639	0.00819941277371482	-0.0165053425912252	0.059424656488858	-0.0207070518971739	0.0569839625180661	0.00948690986005785	-0.00572354473620281	-0.0108622008090142	-0.00300837312687337	0.0532032018140661	-0.018479948817425	0.0478257477764713	-0.000760223521914307	0.0481639449877157	-0.0143590767665773	-0.00630223332386994	0.00932999881964145	0.0369728548428424	0.016387624487465	-0.00150458941517253	0.017433770050825	0.0544799319586529	0.0408677348885149	-0.0106448273848785	-0.00144773762374663	-0.000425050633592635	0.061374653079789	-0.00834159923955402	0.00155799615116675	-0.0173536669226101	0.00340486455044155
SD	-0.00170554929163212	-0.0119855581712076	-0.0145355763468693	0.0282194498678789	0.00195464811482813	0.0538969883809923	-0.0194685284548275	-0.00408609603296038	0.00862422642687299	-0.0140351571685756	-0.00821864604938717	-0.000954220382073755	-0.0178956945974967	0.0287559048087553	-0.017571331539423	0.00207303656564392	-0.00031469189101013	-0.0194329947848432	-0.0134723027940179	-0.0146472897245966	-0.012182237052811	-0.0202056019562957	0.0183427372840774	-0.0175067046092668	0.00915203903288264	0.0249679683561992	-0.0142059529213162	-0.0152904808218251	0.0114871582528852	-0.0132876846944263	-0.0329321089359245	-0.0199928623143133	0.0346025866998844	0.0366288826848505	-0.0165241288410593	-0.0158313199154319	0.0279031120805763	-0.0222297484012604	0.0136634495734974	-0.0268503499945672	0.0253033392413184	-0.0164353781405327	0.0149447686070423	0.0104241040496767	-0.0182688825988588	-0.00642772530364337	0.028972528442232	-0.0155326141185156	-0.0178285014071608	-0.0252006437475852	0.0500140154035951	0.0412236415862577	0.0376259174049568	0.00628023052507824	0.0430851742590275	-0.0194575925849509	-0.00124210576744866	-0.0101543104217536	-0.00351192913022063	-0.0127720382099681	0.000841256165312642	-0.0185506594003014	0.0328037243251933	-0.0133905354008227	0.041255794281182	0.0292259481621194	0.0353312669727229	-0.0257163509029793	0.00122201246238726	-0.0175221899119962	0.0512081797152849	-0.0224032712528028	0.0506332891989838	0.0036089575868551	-0.00913920434492663	-0.0148549352508719	-0.00435937223673405	0.0474109496305287	-0.0170592083371402	0.0442935192953527	-0.00661855124956128	0.0379817799740021	-0.0134447953992509	-0.0106778888892465	0.00199990363886612	0.0309746991962485	0.00915070240186776	-0.00811812605948765	0.0117849894259697	0.0505015139440001	0.0372227594263855	-0.0148543766755015	-0.00779249729159367	-0.0062119908448964	0.0546865428870085	-0.0111642181911011	0.000438021487777313	-0.0218628959787595	-0.000494230022864302
TN	-0.00842823389623326	-0.0234737814538689	-0.023919537049859	0.0293810467136773	-0.0103371618869025	0.0516658512822788	-0.0288333402430995	-0.0109457071281981	-0.000178387485183544	-0.0198232578034155	-0.0232781233178845	-0.00888983122953296	-0.029874553633188	0.0253740195722217	-0.022596715818354	-0.00575902007243714	-0.00558986362647794	-0.0307775522981838	-0.0213519826832936	-0.0289201679022076	-0.0188088453542443	-0.0279680075060354	0.00792145904944785	-0.0276397811135821	0.000145594415401485	0.0208920664056028	-0.0261140232693639	-0.0281438148246377	0.00288381229671041	-0.0241305094358933	-0.0363105790042426	-0.0335935453432015	0.0356046495960294	0.0366643899329757	-0.0293302539032054	-0.0271259921506133	0.0303087545240509	-0.0326433662547967	0.00666080602577846	-0.0382030133041358	0.0281899283969357	-0.0250637333408251	0.00523127571590295	0.000327758109759874	-0.0308948968504521	-0.0163605473836175	0.0294146982003743	-0.024050252477727	-0.0281100194006897	-0.0350777220295521	0.0483219783270342	0.03220623322809	0.0318312216919955	-0.0057943974104952	0.0362600185991963	-0.0259454324089591	-0.0154612083251818	-0.0200471494646531	-0.0142594540703142	-0.0236679506447205	-0.0105607497404024	-0.0292917398494996	0.0295780198691143	-0.0255004593651159	0.039783727584767	0.0273900025832093	0.02901403572216	-0.0396811077670619	-0.0122174231511368	-0.0279814270474912	0.0477590535105566	-0.0287670276607499	0.0480590584705799	-0.00181572949312267	-0.022180121726723	-0.0315483346174993	-0.0172324448010564	0.0463372642000997	-0.0228729300950203	0.0385338260038609	-0.0140976591525106	0.0335170104761924	-0.0246083041970829	-0.015278613780504	-0.000927193464547627	0.025469381863403	0.00610912929112133	-0.0169216563998598	0.00499659621215739	0.0468187681144461	0.0371794441780608	-0.0246914310757918	-0.0176097730294792	-0.0200115667111818	0.0501252982427467	-0.0218454443825823	-0.012547116650573	-0.0259092836548314	-0.0121409726851137
TX	0.0062032629320782	0.0011438973663569	-0.00539016995116471	0.0309711625552796	0.015129996196095	0.0609360864999864	-0.0123234661882993	0.00423196841984996	0.0133666311636528	-0.0203861305061623	0.000184486536936969	0.00892343951461805	-0.0108219542123264	0.0407052033242355	-0.00960757742931693	0.0109771485115222	0.0132985942304296	-0.0131039096373521	-0.00943391000368795	-0.0100828614386714	-0.00730780309924109	-0.0156111891096658	0.0316195500548191	-0.0094402878650303	0.0190264957257697	0.0349400009814001	-0.00485010347418677	-0.0108886546866337	0.0197405522430817	-0.0052465204917002	-0.0353923187999113	-0.0159616499921553	0.038724006804254	0.0443995179369174	-0.0102495637458262	-0.00702135964931022	0.0305958496869218	-0.0167110740568872	0.0222594110035582	-0.023157657484925	0.0263593794875811	-0.00846746125998235	0.0230626051751236	0.0183576993575016	-0.011655796927671	0.0027491969042627	0.0331178774947548	-0.00454813540649345	-0.01215890458244	-0.0186328790416761	0.0608891650150007	0.0486805460203701	0.0469577878663848	0.01039165057209	0.0516348748435407	-0.0100787871610942	0.00780170086270413	-0.00467746459085788	0.00657199700641977	-0.00567650240270946	0.0126467227728783	-0.00918542565867274	0.0431941874722551	-0.00153442609491228	0.0447781528799589	0.0333394848496038	0.0444911176625271	-0.0205136687321406	0.0106193821799208	-0.0113884761072654	0.0643502026651496	-0.0185451230660557	0.0614456510989739	0.00915909865957274	-0.00192236469208062	-0.00403456424608957	0.00423341004989127	0.0570123023284592	-0.0146295263549346	0.049899837878453	0.00180322951704189	0.0499700597894535	-0.0120104173986898	-0.00346934363002858	0.0112475856520254	0.0384740899534594	0.0211403991021913	0.00148035237084559	0.0204837143102254	0.0581433393761068	0.0427749561670166	-0.00499391007928355	0.00322033832847462	0.00300772681953454	0.0643661941057164	-0.00483733328071187	0.0104738727689836	-0.0149641905456539	0.00640808436932129
UT	0.00441269884048616	-0.00458695394619207	-0.00893271795154171	0.0300484932092387	0.00875954786777139	0.0554396233969584	-0.0136719442418994	0.00246855450935792	0.0121286271537506	-0.0120262516723545	-0.000193260893948708	0.00440670159668295	-0.0135150277997963	0.0320828518116136	-0.0123669185569513	0.00905101688082218	0.0105280202087088	-0.0143576276296546	-0.00884661448340669	-0.010710702632406	-0.00828689869052884	-0.0164079622181339	0.0275934437480528	-0.0133228566555206	0.0169725826646213	0.0277504197594389	-0.00969339476225435	-0.0124312925586537	0.0133823242973073	-0.0081490038727807	-0.0342092477084877	-0.0181650092959194	0.0350449564744576	0.0421757411215011	-0.0135359389199758	-0.0105693583402929	0.0287058725279449	-0.0154416813246609	0.0199022117304562	-0.024623967205621	0.0277783416964604	-0.0113349635903791	0.0215721039594956	0.0162768430835044	-0.0124560530118303	-0.00127063253376905	0.0299543413602775	-0.00826461245188353	-0.0141214686356669	-0.02020388678556	0.0558056859577459	0.0452017462225899	0.0422434675503556	0.00929610409892151	0.0465586999820664	-0.0137907625789144	0.00429332364415259	-0.00564284987812646	0.00411334361724476	-0.00774227036911338	0.00524483136941682	-0.0128235719905249	0.0387228222873333	-0.0056374432611704	0.0404079990316972	0.030233044817806	0.0377861509715047	-0.0221935553758507	0.00897352351063416	-0.013148200476059	0.058197931100271	-0.0181179427296701	0.0567503629488466	0.0067355775902098	-0.00757390798609568	-0.00663695633257285	0.000892620811488998	0.0531572863797783	-0.0150714528890752	0.0452314737880641	-0.00270182402575467	0.0409373889930118	-0.0119129759592105	-0.00611988208729494	0.00667663116989206	0.0347931296618307	0.0145675203696956	-0.00247653489837308	0.0158076948837683	0.0537177169747946	0.0411856050411091	-0.00865239191287259	-0.00186744772217895	0.00163221614474041	0.0572815087942342	-0.00558687062419637	0.00481718928350924	-0.0162992436487439	0.00300400821927505
VA	-0.00912124292847505	-0.0199954804056102	-0.0220243186640545	0.0279725649754165	-0.00500935619070279	0.0504160747154467	-0.0270550792346034	-0.00972327643033086	0.00250380396448896	-0.0159387529069377	-0.0207584814727005	-0.00566387299618648	-0.0269584221779633	0.0266732493812353	-0.0196774526623748	-0.00458570328490149	-0.00403679967106475	-0.0291635244002453	-0.0211680839502881	-0.0258821215135297	-0.0182903316509085	-0.0242418268078887	0.0100668177454431	-0.0266805746297288	0.000181818509326709	0.020056847063559	-0.02449337576031	-0.0286683536537825	0.00493919683127194	-0.0202162483230924	-0.0360877637261269	-0.0311128144307527	0.035073785570757	0.036065242860866	-0.025422674673212	-0.0249258311550483	0.0289311034331852	-0.030412237347732	0.0123520625296397	-0.035495046510786	0.0268458164529863	-0.0257916760613305	0.00960731135567019	0.000568805065405747	-0.0277774345528703	-0.0149243389894592	0.032167080038044	-0.0238174120617919	-0.0239148259181116	-0.0343825244831867	0.0489911779678333	0.0363086497960638	0.0334956596037421	-0.00541982206054354	0.037357094815493	-0.0237886954048685	-0.0107000260259384	-0.0188447453184525	-0.00743442234793969	-0.0224702940760536	-0.00651102379596946	-0.0269488410891712	0.0281962043502324	-0.0215119465167457	0.0375657582179871	0.0281944158994291	0.0332699356450468	-0.0359734395051536	-0.00813110193234652	-0.0233665266278535	0.0474131294441545	-0.0311575274195366	0.047128805757395	0.00299693293727384	-0.0205866758201765	-0.0265113593678424	-0.01344714423441	0.0475198859954213	-0.0195791256805239	0.039523073170547	-0.0132442745480115	0.0337571617829748	-0.0261193588484509	-0.0171221694646887	-0.000906148038021902	0.0302480080455231	0.00477625969872434	-0.0163982117102358	0.00612487972092635	0.0468387479995174	0.0356516153902542	-0.0222471686415944	-0.0155772373224736	-0.0155514996554005	0.0517178478611927	-0.0188947960838487	-0.00923032686535081	-0.0283617543734105	-0.0105415490157222
WA	-0.00942191248708902	-0.0194755949482945	-0.021172234854718	0.0281541551071452	-0.00720104767275391	0.0441537557788463	-0.0252403678269864	-0.0110304217355002	0.00155306091020592	-0.0145281238714055	-0.0177887250544611	-0.00680970192573288	-0.0245753325938153	0.0247710074613723	-0.01996235944768	-0.00500133268142957	-0.00736141696228979	-0.0264467751085025	-0.020054166179422	-0.0244211770577667	-0.0180665037973802	-0.0216068199528475	0.00863028885322358	-0.0251624116410607	0.000889700221771809	0.0156119619389204	-0.0236594162095709	-0.0247242703532434	0.00390588578108221	-0.0207935237780591	-0.0311503768095657	-0.0302456608550697	0.0339046605100767	0.032663517169047	-0.0239003750476502	-0.0236705244004427	0.0250293135399393	-0.0280456496038234	0.00815676683939143	-0.0313915127955204	0.0250319774925148	-0.02243268506454	0.00577346340717883	-0.000774916018973482	-0.025131215535735	-0.0163731714108539	0.0275749514592724	-0.0199394634287483	-0.0242119354445381	-0.0308541870221751	0.0407665630343458	0.0298568145959486	0.0336324722846722	-0.00467050422434214	0.0322157013090018	-0.0233817103849272	-0.0120612992730536	-0.0168428314315339	-0.0120481374802439	-0.020052848336564	-0.00673170122347425	-0.0241063326363971	0.0229733000089153	-0.0213767188364607	0.0332988248082011	0.0274938306991725	0.0301188490230904	-0.0332655196758397	-0.00783664088060692	-0.0253356664517342	0.0426551273442613	-0.0278023594916632	0.0428926890678691	8.38712090807303e-05	-0.0204172070047079	-0.023541095944833	-0.013825496340486	0.0418545785876706	-0.0197591883439412	0.0376913895102821	-0.0130152836738202	0.0264907153322288	-0.0204776331337976	-0.0136572979054682	-0.00297712946639056	0.0251650746152116	0.00250293162619807	-0.0147084631419216	0.0025599430668036	0.0418180949732598	0.0334152442338552	-0.0225753952009014	-0.0146172827712433	-0.0147316227523109	0.0448804920366656	-0.0181643454087707	-0.00973209934792621	-0.0277860453394506	-0.0119977625843937
