AL	AZ	AR	CA	CO	CT	DE	GA	HI	IL	IN	IA	KS	KY	LA	MD	MA	MI	MN	MS	MO	MT	NE	NM	NY	NC	ND	OH	OK	OR	PA	SC	SD	TN	TX	UT	VA	WA	WV	WI
130670.370604621	157012.265488038	75645.1583032158	995709.968832893	124681.241485954	84946.2806241853	22232.3442754612	225141.173000902	21019.9598237223	305204.213231535	151660.959155478	69057.675434485	67341.9696258767	101865.947449002	119379.844437111	143436.485102042	149148.592379223	198648.002815011	105578.716007106	80327.7131886391	149397.040761342	18368.0908768221	40884.9679139063	54322.3915621507	455743.262878853	239703.845663076	11799.2917887419	253354.861766552	89715.7715160536	78948.0041788943	302641.681457546	113218.389068084	17209.8920384089	165029.698664514	600300.733656577	62012.3723857423	201114.181275516	121055.429609464	44185.1198205679	125414.281474429
131948.903321	156961.082219303	76355.3339833645	1009619.4651125	127317.945503201	87295.5755513514	22698.8960074748	225440.42469569	20614.2461829926	313512.022776637	154169.136322271	70495.8058869412	68026.6863713666	102748.596845672	119657.358882563	145959.144346908	154123.385166621	200980.432055576	108248.913133771	80861.7449701722	151705.848422587	18785.4942535872	41459.3306861723	54820.1604678319	467908.132246313	241695.237036711	12031.0946797563	256264.270755096	90186.1937886479	80972.4913579616	308791.687719706	113663.683469556	17549.5043586182	166898.489539428	599741.928891848	62753.1534054996	203998.72554983	125008.861111172	44720.4547861747	129374.461633875
133023.666506114	156716.961390383	76957.3354762445	1022047.35582097	129806.045531393	89566.4808694421	23139.0264902738	225480.475859546	20206.7413967665	321534.291610456	156507.967427257	71867.2256320887	68631.0429372129	103510.445309047	119765.341659241	148302.769616171	159005.231746359	203141.920156013	110860.11042659	81273.2803097872	153822.229396623	19193.9391281203	41990.721273336	55238.3809299559	479656.282532479	243360.35071786	12257.3482117524	258909.790866584	90545.5495519588	82947.7964944322	314604.726071605	113964.613309709	17874.8314896002	168533.015097904	598476.539402197	63426.781936958	206618.428655686	128954.459959603	45202.2459529509	133259.866436307
133889.716302119	156283.31169069	77449.6244462363	1032941.16556224	132133.62944371	91747.3022879935	23550.4821259748	225263.570299579	19798.3386658146	329228.531286831	158667.936463789	73165.3411457505	69151.9189330432	104147.925840108	119705.037973102	150454.81031653	163768.624855109	205126.166725563	113402.444293007	81561.3671603335	155736.7273819	19592.1023889345	42477.4594556888	55575.3742460041	490920.930062676	244698.880303979	12477.4180712668	261284.145523162	90793.951579027	84866.0201936975	320056.676284081	114121.389320059	18184.5972260394	169926.020869392	596518.468469785	64031.1856312798	208961.803753366	132879.324364101	45628.5304817025	137052.171918488
134544.11318687	155665.370074673	77830.7491642315	1042247.09914974	134287.705606574	93825.564565293	23930.9389515116	224794.994379311	19389.7565658116	336553.984772583	160638.321591315	74384.7161036756	69588.7126042343	104659.67941172	119478.282414365	152405.91755631	168388.197779969	206927.482478458	115865.971433886	81725.5783136241	157438.80173588	19978.6521893139	42917.1103838279	55830.4709459545	501647.898849551	245706.827778364	12690.8329512812	263379.651587759	90931.3686422011	86719.2126682601	325120.750804888	114135.47548002	18477.5592886725	171072.634558929	593885.328897166	64564.327345814	211016.009600559	136769.224255372	45998.0142382819	140731.141311109
134985.27130237	154869.175748769	78099.7166680413	1049924.17243475	136257.313419691	95789.8483509599	24278.5061329206	224078.598056559	18981.5436336984	343466.939704682	162411.217022201	75519.6102889988	69940.3256864141	105045.234623155	119089.26271229	154146.456406072	172838.147756585	208540.930804344	118240.944918161	81766.6287788139	158922.558035159	20352.3257768024	43308.3013058737	56003.0632417374	511780.286365875	246383.720417136	12896.8572755782	265189.886474426	90958.0881391142	88499.479002658	329773.389762156	114008.334906016	18752.5315685007	171967.062889305	590602.400669509	65024.7273801487	212774.650531345	140610.115166581	46309.3309769427	144278.973270178
135212.522210069	153898.785093406	78256.3206164417	1055937.03034961	138031.998655212	97629.3907743689	24591.438055089	223121.712793278	18574.6109904727	349930.63495978	163979.079335006	76565.0548787489	70205.261515438	105303.979531148	118542.451471263	155668.456847737	177091.280976591	209962.201047073	120517.58082866	81685.1558378454	160181.75248674	20711.9638948805	43649.8035063996	56093.0268619505	521258.116524873	246726.742884864	13094.9434017018	266709.735983628	90876.2427836844	90199.0519012706	333989.080637985	113742.426073087	19008.4441362225	172607.277001377	586686.342624439	65411.0909529565	214230.825288316	144387.41357391	46561.5324722504	147676.535662973
135227.218173493	152763.143507559	78300.9354127016	1060261.65613837	139603.072617356	99333.2170780886	24868.1892220287	221932.542721321	18169.6766018127	355909.960110082	165336.333519246	77516.3785026722	70383.6697783542	105436.15759097	117841.406184418	156965.123631668	181123.527514773	211187.767325403	122686.296148407	81483.69321655	161212.0463891	21056.0958887802	43940.6049286305	56100.8564651288	530033.956265538	246738.887669627	13284.418199873	267935.428384202	90687.8644865606	91810.3677180467	337750.38973414	113340.9107883	19244.2557309292	172993.6230047	582167.515672357	65722.070858562	215380.069780994	148086.017412227	46753.9769356258	150905.074887928
135032.023044452	151467.498218053	78234.7963378887	1062902.10655346	140962.499703309	100892.202818027	25107.3809551744	220518.986841934	17767.1603435615	361371.355720637	166479.051202827	78369.0812507757	70475.2661190027	105443.197894796	116993.325742142	158031.523630881	184910.701087958	212214.815936978	124737.776149994	81164.9413128537	162009.036239336	21383.4883228184	44179.5199283503	56027.5233341466	538060.459507898	246423.600306375	13464.7262874211	268864.207419216	90393.8262934496	93326.1523867645	341039.637194515	112807.478525499	19459.0233737074	173126.279133988	577071.879962327	65957.0296189928	216217.875405353	151690.077040597	46886.6647232451	153947.594731323
134629.871361113	150021.455647404	78060.0549632112	1063861.17886662	142104.449409757	102297.454596905	25307.9250290259	218889.499552968	17367.7864038436	366283.543173833	167401.318207698	79120.0810985996	70480.4298517553	105325.81250614	116002.894863325	158862.592367812	188429.565775684	213041.303960257	126663.033238687	80731.8942451209	162571.145279089	21692.9354552755	44366.1062701476	55874.314055885	545293.973919721	245787.746462881	13635.2787478686	269494.763931911	89997.7520206802	94739.1784288345	343843.65164808	112146.899956879	19651.9165398892	173007.73750294	571432.570063731	66115.677327977	216743.62156592	155183.938168191	46959.0034468952	156784.686859739
134026.496585418	148433.601187938	77778.0182212191	1063146.29728108	143023.494436524	103541.326182149	25469.067028468	217054.475207302	16972.1305106831	370620.482311508	168100.463491897	79764.7969094059	70400.8848416588	105085.779508738	114878.401405051	159457.019825087	191657.574292229	213665.97352944	128453.591967846	80188.7838477199	162896.681448528	21983.3006370625	44500.4886586675	55643.1778413308	551692.896904076	244838.272973615	13795.6489717071	269827.836192876	89502.7822783629	96043.0448792946	346149.802144437	111362.447565913	19822.1659718812	172641.77597225	565285.362553082	66198.0967433728	216956.665807193	158551.893377893	46971.3686638249	159400.978396934
133227.709603275	146711.310275579	77392.6725389982	1060781.98686115	143715.318727259	104616.749770403	25590.1047003815	215025.275198123	16580.4953192035	374357.351879094	168575.878768775	80301.611695688	70237.4697548029	104726.345740297	113627.096425789	159813.520450765	194575.977609555	214088.335352779	130101.515752628	79539.7613904302	162986.364101176	22253.5274178756	44581.8439237198	55336.5560789825	557224.422502188	243584.224696661	13945.2352729916	269865.456469947	88912.7221896275	97231.9513481753	347949.600388906	110460.274570743	19969.1422586292	172033.46418485	558652.764008366	66204.7260877773	216860.002429213	161778.440947733	46924.4631258172	161781.566050786
132241.186616665	144864.039694149	76906.1432188525	1056804.67327439	144179.345331995	105518.476914871	25670.7557623772	212809.621292166	16193.4140323422	377476.514474229	168826.096288759	80728.3447740534	69992.0141243552	104250.28154153	112256.035097708	159932.613609943	197166.938180224	214308.676323791	131599.462071564	78789.6757013021	162843.295718783	22502.4301775386	44610.2831575469	54957.058719118	561859.537965622	242035.865872743	14083.6005629476	269611.23523996	88230.6153861111	98300.4510636964	349237.405970858	109446.563293039	20092.3172672855	171189.170476818	551568.991330815	66136.3479011404	216456.858948956	164848.324213677	46819.2365627286	163913.523202489
131074.526107459	142902.011134715	76323.2830588037	1051261.14758774	144414.933424969	106242.105922463	25710.7720822403	210421.970428087	15811.3209742774	379963.690436176	168853.032589032	81043.5203644337	69666.7033549077	103660.590901969	110774.06183385	159815.855330244	199415.387680199	214328.021225005	132940.840949737	77944.2899036509	162470.720832653	22729.1407183214	44586.1930607815	54507.7452016694	565578.967453162	240206.31514667	14210.2077538072	269067.479459941	87460.932997918	99243.5866812712	350011.031196299	108325.952877438	20191.2826625469	170115.184850606	544068.804626646	65994.0761542852	215753.648586604	167746.568014325	46657.2222296535	165784.724159623
129737.281797866	140833.943797888	75647.5806311171	1044200.15604669	144423.151296063	106784.699848636	25710.5947279984	207871.319951802	15434.2976990294	381804.564583043	168658.65016406	81246.4434823065	69263.6340542449	102962.062797178	109189.185646005	159467.433200423	201306.991703311	214148.161571989	134119.789770674	77008.9850238828	161873.269113743	22932.8128989377	44510.2463182071	53991.2194357063	568368.743086844	238103.995929774	14324.6635873695	268240.901727444	86607.9042525092	100057.092604913	350271.810832247	107105.439085728	20265.7518884548	168822.172991934	536188.25696213	65779.3339483344	214758.954791863	170458.262318419	46439.3481018357	167384.593651354
128238.765237297	138669.024210039	74884.2388138024	1035683.02533706	144206.351683965	107143.900316533	25670.5916501152	205169.600588803	15062.9822993605	382998.20707225	168246.293129507	81337.581624957	68786.3696577407	102159.585751386	107510.262329827	158891.703804552	202832.833065114	213771.560039822	135131.254254926	75989.8533032225	161057.115624789	23112.5314325102	44383.5678474179	53411.7281281491	570218.798174418	235744.67181578	14426.5479921752	267138.867849554	85676.7627865646	100737.495159867	350025.935748128	105792.108568648	20315.5613011789	167319.731869621	527962.26426903	65493.8642549945	213481.13418096	172970.040005386	46167.3769330612	168705.451125312
126589.289234729	136417.241424058	74037.9288638088	1025778.51120733	143768.179268917	107319.737443524	25591.4537135197	202329.667853657	14697.5748762385	383544.329288636	167620.242045623	81317.1675779606	68237.4167886709	101256.064240795	105745.271407235	158094.438622559	203985.546261394	213201.407687026	135971.054127381	74893.0861049768	160027.916841559	23267.7502008717	44207.2132394709	52772.8734396049	571125.701012549	233141.361132384	14515.6264424067	265766.508118869	84672.1884242042	101281.965799699	349271.498731396	104391.270126097	20340.6691658579	165618.335096278	519420.988128731	65139.6646033658	211930.782517026	175269.546825922	45843.5443556369	169739.579421549
124799.136877775	134086.368487103	73114.2558318973	1014560.35510019	143114.536789215	107313.075954488	25474.1261917184	199362.110786645	14338.2421685829	383441.380947822	166786.587135409	81186.5001066546	67620.0781997959	100257.54960234	103902.744776644	157083.380520515	204761.272493658	212441.51261126	136635.899334231	73725.0027822668	158795.421023786	23397.8530786242	43982.4878330238	52078.5488644057	571094.887852815	230311.496484322	14591.5850561988	264134.000793572	83598.6179294649	101688.946441552	348025.355620132	102909.955989798	20341.1565613871	163728.1364806	510599.292727566	64718.9954423826	210117.260975188	177344.134917348	45469.7405288604	170483.975983911
122879.613271664	131685.959409101	72118.5599193425	1002106.33029179	142251.118024608	107126.092414953	25319.6084355799	196281.719459391	13985.2817652493	382700.558762994	165752.242456883	80947.8713755893	66938.2632413686	99169.7614543089	101991.624385506	155865.028938488	205156.402591222	211496.315145607	137123.452220255	72492.2169894503	157368.237231346	23502.3235328857	43710.8907442874	51333.0017085326	570132.364377471	227270.170345191	14654.2137069934	262252.119392667	82461.5364699162	101955.843091285	346299.34557867	101355.332281821	20317.2232331845	161661.598731314	501533.245815021	64234.3548162291	208055.116054746	179182.813547069	45048.2435860237	170936.574732621
120841.917971062	129225.866922709	71056.2182558151	988498.237758825	141185.479827391	106761.247349751	25129.5132894783	193095.811307358	13638.8615878251	381332.457833527	164523.657327978	80602.3921404288	66194.7932592263	97997.9423404622	100020.231705024	154449.988198938	205174.569860047	210370.8548084	137432.292844093	71200.5517451817	155756.246441575	23580.9297274133	43394.0944953674	50539.8621775613	568259.656948867	224033.307141821	14703.2858865029	260127.404632209	81266.0542199311	102083.873501179	344108.733277701	99734.0221052622	20269.1828654626	159431.185487712	492252.690976722	63688.4390150545	205757.378220961	180777.097206548	44581.85408081	171098.203666635
118697.187263073	126714.108988555	69932.6468377204	973824.562619677	139926.352792222	106223.59333483	24905.1577873969	189817.449913334	13299.062663505	379353.494316824	163109.56124464	80153.1457089967	65393.5409352806	96747.7056682829	97996.6897364428	152846.920467184	204816.723597925	209070.647185165	137561.987172839	69856.9761248526	153969.166100753	23633.3558294422	43033.9286837266	49703.5678495214	565496.22281726	220614.776123886	14738.6170043893	257771.385776472	80017.2273956431	102072.952955137	341468.811955458	98053.072810452	20197.4639128545	157048.504264993	482785.828666814	63084.1294219871	203238.830460923	182119.335846921	44072.5727686072	170967.406715875
116456.294261572	124158.896881105	68753.6863681768	958172.884893584	138483.027807514	105518.057400292	24648.2679160798	186460.694902521	12966.0592049231	376782.255172712	161516.586353427	79604.1150846937	64538.9266884549	95425.3288835729	95928.9087735547	151067.071277405	204092.313019555	207601.707225172	137513.031338776	68467.3502284064	152018.074345036	23659.403738479	42632.360294655	48828.4810078323	561869.886484309	217031.129822562	14760.0945037727	255196.788431831	78720.2290172279	101923.866782845	338399.685536168	96319.071319026	20102.5990921945	154527.206208843	473170.418164364	62424.7962158821	200513.00478204	183201.766013333	43523.4903448021	170549.503886821
114131.37946709	121568.753328841	67524.9009935185	941631.480963743	136865.583729854	104651.416316487	24360.6696140674	183032.882234902	12639.8846335196	373642.68610747	159755.241333604	78958.4766164559	63634.9146496519	94035.3473487105	93824.4907045831	149122.38113245	203009.890576578	205970.502396569	137286.869458537	67038.178997909	149914.523746727	23659.200788374	42191.4723914186	47918.7697649659	557412.597419732	213299.744676748	14767.6745877981	252415.449642994	77380.1940770003	101638.642567311	334921.272472189	94538.0886979371	19985.2184473439	151880.347916289	463432.6920777	61713.802931773	197595.568829285	184020.241983194	42937.3444320341	169850.681846352
111733.34446515	118951.420726597	66252.3576946409	924286.337643786	135084.751233756	103631.015209825	24044.2413694755	179544.965139986	12320.6743241289	369961.628831526	157836.489206588	78221.1009898683	62685.0802253308	92583.6409625861	91690.734988322	147021.899344548	201581.387722909	204183.878870235	136885.838761559	65575.251816895	147670.041412763	23632.8312194957	41713.4527303492	46978.6055387244	552161.175727296	209436.965550634	14761.4207041868	249439.713360183	76002.0285924371	101220.008231013	331056.910613535	92717.2555812923	19846.0455245415	149120.672604316	453600.028456457	60953.3859144707	194502.462511755	184571.268669732	42316.7168816812	168878.194376068
109272.352666131	116313.198712699	64940.7113952062	906233.593755234	133152.797194968	102464.587197118	23700.9678206132	176008.704497394	12008.4646806604	365767.451198294	155770.967764684	77396.3752970023	61693.5948002084	91076.7404883859	89534.579028434	144778.755725064	199820.966751546	202249.00998324	136313.167684422	64084.4053979655	145296.204890628	23580.5231782021	41200.5648623613	46012.208618751	546152.213385016	205459.171458941	14741.3942716443	246282.228155606	74590.3024735316	100670.740978172	326830.317583372	90861.7983551819	19685.8869822832	146261.019811717	443699.694842992	60147.5128978394	191248.363672038	184852.51141554	41664.6257223904	167641.034705462
