YEAR	WEEK	AL	AZ	AR	CA	CO	CT	DE	GA	HI	IL	IN	IA	KS	KY	LA	MD	MA	MI	MN	MS	MO	MT	NE	NM	NY	NC	ND	OH	OK	OR	PA	SC	SD	TN	TX	UT	VA	WA	WV	WI
2013	19	NA	6392017	2915918	37253956	5029196	3574097	NA	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	NA	5303925	2967297	5988927	NA	1826341	NA	19378102	9535483	672591	11536504	3751351	3831074	12702379	4625364	814180	NA	25145561	2763885	8001024	6724540	1852994	5686986
2013	20	NA	6392017	2915918	37253956	5029196	3574097	NA	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	NA	5303925	NA	5988927	989415	1826341	NA	19378102	NA	NA	11536504	3751351	3831074	12702379	4625364	814180	NA	25145561	2763885	8001024	6724540	1852994	5686986
2013	21	4779736	6392017	2915918	37253956	5029196	3574097	NA	9687653	1360301	12830632	6483802	NA	NA	NA	4533372	NA	NA	NA	5303925	2967297	5988927	989415	1826341	NA	19378102	NA	NA	11536504	3751351	3831074	12702379	4625364	814180	NA	25145561	2763885	8001024	6724540	1852994	5686986
2013	22	4779736	6392017	2915918	37253956	5029196	3574097	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	4533372	NA	NA	NA	5303925	2967297	5988927	NA	1826341	NA	19378102	NA	NA	11536504	NA	NA	12702379	4625364	814180	NA	25145561	2763885	8001024	6724540	1852994	5686986
2013	23	NA	6392017	NA	37253956	5029196	NA	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	4533372	5773552	NA	NA	5303925	NA	5988927	989415	1826341	NA	19378102	NA	NA	11536504	3751351	3831074	12702379	4625364	814180	NA	25145561	2763885	8001024	6724540	1852994	5686986
2013	24	4779736	6392017	NA	37253956	5029196	NA	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	NA	NA	NA	NA	5303925	NA	5988927	989415	NA	NA	19378102	NA	NA	11536504	3751351	3831074	12702379	4625364	NA	NA	25145561	2763885	8001024	6724540	1852994	5686986
2013	25	4779736	6392017	2915918	37253956	5029196	NA	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	NA	NA	NA	NA	5303925	NA	5988927	989415	1826341	NA	19378102	NA	NA	NA	3751351	3831074	12702379	4625364	814180	NA	25145561	2763885	8001024	6724540	1852994	5686986
2013	26	4779736	6392017	2915918	37253956	5029196	NA	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	NA	5773552	NA	NA	5303925	2967297	5988927	989415	1826341	NA	19378102	NA	NA	NA	3751351	NA	12702379	NA	814180	NA	25145561	2763885	8001024	6724540	1852994	5686986
2013	27	4779736	6392017	NA	37253956	5029196	NA	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	NA	5773552	NA	NA	5303925	NA	5988927	NA	1826341	NA	19378102	NA	NA	NA	3751351	NA	12702379	NA	814180	NA	25145561	2763885	NA	6724540	1852994	5686986
2013	28	4779736	6392017	NA	37253956	5029196	NA	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	NA	5773552	NA	NA	5303925	NA	5988927	NA	1826341	NA	19378102	NA	NA	NA	3751351	NA	12702379	NA	NA	NA	25145561	2763885	8001024	6724540	1852994	5686986
2013	29	4779736	6392017	2915918	37253956	5029196	NA	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	NA	NA	NA	NA	5303925	NA	5988927	NA	1826341	NA	19378102	NA	NA	NA	3751351	3831074	12702379	NA	814180	NA	25145561	2763885	8001024	6724540	1852994	5686986
2013	30	4779736	6392017	NA	37253956	5029196	NA	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	NA	NA	NA	NA	5303925	NA	NA	989415	NA	NA	19378102	9535483	NA	NA	3751351	3831074	12702379	NA	814180	NA	25145561	2763885	8001024	6724540	1852994	5686986
2013	31	4779736	6392017	2915918	37253956	5029196	NA	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	NA	NA	NA	NA	5303925	NA	5988927	NA	1826341	NA	19378102	NA	NA	NA	3751351	3831074	12702379	4625364	NA	NA	25145561	2763885	8001024	6724540	1852994	5686986
2013	32	4779736	6392017	2915918	37253956	5029196	NA	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	4533372	5773552	NA	NA	5303925	NA	5988927	NA	1826341	NA	19378102	NA	NA	NA	3751351	NA	12702379	NA	814180	NA	25145561	2763885	8001024	6724540	1852994	5686986
2013	33	4779736	6392017	2915918	37253956	5029196	NA	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	4533372	NA	NA	NA	5303925	NA	5988927	NA	1826341	NA	19378102	NA	NA	NA	3751351	NA	12702379	NA	814180	NA	25145561	2763885	8001024	6724540	1852994	5686986
2013	34	4779736	6392017	2915918	37253956	5029196	3574097	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	4533372	NA	NA	NA	5303925	NA	5988927	NA	1826341	NA	19378102	NA	NA	NA	3751351	NA	12702379	NA	814180	NA	25145561	2763885	8001024	6724540	1852994	5686986
2013	35	4779736	6392017	2915918	37253956	NA	NA	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	4533372	NA	NA	NA	5303925	NA	5988927	NA	1826341	NA	19378102	NA	NA	NA	3751351	NA	12702379	NA	814180	NA	25145561	2763885	8001024	6724540	1852994	5686986
2013	36	4779736	6392017	2915918	37253956	5029196	3574097	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	4533372	5773552	NA	NA	5303925	NA	5988927	NA	1826341	2059179	19378102	NA	NA	NA	3751351	NA	12702379	NA	814180	NA	25145561	2763885	8001024	6724540	1852994	5686986
2013	37	NA	6392017	2915918	37253956	5029196	3574097	NA	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	NA	NA	5303925	2967297	5988927	NA	1826341	2059179	19378102	NA	NA	NA	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2013	38	NA	6392017	2915918	37253956	5029196	3574097	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	NA	5773552	NA	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	NA	NA	11536504	3751351	3831074	12702379	4625364	814180	NA	25145561	2763885	8001024	6724540	1852994	5686986
2013	39	NA	6392017	NA	37253956	5029196	3574097	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	4533372	5773552	NA	NA	5303925	2967297	5988927	NA	1826341	NA	19378102	NA	NA	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2013	40	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	NA	4339367	NA	5773552	6547629	NA	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2013	41	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	NA	5303925	2967297	5988927	989415	1826341	2059179	19378102	NA	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2013	42	NA	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2013	43	NA	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	NA	1826341	2059179	19378102	NA	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2013	44	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	NA	19378102	9535483	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2013	45	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2013	46	NA	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	NA	19378102	9535483	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2013	47	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2013	48	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2013	49	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2013	50	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2013	51	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	2853118	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2013	52	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	1	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	2853118	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	2	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	2853118	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	3	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	2853118	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	4	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	2853118	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	5	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	2853118	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	6	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	7	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	8	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	9	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	10	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	11	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	NA	5303925	2967297	5988927	NA	1826341	2059179	19378102	9535483	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	12	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	NA	5303925	2967297	5988927	989415	1826341	2059179	19378102	NA	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	13	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	NA	5303925	2967297	5988927	989415	1826341	2059179	19378102	NA	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	14	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	672591	11536504	3751351	NA	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	15	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	16	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	NA	5303925	2967297	5988927	989415	1826341	2059179	19378102	NA	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	17	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	NA	NA	4339367	4533372	5773552	6547629	NA	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	18	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	NA	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	19	4779736	6392017	2915918	37253956	5029196	3574097	NA	9687653	1360301	12830632	6483802	3046355	NA	4339367	4533372	5773552	6547629	NA	5303925	NA	5988927	989415	1826341	2059179	19378102	NA	NA	11536504	3751351	NA	12702379	NA	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	20	4779736	6392017	2915918	37253956	5029196	3574097	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	4533372	5773552	6547629	NA	5303925	2967297	5988927	NA	1826341	2059179	19378102	NA	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	21	4779736	6392017	2915918	37253956	5029196	NA	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	4533372	5773552	6547629	NA	5303925	2967297	5988927	989415	1826341	2059179	19378102	NA	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	22	4779736	6392017	2915918	37253956	5029196	NA	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	NA	5773552	6547629	9883640	5303925	2967297	5988927	NA	1826341	2059179	19378102	NA	NA	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	23	4779736	6392017	2915918	37253956	5029196	NA	897934	9687653	1360301	12830632	6483802	NA	NA	4339367	NA	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	NA	672591	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	24	4779736	6392017	2915918	37253956	5029196	NA	897934	9687653	1360301	12830632	6483802	NA	NA	4339367	4533372	5773552	6547629	NA	5303925	NA	5988927	989415	1826341	2059179	19378102	NA	NA	11536504	3751351	NA	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	25	4779736	6392017	2915918	37253956	5029196	NA	897934	9687653	1360301	12830632	6483802	NA	NA	4339367	NA	5773552	6547629	NA	5303925	2967297	5988927	989415	1826341	2059179	19378102	NA	NA	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	NA	8001024	6724540	1852994	5686986
2014	26	4779736	6392017	2915918	37253956	5029196	NA	NA	9687653	1360301	12830632	6483802	NA	NA	NA	NA	5773552	6547629	NA	5303925	2967297	5988927	989415	1826341	2059179	19378102	NA	NA	11536504	3751351	3831074	12702379	4625364	814180	NA	25145561	2763885	8001024	6724540	1852994	5686986
2014	27	4779736	6392017	2915918	37253956	5029196	3574097	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	NA	5773552	6547629	NA	5303925	NA	5988927	NA	1826341	NA	19378102	NA	NA	NA	3751351	NA	12702379	NA	814180	6346105	25145561	2763885	8001024	6724540	1852994	NA
2014	28	4779736	6392017	2915918	37253956	5029196	NA	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	NA	NA	6547629	NA	5303925	NA	5988927	NA	1826341	2059179	19378102	NA	NA	NA	3751351	NA	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	NA
2014	29	4779736	6392017	2915918	37253956	5029196	NA	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	NA	5773552	6547629	NA	5303925	NA	5988927	NA	1826341	NA	19378102	NA	NA	11536504	3751351	NA	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	30	4779736	6392017	NA	37253956	5029196	NA	NA	9687653	1360301	12830632	6483802	NA	NA	NA	NA	5773552	6547629	NA	5303925	NA	5988927	NA	1826341	NA	19378102	NA	NA	11536504	3751351	NA	12702379	NA	814180	NA	25145561	2763885	8001024	6724540	1852994	5686986
2014	31	4779736	6392017	NA	37253956	5029196	3574097	NA	9687653	1360301	12830632	6483802	NA	NA	NA	NA	NA	6547629	NA	5303925	NA	5988927	NA	1826341	NA	19378102	NA	NA	NA	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	32	4779736	6392017	2915918	37253956	5029196	NA	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	NA	5773552	6547629	NA	5303925	NA	5988927	NA	1826341	NA	19378102	NA	NA	NA	3751351	3831074	12702379	NA	814180	6346105	25145561	2763885	8001024	6724540	1852994	NA
2014	33	4779736	6392017	2915918	37253956	5029196	NA	NA	9687653	1360301	12830632	6483802	NA	NA	NA	NA	NA	6547629	NA	5303925	NA	5988927	NA	1826341	NA	19378102	NA	NA	NA	3751351	3831074	12702379	NA	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	34	4779736	6392017	NA	37253956	5029196	NA	NA	9687653	1360301	12830632	6483802	NA	NA	NA	NA	5773552	6547629	NA	5303925	2967297	5988927	NA	1826341	NA	19378102	9535483	NA	11536504	3751351	NA	12702379	NA	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	35	4779736	6392017	2915918	37253956	5029196	3574097	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	NA	NA	6547629	NA	5303925	2967297	5988927	NA	1826341	NA	19378102	NA	NA	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	36	4779736	6392017	2915918	37253956	5029196	3574097	NA	9687653	1360301	12830632	6483802	NA	NA	NA	4533372	5773552	6547629	NA	5303925	2967297	5988927	NA	1826341	NA	19378102	NA	672591	11536504	3751351	NA	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	37	4779736	6392017	2915918	37253956	5029196	3574097	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	4533372	5773552	6547629	NA	5303925	2967297	5988927	NA	1826341	NA	19378102	NA	NA	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	38	4779736	6392017	2915918	37253956	5029196	3574097	NA	9687653	1360301	12830632	6483802	NA	NA	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	NA	1826341	NA	19378102	NA	NA	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	39	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	NA	NA	4339367	4533372	5773552	6547629	NA	5303925	2967297	5988927	989415	1826341	NA	19378102	NA	NA	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	40	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	2853118	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	NA	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	41	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	2853118	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	NA	1826341	2059179	19378102	9535483	NA	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	42	4779736	6392017	2915918	37253956	5029196	3574097	NA	9687653	1360301	12830632	6483802	3046355	2853118	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	NA	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	43	4779736	6392017	2915918	37253956	5029196	3574097	NA	9687653	1360301	12830632	6483802	3046355	2853118	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	NA	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	44	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	2853118	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	NA	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
2014	45	4779736	6392017	2915918	37253956	5029196	3574097	897934	9687653	1360301	12830632	6483802	3046355	2853118	4339367	4533372	5773552	6547629	9883640	5303925	2967297	5988927	989415	1826341	2059179	19378102	9535483	NA	11536504	3751351	3831074	12702379	4625364	814180	6346105	25145561	2763885	8001024	6724540	1852994	5686986
