V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99
225198.15795742	223422.764700985	236925.866515056	201515.995313121	198963.250123507	184526.439334941	260785.863318476	253215.70855604	224667.899492238	193683.934801326	185417.059269939	252611.364463278	212876.868534447	202025.588332841	236139.250653205	215628.578573778	193109.901363082	247803.949257506	258093.504934977	240718.967199333	223279.793630082	203291.099859379	223772.403543122	245125.148780461	186310.29266482	208002.330625314	238290.190113562	233615.109089223	189981.039179436	233836.241231614	264705.107215391	240591.766277712	199382.275542128	141579.996501168	221837.010817021	267828.56856363	178887.890029101	255503.55163516	265733.841171786	255367.408084012	211171.554211064	242212.310327579	180696.028631194	201762.122940116	243819.934324728	196700.702006645	198999.022013083	227133.62634621	225611.148689453	273040.578701292	191958.56107912	199800.831730799	176248.980541344	194725.723034978	192165.713022305	258786.54548554	215032.021649184	267443.657396338	211469.870960215	246896.328541297	206360.310068525	245044.903155427	225882.004372406	225792.585217858	192266.536620976	189294.331901274	191654.504235692	255461.982791651	190962.440171938	260255.586627394	164413.531473228	233321.523095871	174718.113671434	173644.446233821	235496.240130086	204402.383544795	212128.179781853	185889.193617056	210420.039404002	198272.412644107	248866.31870779	218223.758822785	261658.847463388	236788.767626675	274431.744513061	225445.93539626	235632.304437668	257990.688510607	211121.2288893	182763.110642759	179959.506035288	275071.312960485	254677.325453102	192284.338423495	195833.063851129	231816.425405269	166427.161094551	218620.309681826	243068.852721404
216785.243806377	213923.530547592	227442.615183619	196653.728897973	191023.720310331	181268.764925307	250638.055750418	244179.422998038	216926.136425998	187067.586231606	177175.494428713	243658.077999413	204008.154200329	196064.459259197	227274.503842927	207656.616820106	185500.591860514	237620.494916279	248445.227852578	230680.205592547	214595.586083351	195609.82790608	215961.391758818	235323.747735493	179452.376706258	201812.521583742	228795.972548737	224066.257331043	182956.701443356	224515.363515047	255280.207715058	230929.303952366	195356.809200994	138328.899058996	212495.804027793	257257.289408358	174236.187858236	245201.809431405	257506.247035505	245040.05832738	205967.978563027	232507.500755056	174040.345720824	194189.749458143	233848.781044874	188771.676952736	193975.766873721	218307.817895787	216657.073024184	262052.252153882	189192.502710352	194443.455357739	171949.382293018	187638.11983259	188764.801316022	248712.457390355	206264.910000668	257778.830453232	203464.440902369	237129.447346359	198249.941495936	235129.640604207	219941.351125709	216237.858379293	188125.550876997	184665.273110104	186629.779811115	244780.096832724	183130.120620635	250381.528413453	161532.65289533	224090.345470586	171663.337021058	167981.457342638	226050.050377168	195120.880329012	203761.479927179	182667.907207438	202545.434553998	193424.348072992	239737.528039367	213139.810838573	251602.204357355	228301.342112952	266151.007890569	219496.139195246	227910.018840169	248153.676618623	203995.731792876	179450.260029653	176562.496818673	264774.141125845	244622.943497118	183952.471726231	192953.957738463	222846.392486244	159463.714648655	209940.64973511	233725.117590444
208732.682555888	204873.275500333	218386.037374117	191941.146318917	183443.066912788	178085.76866318	240935.710020665	235515.178624977	209496.271843704	180724.106346665	169341.226768939	235071.197487128	195552.983164339	190318.503491791	218791.121132283	200023.761885117	178232.018735819	227904.020708565	239208.285909753	221107.810575971	206295.104026173	188263.815478675	208471.940947389	225962.92984629	172887.311276249	195848.236501889	219728.120585802	214954.763262343	176231.744388618	215613.04174138	246248.43633655	221703.329136447	191440.264976401	135176.237222665	203592.464050199	247153.706797636	169738.526831606	235365.069135466	249583.660884928	235180.456180403	200934.403188888	223239.083035476	167669.529729111	186943.986295251	224333.173665354	181204.368586448	189114.854187218	209872.187027929	208104.841870016	251557.602802139	186478.235646789	189266.434446741	167788.197764615	180851.352058288	185456.2811975	239080.788499005	197899.114979892	248515.090961676	195806.636718686	227798.016524559	190501.371448268	225663.389803333	214198.684654711	207133.052631386	184108.239703804	180181.296749542	181772.45323425	234593.904211596	175660.135881173	240932.578708342	158717.12342169	215272.21486745	168679.424985463	162543.311716554	217029.972130734	186303.469945349	195768.819959615	179524.135960553	195011.632928115	188729.161840059	230992.907914199	208213.058176204	241982.820727946	220166.681180717	258173.895763268	213745.852407949	220487.250789012	238740.823261621	197154.223614581	176218.984826832	173250.041228174	254915.146280063	235013.971436683	176022.742309527	190129.124889773	214270.531626273	152830.012882957	201651.418944846	224788.180693354
201024.651989566	196250.473520972	209736.447097695	187374.014641545	176205.20419598	174976.82188303	231658.868040177	227207.426766399	202365.857651072	174641.622723347	161893.713549406	226835.68587308	187491.905437945	184780.016784888	210671.893363396	192714.981597863	171288.640666639	218632.688776353	230364.699924196	211979.606433215	198360.7606518	181238.103481547	201290.765978188	217022.332416091	166602.537548785	190101.199627261	211066.869751469	206260.111616844	169793.067406272	207110.063155489	237592.423259299	212893.754464802	187630.593735301	132119.385837868	195106.357747077	237497.294214197	165390.214300336	225971.754168154	241954.951538774	225766.910064678	196065.475619389	214387.177393173	161571.005798689	180010.504089015	215252.521141979	173982.290111625	184411.131084732	201808.663648035	199935.708443174	241534.398490041	183816.137661173	184263.704535226	163761.185492917	174352.245055274	182238.402714059	229871.495278472	189916.11563196	239635.529180854	188480.590535399	218881.780307085	183098.524287094	216625.8585576	208647.915261278	198456.511276177	180211.115946858	175838.178913392	177077.419427712	224880.682431552	168535.165811099	231890.520748981	155966.609197777	206848.302824001	165765.889516637	157320.62566208	208416.411724401	177926.383741033	188133.446539405	176456.89468363	187803.593602345	184182.154070237	222616.157189474	203439.353013563	232781.219472894	212370.156642093	250489.345409521	208188.77739904	213352.399190626	229733.821110497	190585.384565876	173068.146505885	170021.02272343	245474.649487407	225830.447531661	168475.420227087	187359.025220718	206070.995227687	146510.190046087	193734.848323154	216240.122654382
193645.805626146	188034.530894181	201475.260725601	182948.35325565	169294.222617535	171941.30794226	222788.822125681	219241.516496415	195522.614400717	168808.786164927	154813.495751091	218937.030678739	179805.812356133	179441.567567018	202900.915060661	185716.498284486	164655.647206817	209785.690093149	221897.402542763	203274.692577637	190775.610777691	174518.197640162	194405.280983196	208482.627661585	160585.873008003	184563.230601518	202794.240410193	197962.814299762	163628.274193817	198988.101709389	229295.996712446	204481.689852347	183925.599633451	129156.027578235	187017.314121087	228267.395427087	161186.406132904	217001.64967872	234609.024627078	216778.971208093	191355.738281782	205932.48082377	155733.246786784	173375.548029971	206585.982915903	167089.136041318	179859.906238167	194100.71866151	192132.145844824	231960.953497986	181206.578405675	179429.637150274	159864.371189566	168128.319021856	179109.13772854	221066.209492549	182298.073548958	231124.203504554	181471.970636895	210362.345976353	176025.76683686	207997.381844438	203283.081753819	190187.523249567	176431.120740007	171632.08516375	172539.449109897	215617.986395401	161739.153955241	223237.505674471	153280.637552658	198800.161193417	162921.941250629	152304.705303193	200190.476495278	169967.374298905	180839.293587446	173465.269532175	180905.868134878	179779.276861352	214591.342204802	198814.179426171	223979.087295094	204897.08017402	243086.349766347	202818.476038489	206494.268768828	221114.557227028	184278.458940169	169996.685378452	166874.322722294	236435.199773517	217053.486497689	161291.646102912	184643.829140871	198231.54185633	140489.08492047	186173.919135926	208063.969457051
186582.100808488	180205.99995704	193584.492426016	178660.39357431	162695.028850914	168978.527447502	214307.274169948	211603.489988991	188955.029353232	163214.790278439	148082.038621632	211361.213621905	172476.997450574	174295.839821649	195463.115301329	179014.976670888	158318.835574577	201343.345777955	213789.780833332	194973.150467914	183524.168958575	168090.185028059	187803.373230287	200325.777590457	154825.740745999	179227.055516677	194892.265176365	190044.716830478	157725.608951062	191229.890735005	221343.141111245	196448.352911922	180323.186540904	126283.679509723	179306.181509204	219445.398605075	157122.673804589	208435.443269944	227535.517091765	208196.974214795	186800.206050314	197856.885062187	150144.932511434	167026.268384455	198314.789324236	160509.849720206	175456.307379093	186732.638165352	184677.388842947	222816.629337601	178649.929987533	174758.970480778	156093.899591997	162167.834311443	176067.074829242	212646.706840731	175028.091408698	222964.935120199	174766.767175224	202221.890990768	169267.908522546	199759.315204994	198098.253724486	182306.635967926	172765.202824311	167558.892630392	168153.682033584	206784.433574491	155256.555302353	214956.332450332	150658.904872897	191110.986831369	160146.963770084	147487.009516199	192334.927012297	162404.568002847	173870.451477354	170548.435359302	174305.049695368	175516.003494153	206903.710401966	194333.439479846	215558.925004824	197733.949706352	235954.556185867	197628.531167283	199902.083418209	212866.327357809	178222.80904726	167003.4887866	163808.760143741	227779.602888556	208664.599716011	154453.567674612	181983.877411765	190735.372937167	134752.155771891	178951.834250045	200243.224828903
179819.710223695	172745.849255247	186047.342692924	174506.389481582	156393.2850111	166087.894639083	206196.918843134	204278.859854401	182651.290886394	157849.458262452	141681.701935007	204094.473738218	165488.406813365	169336.106055204	188343.672280415	172597.300830397	152264.842228953	193286.647961537	206026.515922993	187055.863041568	176591.495195504	161940.873469759	181473.061570458	192534.184210295	149311.066546232	174085.116107538	187343.629909832	182487.809022632	152073.722784602	183819.209061063	213719.401069262	188776.544766012	176821.351332863	123500.027032741	171954.990637783	211012.842313903	153194.462256943	200254.602204814	220724.454726733	200001.382818692	182393.624942989	190143.189097974	144795.231956955	160949.953901637	190419.907415294	154229.619689592	171196.147605547	179688.898634354	177555.681444913	214081.861376433	176146.52574226	170246.495037315	152445.886273663	156459.605934083	173110.464424966	204595.56221907	168089.691769708	215143.336180669	168351.378593294	194442.811436916	162810.828471281	191892.887655912	193087.629282702	174795.033487079	169210.169246075	163614.967731068	163915.246590209	198359.656566193	149072.571787978	207031.166454763	148100.798406902	183764.153556801	157440.323380225	142859.556982051	184832.362028864	155217.731925154	167212.190795914	167705.268376093	167987.929016319	171388.128085025	199538.632008546	189993.123092809	207503.687153644	190867.245559749	229084.050932043	192613.351370879	193565.568388561	204972.803813911	172408.623937332	164087.352830876	160823.02902241	219491.517249149	200645.915653177	147944.091767624	179379.485949139	183567.184741615	129285.683085449	172053.332789725	192762.380857277
173345.743707654	165636.518605331	178847.616447631	170482.546459396	150375.211037955	163268.683650752	198441.111395778	197255.014096408	176600.999153171	152702.72594896	135595.401504629	197124.60035438	158823.634785813	164555.503208787	181528.29588439	166451.157582641	146480.560423991	185597.461515545	198592.308692664	179504.371377928	169963.048270559	156058.072062062	175403.477040065	185090.853793117	144031.303159937	169130.504052442	180132.517198448	175275.253702709	146661.753758391	176739.768384704	206409.820202266	181449.320681734	173417.977598895	120802.80325582	164946.385136024	202952.284534269	149397.500359664	192440.773095923	214166.445582784	192174.731575396	178131.359028852	182774.433761876	139673.833414375	155134.836208184	182884.198702072	148234.384309102	167074.870477542	172954.845373156	170751.225459512	205737.744996409	173696.611476974	165887.101433859	148916.855234676	150992.453982651	170237.623141483	196896.669883035	161467.604881728	207645.299378075	162213.025627536	187009.02172392	156640.697077489	184381.595475202	188245.798093405	167635.125085682	165762.952236431	159796.564304096	159819.37297484	190324.114349927	143172.966415715	199445.415789912	145605.91009218	176744.154987843	154801.466196021	138414.604800804	177666.601641055	148387.956511525	160850.240719673	164934.863434571	161941.671637521	167392.204129868	192482.597331993	185789.235294254	199797.377006874	184284.714303064	222465.667139989	187766.87266708	187475.030238712	197418.578523048	166826.141939747	161247.275164359	157916.206803721	211554.690236206	192981.138870372	141746.81017486	176830.939734267	176712.625469815	124076.634875595	165462.81729419	185605.889257028
167147.300289085	158860.925017662	171969.543152804	166585.349080645	144627.915254366	160520.272856236	191024.103385367	190519.361180523	170793.698427124	147765.24440775	129807.43168583	190438.602873177	152467.412056054	159947.84512309	175003.984499693	160565.101500274	140953.682953083	178258.557927721	191472.843020494	172301.556090911	163625.143285663	150428.96916461	169583.81616435	177980.126564006	138975.993713831	164356.232026244	173243.478447185	168391.075576733	141479.015253765	169976.076943079	199401.408960836	174451.2498848	170111.141786355	118189.81539295	158264.183620177	195246.589910723	145727.737993505	184977.28175157	207852.083964007	184699.710877825	174008.768082645	175734.811780633	134770.82614644	149569.438898813	175690.580044245	142511.068544337	163088.461470064	166516.744561719	164249.806775943	197766.116718937	171300.49145576	161675.918758706	145503.182816179	145756.373541321	167447.067598847	189533.804851146	155146.846518898	200456.986447861	156339.618697625	179904.488040295	150744.537688209	177208.389811289	183567.24484489	160809.948568913	162420.900923831	156100.334602017	155861.697165956	182659.332259278	137544.392806986	192184.907654342	143173.737178104	170035.571470246	152229.670675777	134144.915477137	170822.326558435	141896.76614751	154771.305244494	162236.399596046	156154.151210954	163524.04818218	185722.320389658	181718.085409848	192424.392411577	177974.354685589	216090.008594474	183083.631885734	181619.893553711	190188.492148698	161465.695697514	158482.346319762	155087.081231292	203953.988911967	185654.553439912	135846.330198387	174338.458645536	170157.774064924	119112.441704206	159166.579851234	178759.78375395
161212.497932712	152403.017310532	165398.561721666	162811.379329951	139138.786901321	157841.876232197	183930.647027907	184059.764471188	165219.389391758	143027.782885594	124302.680445263	184025.275260266	146404.574714839	155507.029011596	168757.441558543	154927.78137583	135672.406131157	171253.561886346	184654.325545596	165430.579850293	157564.051390052	145042.641209729	164003.699568154	171186.810879428	134135.520737986	159756.040194774	166661.891989048	161819.807696249	136515.691738287	163513.922171073	192680.686434264	167766.539998846	166898.917689495	115658.854901648	151892.013898848	187879.8819182	142181.129858427	177847.945998501	201772.406377571	177559.966201572	170021.594410444	169008.867013827	130076.742380663	144242.972274908	168823.240176689	137047.014304982	159232.40369725	160361.01415514	158036.757707533	190150.110984071	168958.349404304	157608.275990047	142201.577992412	140741.247936679	164737.204040074	182492.330797185	149113.654727836	193565.202877325	150719.307262985	173114.578546646	145110.006633043	170357.837989161	179047.022468666	154303.410103528	159181.179992174	152522.775932672	152037.668655195	175347.607907076	132174.07422946	185234.913494587	140803.858790896	163624.428663132	149724.279107815	130043.149910115	164284.635150639	135726.74600882	148962.441118566	159608.95864776	150613.763285403	159780.006996472	179245.083759827	177776.053254056	185369.865839501	171924.365677859	209947.909153495	178558.082147618	175991.630858577	183268.639274143	156318.723958662	155791.25045684	152334.355890585	196674.760620401	178650.426120008	130228.076864241	171902.166094505	163888.727839592	114381.294857343	153151.003284951	172210.059235807
155530.01649876	146247.316652795	159120.493228523	159157.238729238	133895.818425801	155232.740324394	177146.171392022	177864.698491194	159868.489394477	138481.90875582	119066.936657823	177872.986932593	140621.394430536	151226.942054803	162776.563390024	149528.635656676	130625.461917117	164566.837841441	178123.533079354	158876.054176327	151767.87238732	139887.944366811	158652.977655582	164695.958101403	129500.426964458	155323.425260228	160373.493004258	155546.541233374	131762.51241491	157339.545363344	186235.512873423	161381.061044056	163779.552100787	113207.740383144	145815.464803763	180836.442803914	138753.841955174	171037.358854308	195918.476922146	170739.718972934	166165.432965973	162582.451503663	125582.4227846	139144.576022902	162266.649532512	131830.084611708	155502.966323522	154474.988913776	152099.64179244	182873.256203728	166670.353545356	153679.422993268	139008.581077879	135937.50179222	162106.527490588	175757.762919775	143354.451449018	186957.431994738	145340.963451761	166625.091507685	139725.259641782	163815.007503188	174680.18428063	148099.870378779	156041.137024048	149060.487903119	148343.112350983	168372.344624866	127049.638024481	178582.063842161	138495.710767333	157497.067348132	147284.655890386	126102.773354048	158039.272939215	129861.210591344	143411.187019171	157051.619132021	145309.532705508	156156.542751299	173038.932924135	173959.348010186	178619.82626652	166123.661827193	204030.935038748	174185.070266402	170581.148590592	176644.738557376	151376.490059118	153172.900769407	149657.066798131	189703.363447447	171954.381703252	124878.071062308	169522.013565122	157892.93541558	109871.878696402	147403.279187657	165943.919619777
150088.358451501	140379.255204128	153121.794882607	155619.766146805	128887.892055583	152692.235591124	170656.57063062	171923.260917144	154732.075299824	134119.371676925	114086.238168831	171971.082641595	135104.440471789	147101.897619987	157049.715444586	144356.671675486	125802.186074031	158183.156327542	171868.165547319	152622.524573306	146224.422914004	134954.728973387	153522.372964173	158493.534449145	125062.021170645	151052.409826178	154364.768745973	149557.746643514	127210.220183502	151439.957684929	180053.86848086	155280.736039501	160750.852616597	110834.578086701	140019.932203834	174102.266200177	135442.03811264	164530.941527236	190282.008850445	164224.366732555	162436.158696509	156441.681755365	121279.363234197	134264.486484622	156006.526211163	126848.504728442	151896.441498176	148846.539326851	146425.510026853	175919.683682441	164436.646869811	149884.993314743	135921.101399793	131336.029180604	159553.624512568	169315.858252886	137856.287663377	180621.778022324	140193.681965326	160422.098502653	134578.570390454	157565.587932776	170461.51278675	142185.149647102	152998.180932824	145710.374634606	144774.074877879	161717.427661505	122159.563493615	172213.063254961	136248.645044203	151640.665001258	144909.946933119	122317.172552842	152072.927592148	124284.821155271	138105.839269854	154563.520875134	140230.949542346	152649.857033092	167092.242532478	170264.784344621	172160.666223252	160561.703324781	198331.061396871	169959.792839458	165380.144608338	170304.276950725	146630.694293068	150626.530581171	147054.13654349	183026.153815889	165552.349700787	119782.934985909	167198.290049501	152158.003487103	105573.372950347	141910.645150749	159948.287915736
144877.457470338	134785.006597906	147389.493320512	152195.734323848	124103.659747193	150219.495966586	164448.947158349	166224.397830626	149801.347336855	129932.318806834	109347.864224051	166309.048620585	129841.159212964	143126.426967477	151565.482105728	139402.613846407	121192.429417434	152088.574557856	165875.997723086	146655.892200235	140922.424039552	130232.510003683	148602.692487418	152566.664524347	120811.683880081	146937.132978013	148622.897410139	143839.786573743	122849.990128322	145802.259483415	174124.630398089	149452.392097579	157811.220243334	108537.297662954	134492.208791765	167663.063696808	132242.24910072	158314.684177415	184855.191161537	157999.766324994	158829.772667081	150573.310874724	117159.158167493	129593.18390237	150028.905811154	122091.573654258	148409.092319204	143464.132548323	141002.323343349	169274.906391331	162257.351541713	146220.8125018	132936.045806721	126928.375739222	157077.008264042	163153.90507806	132606.829430792	174546.300287949	135267.459814279	154492.819827443	129659.34818125	151596.075417746	166386.40683011	136545.000995746	150049.894627665	142469.205242284	141326.459284894	155367.549221138	117492.940326254	166115.366298694	134062.22796827	146042.262024291	142599.542229004	118679.913953651	146372.918643564	118982.65377719	133035.099618326	152143.657943367	135367.876950948	149256.785651235	161393.745524306	166688.632811076	165979.412253436	155228.423648739	192839.624874664	165877.54954914	160379.972515129	164234.336074223	142073.462890455	148150.79368342	144524.417536798	176630.386943352	159431.277536259	114930.046583819	164930.96069451	146672.205551933	101475.669607026	136661.519498891	154211.404738899
139887.256674419	129451.181869618	141911.377485813	148881.993811525	119533.221404354	147813.879244887	158510.57046397	160758.494462851	145067.668984475	125913.388586084	104839.576287212	160876.753197387	124819.354922728	139295.091872321	146313.473883516	134656.875977286	116786.494425493	146269.734343849	160135.350543832	140962.577795782	135850.775220525	125712.174966745	143885.177790899	146902.858830413	116741.404942201	142971.759227506	143135.695907379	138379.905542507	118673.739722053	140414.201357204	168436.745848891	143883.590755232	154958.801360007	106314.008384843	129219.661927428	161505.385925324	129151.0037933	152375.072230325	179630.24029865	152052.28207129	155342.398813399	144964.917604388	113214.083398672	125121.586930207	144320.747653433	117548.710726848	145037.351792681	138316.426173857	135818.293169142	162924.556215091	160132.600353697	142682.475620052	130050.268848586	122705.87790261	154675.326062327	157259.561237139	127594.617941272	168720.108842181	130552.511150693	148824.543407752	124956.996770788	145893.700410571	162450.557180736	131166.380925191	147193.695079345	139333.799430017	137996.50261106	149308.289194012	113039.174048881	160276.87355527	131935.936705612	140690.269407676	140352.722765566	115185.389348209	140926.789522339	113940.584783419	128188.396628287	149791.10173871	130710.639559278	145974.049173987	155933.006121441	163227.792905616	160063.721291349	150113.923912469	187549.758721199	161933.36995874	155573.236146686	158423.309296834	137697.560727467	145744.758250379	142066.716870718	170504.169769305	153578.10117208	110307.523133914	162720.072032704	141424.365030318	97569.0883761614	131644.6130193	148722.07068039
135108.080865764	124365.219498928	136675.873021892	145675.683978243	115166.658195823	145474.648036838	152829.419901276	155515.602154942	140523.315441759	122055.549979274	100549.7349141	155664.73757029	120027.462753325	135603.011277609	141283.428335883	130110.651206514	112574.780105364	140713.465028567	154635.736540256	135529.565015283	130999.400484485	121384.684194856	139361.405008638	141489.642797995	112843.224897343	139151.088216963	137891.664781836	133166.072230774	114673.345898993	135264.331374232	162980.038705111	138562.604042676	152191.951329295	104162.823189822	124189.712849699	155616.645200208	126164.815551069	146699.031970076	174599.768294916	146369.124284345	151970.374896422	139604.718910003	109436.293919226	120840.697315395	138869.16138366	113209.964941835	141777.411785214	133393.06397383	130862.71717177	156855.26972969	158062.468058285	139266.072976897	127260.927243403	118660.689602942	152347.234698177	151620.435088946	122808.515006144	163132.942541167	126039.543037708	143405.687041098	120461.818914091	140445.529404668	158649.421586896	126036.823921845	144427.286062395	136301.340824765	134780.418366944	143525.622679133	108788.031846644	154686.396963711	129869.00230262	135573.499098122	138168.785710454	111827.639927957	135722.586725031	109145.39141259	123555.356207586	147505.038473931	126250.21119978	142798.319105367	150699.680336705	159879.036366326	154401.833287419	145209.259057099	182454.179437175	158122.870068349	150952.277033844	152859.846529794	133495.411459837	143407.467045498	139680.042799721	164635.53620986	147980.656633585	105904.185273422	160565.72013096	136403.784375702	93844.1668912615	126849.41108147	143469.128450154
130530.587366634	119515.209140195	131671.837308408	142573.803569533	110994.610170233	143201.022011489	147394.120367494	150486.252019837	136160.27327511	118351.95034484	96467.2912174892	150663.94867252	115454.599615441	132044.928730669	136465.42749016	125755.156031996	108548.505545092	135407.290117935	149366.246444798	130344.551284311	126358.067188863	117241.378723392	135023.367372306	136315.499255332	109109.774680459	135469.701148296	132879.504149661	128186.800674554	110841.21745815	130342.140192055	157744.25631939	133477.709830759	149509.013661426	102081.81765489	119390.682509507	149984.774033589	123280.520646758	141274.634925562	169756.607494485	140938.106131735	148710.323297309	134481.150120679	105818.74217837	116742.245605058	133662.339551545	109065.8299656	138626.207804656	128683.79761351	126125.08069936	151053.921171073	156046.87746913	135967.806970913	124565.183846534	114785.371606475	150091.341347747	146225.105404919	118237.782646615	157774.559916259	121719.248285444	138224.605627656	116164.308742798	135240.017955115	154978.81587029	121144.236189115	141748.342490059	133368.871275311	131674.631881047	138006.812989905	104730.019121599	149333.32362877	127860.989161821	130681.190866499	136047.051806843	108601.011565042	130749.466570502	104584.518630856	119126.480884167	145284.668211965	121977.764087434	139726.561066752	145684.29425589	156639.362843816	148982.646979905	140505.277536073	177545.412940495	154441.534959391	146509.783147363	147532.828816121	129460.101537431	141137.921172006	137363.222501327	159013.401133103	142627.647563202	101708.958489816	158467.658956257	131600.504694708	90292.2688977523	122265.732579768	138441.918482696
126146.183068335	114889.732900462	126888.719164517	139573.515672007	107007.999602296	140992.198388853	142193.475066773	145661.675890845	131971.219260158	114796.232961597	92581.7371357381	145865.573334364	111090.331949398	128616.173574739	131850.263200459	121582.05429835	104699.486689937	130339.705645909	144317.101820267	125395.869633659	121917.260941667	113274.157888554	130863.432792877	131369.491720998	105533.974333046	131922.607974001	128088.560271521	123431.340545732	107169.952473649	125637.117895604	152720.105404432	128617.822495987	146908.131742665	100069.334453356	114811.620391947	144597.981707882	120494.852553226	136090.412222777	165093.594686309	135747.47425389	145558.593037102	129583.172927213	102354.254387784	112818.289925516	128689.010119142	105107.281186157	135580.376198546	124178.943578153	121595.301452634	145508.325211071	154085.846808569	132783.915912352	121960.377180755	111072.37113979	147906.461016609	141063.009641241	113872.62438286	152635.532250663	117583.502113038	133270.800622912	112055.691613826	130266.07458012	151434.66319322	116476.96908257	139154.821080001	130533.725992003	128675.850400299	132738.889305431	100856.216915536	144206.827995865	125911.180310466	126003.262674483	133986.755785256	105500.617846263	125996.694121292	100246.021508203	114892.262504804	143129.0277043	117885.058005216	136755.941316692	140877.414408081	153505.831874235	143795.356742466	135993.680944579	172816.379297646	150885.42335583	142238.779397429	142432.102948502	125584.967779018	138935.075871984	135115.270354251	153627.315192009	137507.893681906	97711.6889567879	156426.013858216	127004.760239676	86905.1041888432	117883.828092454	133630.658146056
121946.395615278	110477.892588778	122316.169012599	136672.085199016	103198.328076476	138847.525348207	137217.051659295	141033.444916362	127949.142316181	111381.743318317	88883.0955440181	141261.064951245	106924.533744309	125312.23830515	127429.083363836	117583.629368597	101019.519848266	125499.302009794	139478.96585862	120672.085492452	117667.979998817	109474.892991153	126874.292251055	126641.415465833	102108.904607134	128505.294704759	123508.670396806	118889.097406103	103652.671645221	121139.195642185	147898.653867425	123972.930857674	144387.823383104	98123.6309637592	110442.150847471	139445.631192603	117804.833289169	131135.225456739	160604.093314141	130786.140864125	142511.844685369	124900.636400826	99036.3470948888	109061.235808746	123937.897315429	101325.732872351	132637.053305411	119869.508653704	117263.958935794	140206.756937144	152179.469737346	129710.692086476	119443.991195196	107514.903951745	145791.257406111	136123.521489988	109703.449073383	147706.26526371	113624.260850912	128533.646586009	108127.257627575	125513.069996576	148012.880094872	112024.278984315	136644.354524384	127793.075237426	125780.660759596	127710.207631406	97157.7448090856	139297.320708071	124019.000686943	121529.504238093	131987.185763825	102521.427970328	121454.323495769	96118.4218995239	110843.737105172	141037.355409726	113964.245416926	133883.34606349	136270.265008631	150475.470962599	138829.636071536	131666.162816623	168260.559023457	147450.541324398	138132.493715203	137547.512729707	121863.559954754	136797.983016056	132935.154953603	148466.885075635	132611.024540443	93902.6757818793	154440.611832833	122607.119684958	83674.6544464659	113694.386284608	129025.621077755
117923.269245409	106269.571070152	117944.614961525	133866.88205573	99557.5437929563	136766.231382737	132454.897424609	136593.286441493	124087.24463378	108102.705075006	85362.1803436197	136842.405965511	102947.923922577	122128.904490044	123193.363454535	113752.266712933	97500.750043599	120875.753336305	134842.153870674	116162.587637991	113601.915071518	105836.339015276	123048.843033927	122121.106758789	98828.0329025822	125212.947847649	119130.298309465	114550.10740889	100282.784043371	116838.778574674	143271.180217542	119533.008836935	141946.335993715	96243.0389520078	106271.864302086	134516.410829531	115207.602721967	126398.345285714	156281.911770659	126043.304940386	139566.938768614	120423.605816807	95858.8278083413	105463.800591479	119398.972980048	97712.8629996006	129792.787455742	115746.78993149	113122.01486899	135138.042241087	150327.611503463	126744.697411427	117013.312136986	104106.4159966	143744.649919316	131396.560884228	105721.142866678	142977.961639212	109833.631091791	124003.661625553	104370.878173294	120970.333126902	144709.840194063	107776.081391352	134214.985981943	125144.317430147	122985.759301419	122909.421719591	93626.4369372363	134594.867098058	122183.859627052	117250.857085219	130047.635980632	99658.3218784091	117112.487448676	92191.012733118	106972.760308517	139008.76355106	110207.95955626	131106.106843349	131854.288631283	147545.445068148	134075.651606779	127515.306138382	163872.249860513	144132.878760664	134184.724443483	132869.659565722	118289.923918542	134725.679664307	130821.78466841	143522.325525707	127926.76410901	90272.5671694487	152511.471678133	118398.762234463	80593.4425202855	109688.522745449	124617.844710029
