V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99
212708.225165951	203199.405004629	213788.536513026	207559.992822434	191599.746545582	203997.001148997	234469.479185135	240117.212631286	221573.734883037	176039.077311371	169355.508630093	242103.67532013	187250.123584643	220045.414647176	212623.568589911	207272.242633328	184563.528062204	219809.462249708	234985.829631547	216532.059605415	202997.957611818	179188.462012665	235317.586620646	218598.243059048	185058.928287139	222047.633719206	214811.752047533	207223.772505384	190453.593348532	211017.070853208	229598.174344899	210078.036979187	197987.525189124	153142.248860305	197662.645354512	242508.940500251	188883.34133576	226178.961419072	269642.72103869	221159.248497367	224032.011622648	217542.804956245	185140.179519951	201378.509316779	216724.452197927	181074.205213748	211598.289048088	204428.431007427	199713.128028972	241250.737328907	192892.281471605	226302.288013209	196214.876418731	188353.110324059	204316.757325007	233526.850059379	202898.341834665	246254.147926156	198592.988447859	225149.338941338	197820.388418361	218806.086682971	247375.229441759	205461.153416944	210993.559037742	195093.294845074	214726.871964153	222467.624653116	182981.64702294	233945.933667824	182794.160694875	203715.186995944	190430.723025661	169596.522803977	215412.415745082	183277.927489715	197377.10953195	199501.762055872	187831.163976927	225907.27910639	232788.347603109	242335.865785535	236088.859579686	218584.893212914	268910.722959771	245249.413945028	236563.041538543	241063.410313302	213237.35632731	198595.753711937	174843.121424128	250474.635964652	238135.237310554	177994.165455681	206636.89228174	211669.813549673	157810.62909452	189941.175934657	231063.196168041
205989.757541206	196291.97736456	206763.365083797	200570.529969407	185228.799926957	197192.611535578	227195.914601564	232861.015801336	214679.522611336	170587.129149611	163510.73067972	234683.700133631	181028.202236713	213146.394561076	205841.797441311	200629.473340079	178374.378342344	212596.520195372	227431.952496555	209419.145745202	196295.773397391	173409.201886342	228263.068912275	211637.968816928	179099.247069095	215186.681551055	208139.754484452	200563.105329283	184043.462515102	204270.338509571	222429.345099511	203510.166185823	191454.327437323	147863.729523697	190814.526565088	234742.592199482	182561.196940333	218824.685256235	262004.81993562	213733.590180907	217303.706861924	210270.964486101	179057.305806072	194800.897658951	209635.015459787	175194.646452056	204701.138105055	198176.703219693	193192.924955896	233385.467521011	186436.41758758	219300.519787015	190235.782177938	182568.196868474	198793.982844823	226215.595845555	196082.268360526	238763.467631139	192325.216016063	218093.525239119	191358.063888604	211714.25329402	240311.057859653	198494.07161436	204699.101699814	188504.50235038	208122.353635359	215172.814155591	176729.515344673	226662.164230613	176613.229493943	197221.393146568	184109.331103021	164458.743212799	208498.268701963	176713.072371632	191030.548061447	193147.013984449	181648.785363314	218825.42293471	225757.242233366	235502.383627037	228757.299087273	211947.299487308	261709.981464487	237918.820178988	229430.665858605	233280.320488047	206718.911796021	192150.230226351	168780.363730018	242928.872429748	230295.299777465	171776.481984489	199778.870535699	205018.493535839	152456.079625143	183947.856555601	223687.100249149
199527.509498551	189659.852565772	200012.604737761	193857.728501512	179108.890131808	190656.080284515	220194.995978941	225872.750839388	208045.820559171	165347.843063179	157903.020728363	227539.415690299	175053.004102487	206509.572616389	199322.180323309	194242.738933779	172431.620065466	205664.139740485	220169.091296673	202582.757438186	189857.829890568	167858.145217829	221464.409102534	204943.69943868	173370.760793682	208584.649116065	201718.893067416	194159.161812861	177889.257630737	197782.592026331	215535.361084638	197191.70871615	185177.662576317	142801.978819874	184244.213176359	227272.054216937	176490.942844289	211754.799920709	254635.738525138	206602.499382717	210825.896351204	203286.512375596	173212.641540133	188479.451193301	202821.05659778	169544.699714434	198072.354625665	192159.237732523	186928.346813593	225823.964821265	180236.610620119	212561.421561524	184481.742510334	177001.501963587	193465.246511596	219180.012172052	189535.979157408	231550.455293594	186297.369635235	211303.890075744	185147.267960667	204896.172475644	233498.166243242	191804.250706365	198638.369147251	182178.628753963	201766.185154125	208161.357189166	170728.737500097	219652.823186193	170679.401601655	190978.226411871	178037.354387179	159517.198606193	201849.314340382	170420.443008764	184928.939504309	187036.008147158	175712.969386351	212012.186949051	218985.731622	228911.080659717	221700.560038972	205558.074629206	254756.905881971	230858.494146309	222561.793965749	225795.705540009	200444.168770913	185954.965968996	162965.503414857	235659.991282685	222759.390990323	165812.657796963	193189.683930286	198619.992483842	147317.374322848	178185.751095972	216591.632837152
193311.428542433	183292.068723692	193525.394292576	187410.723984969	173229.918065942	184376.817470698	213456.296688887	219142.053337766	201662.783328872	160312.184715616	152522.857042453	220660.694343416	169314.341638708	200124.602328723	193053.995064702	188102.097631845	166725.06771997	199001.228992452	213185.909969491	196012.409971318	183673.829091766	162525.466026802	214912.583987413	198505.468152089	167864.491109741	202231.216329509	195539.769920326	188002.155550394	171980.520070725	191544.090866179	208905.393596544	191113.284059516	179147.249880347	137947.922414796	177940.379868998	220086.015874594	170662.277392016	204958.449006772	247526.024247714	199754.183551543	204589.074861608	196577.638030524	167596.864991803	182403.450404469	196272.048790834	164115.219467626	191701.185859812	186367.495062172	180909.051367114	218554.096243904	174282.61378026	206074.770216985	178944.090987425	171644.686092608	188323.430125078	212409.52160073	183248.505630417	224604.791747948	180499.923859571	204770.513108536	179178.22407413	198341.557928523	226927.556432883	185380.366310293	192802.133833962	176104.866608234	195648.713793906	201422.506551088	164968.910843343	212907.411188096	164982.693316147	184975.986719835	172204.821473926	154763.911369107	195455.708198896	164388.683454555	179063.14526099	181159.44345078	170012.78146008	205456.955903613	212464.107317956	222553.027334365	214908.41111218	199407.862850003	248042.971863828	224057.907721266	215946.54979439	218597.760680659	194403.702437069	180000.05227041	157388.291020378	228657.390189244	215515.196908971	160091.999350053	186858.601735111	192464.939231444	142385.436940674	172645.9995782	209766.184243263
187332.08573373	177177.948056175	187291.402474162	181218.921597539	167582.545594315	178344.609236055	206970.194174835	212659.299100776	195520.601495199	155471.843462422	147361.058893221	214037.577198771	163802.881001986	193981.515246598	187027.320642578	182197.833567024	161245.430099621	192597.75429233	206471.239893244	189697.775883787	177733.194326486	157402.881977375	208598.726454437	192313.421216085	162571.622908371	196116.921076244	189593.364191397	182082.439239005	166307.15457554	185544.73418284	202529.27241662	185265.46886341	173353.134210851	133292.722425938	171891.783244628	213173.614941805	165065.168668317	198424.848355635	240666.346875466	193176.993498193	198583.476772628	190133.491245547	162200.881118501	176563.558853266	189977.560325324	158897.619381554	185577.386348859	180792.895740593	175125.182094056	211564.541718232	168564.747480352	199830.899931563	173614.276825873	166489.744898711	183361.884727137	205894.206408938	177209.373770358	217916.189356946	174923.919115145	198483.395939499	173441.147099683	192040.000544926	220590.395325817	179212.270756692	187181.807901456	170272.985122391	189760.512995352	194945.694535686	159440.397405078	206416.089841482	159513.616654751	179205.134706967	166602.155301121	150191.48879883	189307.247239738	158606.973129213	173423.724943683	175508.088772043	164539.26162291	199149.691354183	206182.915778309	216419.813998317	208371.115463495	193487.514990872	241559.748365999	217507.134458398	209575.506802412	211675.413621082	188588.821722102	174276.117915257	152038.833298837	221911.679530031	208551.686254409	154604.877413797	180775.760216273	186543.918294639	137652.014034512	167319.503110493	203200.208287264
181580.384002291	171307.383025605	181300.570075614	175272.311474191	162157.397010218	172549.548684903	200727.198655476	206415.288873428	189609.868497896	150819.133477156	142408.69223749	207660.250512006	158509.52850773	188071.02986375	181233.038824182	176520.560499188	155983.479050591	186443.190943483	200014.184261321	183628.719254047	172026.076988048	152481.671326766	202514.03466275	186357.955850878	157483.64893548	190232.351800331	183870.698367831	176390.675849562	160859.520419632	179775.521409851	196396.710221325	179639.709604756	167786.258592542	128828.058224755	166088.31724222	206524.377013392	159690.042621421	192143.907065508	234047.854699183	186860.436522327	192800.44983545	183943.324556417	157015.838986765	170950.467518759	183927.714094572	153883.523641509	179691.024488275	175427.310742691	169567.550615066	204844.625892414	163073.753154905	193820.50482772	168484.201812139	161528.935463286	178574.220596341	199624.405251064	171409.003376195	211475.286493033	169560.910615909	192433.272832648	167927.232860667	185981.799468807	214477.98540585	173289.421941228	181769.251341054	164673.288369832	184092.729806964	188720.687742185	154133.811579903	200169.02302822	154263.065541305	173656.860508864	161220.073439655	145792.853939379	183394.678350768	153064.847311791	168001.8918194	170073.214120864	159282.721854147	193080.411645791	200133.339034983	210503.283539465	202079.063123282	187788.237309844	235299.23337113	211196.497519804	203438.729198505	205018.10206936	182990.727159441	168773.880362567	146907.836387542	215413.215781465	201857.854737262	149341.601392336	174931.301596528	180847.555006145	133108.97510857	162198.115142837	196884.048029298
176047.473880073	165670.819305352	175543.546506578	169560.545547908	156945.594181833	166982.311972029	194718.432290562	200401.341549379	183921.56926526	146346.027497831	137657.360005145	201519.533717561	153425.520680793	182383.826205329	175661.577636786	171061.334389456	150930.357351082	180528.182206191	193805.055356235	177795.89111363	166543.305150189	147753.658489787	196650.377328874	180630.158185696	152592.42879984	184568.513293907	178363.644787723	170918.328381306	155628.244219102	174227.574401916	190497.971092695	174227.68137451	162437.174179057	124545.808704478	160519.591825322	200128.345681976	154527.932956417	186105.817435645	227662.099600291	180793.734473871	187231.363055726	177996.956113479	152033.336890757	165555.133425323	178112.989060194	149064.982764475	174032.800008567	170262.716544689	164227.236377428	198383.897159497	157800.533031052	188034.55211409	163546.106099151	156754.79594005	173954.399916045	193590.773963486	165837.852580229	205272.806043317	164402.701702643	186611.237127874	162627.59893682	180157.435075582	208582.38609758	167602.118692363	176556.409007911	159296.081916593	178636.822559064	182737.758856826	149040.0664416	194157.162080145	149222.236425152	168322.48064172	156049.954346151	141561.21046931	177708.769391882	147752.384875202	162789.214250768	164846.267075499	154234.663174399	187239.895608775	194306.84808114	204795.50335148	196022.677190365	182301.492848284	229253.579325146	205117.270014409	197527.831597003	198615.636194662	177601.156248479	163484.656090565	141986.196123567	209152.986428889	195423.115838449	144292.704819493	169315.856519961	175367.495250643	128748.677310883	157273.594186265	190807.883475398
170724.963708618	160258.616858824	170011.068902631	164074.408614782	151938.82991888	161633.775183645	188934.638503581	194608.774357092	178447.180954785	142045.405587981	133098.56802293	195606.41556447	148542.462614155	176911.168607247	170304.388359806	165811.670646385	146077.701820664	174843.068178582	187833.590523205	172189.768440736	161275.675988898	143211.166120336	190999.878355133	175121.065130298	147890.230271407	179116.736974936	173064.019789178	165656.873833669	150604.632189244	168892.412297057	184823.784573792	169021.166298556	157297.21291135	120438.32238098	155176.159348219	193975.612276573	149570.297331255	180300.865946721	221500.683499443	174967.013025745	181868.002258384	172284.462283562	147245.342388883	160368.9845921	172524.108520767	144434.329269103	168593.382131287	165291.798619425	159095.491038826	192172.406097951	152736.637413994	182464.22394227	158792.595530231	152160.365060993	169496.225167637	187784.544043734	160486.792021381	199299.398401214	159441.234126815	181008.848108423	157533.970934116	174557.963888806	202895.665559261	162141.084962732	171535.412358127	154132.495109041	173384.659142209	176987.437363146	144150.443882896	188371.137959781	144382.672187446	163193.664436056	151083.33534785	137489.679824178	172240.962185362	142660.081410261	157777.630014118	159819.309962951	149385.87648739	181619.245242096	188695.020285838	199289.00276994	190193.3199822	177019.104431578	223415.554204876	199259.894518345	191834.215356336	192458.025671279	172412.240578184	158400.154855434	137265.303318436	203122.417062632	189237.378012828	139449.573961097	163920.64037288	170095.475791262	124563.521843633	152538.371039334	184962.777280028
165604.574596533	155061.993482348	164693.575508796	158804.710800523	147128.574738481	156495.322593606	183367.639062086	189029.5543932	173178.757959419	137910.240937283	128724.785333829	189912.528009852	143852.471718369	171644.804721009	165152.992631737	160763.426262778	141417.273704007	169379.214643595	182091.216133039	166801.899020501	156214.540955689	138846.51976378	185554.674892787	169822.330846326	143369.54549805	173869.010370477	167964.110991866	160598.264825665	145780.193196912	163761.833602983	179365.805109504	164012.453411442	152358.461576974	116498.370511644	150048.43478628	188057.14046217	144808.64838153	174720.225338482	215555.91741589	169370.505064689	176702.460499246	166796.885363777	142644.129005406	155383.77646979	167152.273007595	139984.059910571	163364.349210568	160507.255305158	154164.043858076	186200.521373133	147873.676984951	177101.355002815	154216.405834151	147738.687176553	165194.094456148	182196.984754401	155346.795417403	193546.762935352	154669.072322571	175617.742340114	152638.188353495	169174.530880677	197410.243419967	156896.958429843	166699.390138922	149173.72307583	168328.346647364	171460.633478582	139456.658325636	182802.569968233	139736.298780356	158262.27849705	146312.123227855	133572.168005827	166982.998979428	137778.700898362	152959.047279255	154984.483656816	144728.487331185	176209.864702839	183290.072244279	193976.642290837	184582.222638695	171933.439484207	217778.044906444	193616.491539079	186349.901297858	186535.775043709	167416.406885107	153512.316816076	132736.854162245	197313.260863555	183290.561252606	134803.829498028	158737.105926539	165023.729608128	120546.617945738	147985.283709286	179339.701595007
160678.669121515	150072.215935667	159583.246237919	153743.080498663	142507.307451462	151558.646114703	178009.394020617	183655.219694159	168108.174390042	133934.028089035	124528.278358229	184429.622284311	139347.747292122	166576.704089566	160198.870943207	155908.667709775	136941.297025831	164127.683244646	176568.856956253	161623.851751222	151351.706483122	134652.284835876	180307.444456856	164725.953382558	139023.408634989	168816.954399791	163056.255256541	155734.355535602	141146.711894179	158827.91149134	174115.203956073	159194.001444573	147613.036549031	112718.659265035	145127.916223017	182363.958044716	140235.060348257	169355.129732223	209819.452776107	163994.946908248	171727.094749693	161524.895660694	138222.274641038	150591.550009991	161988.874617564	135707.095977368	158336.878074138	155901.990951629	149424.79123398	180458.839598298	143203.682005824	171938.009124186	149810.924828627	143483.369635429	161042.57287393	176819.941756612	150409.762674244	188006.793711594	150078.742797856	170430.047883082	147932.561226276	163998.849693831	192118.880295481	151861.333876479	162041.080449725	144411.75118835	163460.474116759	166148.813971871	134950.887327939	177443.48058549	135275.414498294	153520.240241938	141728.524196658	129802.783452529	161926.351982386	133099.37244848	148326.16111802	150334.482525681	140254.567916907	171003.665587893	178084.32406956	188851.349097202	179181.586596319	167037.021595542	212334.082726165	188178.534100957	181066.76016375	180839.920274443	162606.227380683	148813.346392138	128393.019800881	191717.000995096	177573.706942421	130346.975761095	153756.852657842	160144.4128342	116691.044061816	143607.073844088	173930.399786119
155939.62420387	145281.124986243	154671.874478254	148880.836597515	138067.429038258	146815.802576081	172852.147804458	178478.637194537	163227.571738858	130110.320785867	120501.849372583	179149.634022767	135020.965912477	161698.936845924	155434.821590537	151239.792132114	132642.206639566	159080.42602937	171257.853986947	156647.278210074	146679.160274588	130621.541796294	175251.364993782	159824.31726207	134844.84798065	163953.474646431	158333.512795345	151057.995025307	136696.555946382	154083.074805323	169063.924033949	154558.66218792	143053.138620629	109092.580887328	140405.81261509	176887.424199833	135841.996970765	164197.40692966	204284.526108515	158831.480696584	166934.530600055	156460.010417738	133972.810604668	145984.817092709	157026.051399462	131596.473643396	153503.459593056	151469.513148149	144870.218623152	174938.439753296	138719.201060662	166966.610629899	145569.530333294	139387.913337175	157036.380995005	171645.299256365	145667.315620436	182671.604504834	145663.343156144	165438.23387634	143409.46547932	159023.026741416	187014.818322986	147025.767247956	157553.751312801	139838.33923345	158773.489834306	161043.792058665	130625.4142718	172285.633727827	130992.646294194	148960.706463172	137325.043223001	126175.534681758	157063.553219126	128613.659458755	143871.556267195	145862.157255321	135956.813337339	165992.616555104	173070.414661474	183906.438844269	173983.374933129	162322.834400792	207077.05307777	182938.428812437	175977.552231406	175361.629719542	157974.958876561	144295.981563166	124226.042614539	186326.180502144	172078.076982448	126071.547188022	148972.167584056	155450.174850649	112990.239485313	139396.944203675	168726.291244132
151380.377952788	140680.444953143	149951.541548857	144210.278189665	133802.029040493	142259.136027253	167888.085462723	173492.183151219	158529.788991232	126433.24968284	116638.636139295	174064.992391778	130865.027058371	157004.112747433	150853.335726538	146749.685835862	128513.097224996	154229.207469915	166149.272208365	151864.222943164	142189.396650145	126748.056356726	170379.607222335	155109.936930791	130827.486146056	159271.145209198	153788.648422479	146561.923084134	132422.232743716	149520.1708782	164204.12676769	150099.195704283	138671.325975928	105613.727436915	135874.216239377	171619.359684704	131622.174797607	159238.914333616	198944.183133355	153871.682812131	162318.210641726	151593.9728743	129888.904805223	141556.25214168	152255.87682983	127645.949457186	148856.253493501	147203.109459364	140493.047697086	169630.994064738	134412.885323806	162179.816419179	141485.952858866	135446.404265991	153170.327069331	166665.449494677	141112.023187843	177533.439018641	141415.886116097	160635.009463482	139061.918161993	154238.918740159	182091.015556375	142382.126493322	153231.096376301	135445.986598096	154260.756675057	156137.401247426	126472.82586646	167321.518986214	126880.816562243	144576.373497027	133094.803066895	122685.039648222	152387.249770632	124313.519220593	139588.610668595	141560.579573335	131827.669026825	161169.193075402	168241.400125077	179135.548806829	168980.01174561	157784.068608059	202000.7973262	177888.767880192	171074.871622719	170092.272995954	153515.962089176	139953.169952442	120228.804493818	181133.715258659	166794.748104863	121969.983155784	144375.230771751	150933.985889077	109437.957034297	135348.501527971	163719.553694564
146994.197851829	136262.744160567	145414.646663601	139723.582678485	129703.729638701	137881.453867613	163110.219165166	168689.040579607	154008.100813478	122896.560386429	112932.123255155	169168.439947711	126873.108526046	152485.515492691	146447.128062869	142431.26376879	124546.935926582	149566.514498413	161235.9171798	147267.358694785	137875.184906097	123025.603902389	165685.3912757	150575.542381918	126964.807910022	154762.939761824	149415.201949718	142238.827931207	128316.558796189	145131.886171224	159528.582375532	145809.352449096	134460.582386311	102276.199295624	131525.199279762	166551.735322916	127568.529148094	154471.638621483	193791.155103271	149107.146620547	157871.011137523	146918.882427729	125964.003665316	137299.09723987	147670.95024919	123849.394778008	144387.876750673	143096.701253798	136286.271023125	164527.768918222	130277.711238791	157570.66581627	137554.351442549	131652.97375722	149439.745251098	161873.14097005	136736.085260712	172584.933640612	137330.29900813	156013.027137047	134882.859136111	149639.343511866	177341.294507868	137922.94921062	149066.582594352	131227.745836795	149915.605546177	151421.764942126	122486.243145297	162543.772268338	122933.230409153	140360.80921139	129030.882440372	119325.748617562	147890.315807349	120191.239335822	135470.42927909	137423.245834372	127860.537770031	156526.100818688	163590.250726487	174532.54341942	164163.902335557	153414.011253604	197098.78463231	173022.619853052	166351.895357651	165024.03511989	149222.402769782	135777.98379231	116394.355649185	176131.800845771	161715.248406087	118035.31038569	139958.797906498	146588.800963013	106028.201584649	131455.25198109	158902.915226796
142774.180247793	132020.773856659	141054.171854083	135413.779269051	125766.355694524	133675.520330835	158511.535373235	164062.334160753	149655.686663195	119494.783591601	109375.784301435	164453.011427421	123038.519842731	148136.119765527	142209.277835899	138277.870450177	120737.288568841	145084.994250377	156509.993201798	142849.215095055	133729.221089721	119447.763123076	161162.511439809	146214.443636919	123251.036593089	150422.246333179	145206.844593825	138082.214449928	124372.872500881	140911.845165409	155029.965869001	141682.220089919	130414.369025266	99073.9995506245	127351.260316307	161676.85228034	123674.291772676	149888.295758188	188819.08205797	144530.262005991	153586.700951218	142427.035612309	122191.808250985	133206.438641096	143263.920263621	120200.502836719	140091.471945697	139144.469451441	132243.119467843	159621.488332137	126306.976445153	153132.372985704	133768.922177622	128002.09027051	145839.831106906	157261.482086525	132532.763221597	167818.988667194	133399.950331978	151565.709651715	130865.931747824	145217.221004819	172759.469967895	133640.853528819	145054.589824875	127176.467906847	145731.768102294	146889.592163728	118658.95213977	157945.276251889	119143.227804514	136306.974273039	125126.832603296	116092.781061279	143565.711718361	116239.379482735	131510.769756872	133443.971478107	124049.00420384	152056.73153404	159110.554830476	170091.539312405	159528.290884262	149206.184355292	192365.407088382	168332.834400489	161801.821486119	160149.069726301	145088.044780894	131763.961311589	112716.021987811	171313.28263143	156831.689899723	114260.518692145	135715.819057664	142408.496311634	102755.15480895	127711.552070833	154269.242101962
138714.033226669	127947.447231364	136862.838880019	131273.319911835	121983.337095819	129634.637318114	154085.125442964	159605.79186444	145466.059511773	116222.692997122	105963.520997003	159911.841422296	119355.236267359	143949.251458492	138133.479538555	134283.141713379	117078.084733429	140777.480850154	151964.127071916	138603.309595426	129744.837150273	116008.919359324	156804.687729549	142020.037696971	119680.21558261	146242.756948584	141157.471980584	134085.946594759	120584.415215389	136853.621124252	150701.019454566	137712.043862703	126526.358590667	96001.5572152204	123345.466427826	156987.360709557	119933.200967312	145482.025130025	184021.746522839	140133.51999632	149459.409070658	138111.105912164	118566.319486205	129271.747374502	139027.655310793	116693.547366129	135960.129653725	135340.532973547	128357.148252096	154904.160392686	122494.239898322	148858.537092752	130123.948004859	124488.502339915	142366.19649801	152823.799896127	128494.699241738	163228.711037768	129619.146881809	147286.306309229	127004.622525669	140965.683600441	168339.696758194	129528.869121919	141189.227720889	123285.309589782	141702.949240541	142533.717905013	114984.423016689	153519.403285459	115504.631777155	132408.81971818	121376.401206265	112981.371857488	139406.946481095	112450.903918009	127703.599805782	129616.680756562	120386.428207606	147754.179167936	154795.997819211	165806.742824947	155066.536816256	145154.53923973	187794.821026926	163813.143512132	157418.264267699	155459.786169814	141107.152827812	127904.903689243	109187.378766648	166671.706208732	152136.735103292	110639.046063774	131639.649664189	138386.605653027	99613.4241356275	124111.453511831	149811.390660701
134807.762624829	124036.04846291	132834.302881395	127295.631723853	118348.562640945	125752.364796326	149824.934652984	155313.040305333	141432.85733135	113074.991961629	102689.605824707	155538.42636463	115816.988089595	139919.01845354	134213.154844298	130440.948537985	113563.083144603	136637.336665282	147591.590784477	134522.804529744	125915.685530598	112703.600642377	152606.243361183	137985.63049807	116246.822617769	142218.354825919	137261.088212986	130243.776008165	116944.873337158	132950.829050502	146535.662844572	133892.86874134	122790.117142026	93053.3343950731	119500.615271879	152476.41477151	116338.87897666	141245.740420537	179392.965665044	135909.675536255	145483.13186868	133964.26898429	115081.889831287	125489.104078491	134955.786466605	113323.026740205	131987.603085598	131679.498893101	124622.156673994	150368.488189656	118833.224893774	144742.973721821	126614.228425203	121106.941785536	139014.488679238	148553.23430053	124615.591010021	158807.929631927	125982.108229473	143168.464868477	123292.946459646	136877.931701817	164076.017106777	125579.886498855	137465.210393912	119547.835385393	137823.490393241	138347.305162274	111456.555895159	149259.815562864	112011.464083591	128660.442998627	117773.447565636	109986.775868608	135407.67951392	108818.992327139	124043.077269493	125935.513387992	116867.002302801	143612.114790049	150640.628173154	161672.753232809	150771.977701234	141253.627523835	183381.370927579	159457.004817662	153195.092883333	150949.245633412	137274.04517123	124194.826614168	105802.299443518	162200.903270985	147623.17128883	107164.521518002	127723.898934748	134517.238419553	96597.5771784464	120649.624092422	145522.701468335
131049.515382763	120280.082529163	128962.29916327	123474.446940064	114856.213982837	122022.527866154	145724.853826545	151178.084764113	137550.199796191	110046.925400246	99548.4303462784	151326.624893185	112418.203738277	136039.482629767	130442.210302546	126745.365755966	110186.517717463	132658.100202022	143385.449007248	130601.263430563	122235.610135707	109526.538091543	148561.286644427	134105.337871916	112945.553623035	138343.026572455	133511.894609394	126549.740633695	113448.328465701	129197.575886628	142527.599331341	130219.063060002	119199.879819718	90224.3821155316	115810.12534215	148137.092809524	112885.760709512	137172.900884027	174926.679030144	131852.093006987	141652.111956642	129979.566143387	111732.801287803	121852.637930439	131042.015931369	110083.740750876	128167.411253343	128155.951858996	121032.168199324	146007.517328835	115318.053099751	140779.824596413	123234.745509933	117852.594842467	135780.685018553	144443.468454977	120889.172915662	154550.139306982	122483.434309892	139206.401635646	119725.236092191	132947.737255249	159962.996181817	121787.621410974	133877.316677161	115958.111666937	134087.566903313	134323.921827402	108069.52112257	145160.063342756	108657.714353917	125056.141542	114312.062699032	107104.598519999	131561.883073341	105336.886963047	120523.222274627	122394.917973255	113484.656272351	139624.383010333	146638.521711628	157684.298396857	146638.456153164	137497.462057363	179119.796628942	155258.029328454	149126.36155521	146610.448133196	133583.224886578	120627.953211714	102555.166462993	157894.459055212	143283.746223425	103831.104004734	123962.332557327	130794.702352939	93702.7605737165	117320.503254443	141396.798161702
127433.471569076	116673.33779794	125240.543065708	119803.572196073	111500.93630217	118439.151561956	141778.676270625	147195.271556201	133812.623920769	107134.036361992	96534.4855231228	147270.534560448	109153.397245788	132304.540263891	126815.358783047	123190.689647972	106942.881108063	128833.364991998	139339.276078551	126832.368218368	118698.800715464	106472.495657902	144664.617877819	130373.347134585	109771.327019795	134611.213431475	129904.414236586	122998.099041087	110089.112125643	125588.229138527	138670.451212496	126685.176543219	115749.832917577	87509.897432158	112267.811470937	143963.016741708	109568.005262911	133257.420289708	170617.554295997	127953.704903362	137960.948155487	126150.752823722	108513.90434523	118356.469947192	127280.060739235	106970.613012874	124493.906544578	124764.910584558	117581.625502846	141814.521866992	111943.038766262	136963.249334326	119980.704908399	114720.710973598	132660.66239605	140488.656174537	117309.532179446	150449.307804614	119117.821344426	135394.308952742	116295.812017332	129169.117932646	155995.666989573	118145.628945776	130420.524044621	112510.174697379	130489.965777831	130457.212699883	104817.56987058	141214.417533173	105438.127368547	121590.155699759	110986.896694715	104330.552969042	127863.603089018	101998.57247389	117138.939576385	118989.528883936	110234.187050657	135785.137712675	142783.845280158	153836.238465385	142659.770761758	133880.709037123	175005.243361052	151210.705307842	145206.423068119	142436.732787137	130029.224486111	117198.597646927	99440.1665072006	153746.489181554	139111.297126743	100633.040044758	120348.856674841	127213.584123594	90924.1286268777	114119.149908756	137427.368912569
123954.349242808	113209.920764922	121663.191348141	116277.030503957	108277.094729906	114996.558432817	137980.788182843	143358.818637298	130214.460390312	104331.567083061	93642.7885422291	143364.438611848	106017.314782648	128708.68553857	123326.720904527	119771.496750126	103826.939288812	125157.177661967	135447.122134605	123210.314480564	115299.62022146	103536.648477112	140910.769318309	126784.046448124	106719.337197209	131017.417654612	126433.529334828	119583.672423126	106861.813698084	122117.318261666	134958.431248693	123285.773481756	112434.647770828	84905.2461860577	108867.649582254	139947.787061546	106380.316305819	129492.855321528	166460.009307075	124208.384735518	134404.460348364	122471.73602092	105420.159064319	114995.19421305	123663.990632879	103978.659221373	120961.278709205	121501.390882326	114265.121409222	137782.892247085	108702.780586425	133287.783787293	116847.415271257	111706.719557959	129650.722815705	136683.161370716	113870.730049055	146499.767288643	115880.288651478	131726.440512851	112999.236525284	125536.372925144	152168.674129739	114648.14187363	127089.985423508	109198.387033319	127025.489546085	126741.149577134	101695.232473393	137416.95691235	102347.38857823	118257.212197025	107792.584651401	101660.336701603	124307.143761017	98798.2857222004	113885.081357842	115714.345097195	107110.234129113	132088.639192564	139071.742529881	150123.797195757	138830.465820768	130398.024667155	171032.870324892	147309.631266185	141429.842435591	138421.899273784	126607.196274858	113901.756750785	96451.9033240226	149751.299583881	135099.886474386	97564.7120916231	116877.788398672	123768.061579325	88256.8687672874	111040.802262533	133608.625907901
