V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41
61692.4537110969	49595.8965879022	57856.9050466724	92051.2202420927	49771.0171169643	105639.656343783	66437.6349609288	73685.9363272856	68999.5979368257	61089.0993124591	38815.2679548258	74104.2875338877	49036.0020998887	75465.8737178546	63822.2545720641	60075.5207256678	49148.3802614929	57799.8731739191	69651.1990831463	55012.3767388831	57224.0838560399	54968.3771137949	69309.3847594054	59992.3199741797	53104.0749544856	76949.0817850439	59020.1131751509	55369.5789391879	53154.0210589124	57747.9048618519	77183.2321131637	58606.2745088805	68546.680959289	66393.5190447686	93259.4177604871	95353.7995990015	87365.8599047428	76013.0738325359	45710.7273091742	89484.1933473654	103866.330999858
60178.1995727617	48134.0222555956	56266.4816855718	90892.2873329989	48467.2166658368	104840.169747373	64672.6219981413	71964.0345250248	67482.7435856176	59779.009202161	37644.0592236226	72382.4733968011	47633.2136723586	74154.6285755671	62212.3232232987	58626.7634001549	47873.6475968813	56144.7456383414	67875.2171200261	53420.9565650614	55715.8223762322	53592.434358292	67869.919234807	58348.5281209611	51883.8248396925	75589.1850087286	57434.2650219573	53818.9303431062	51886.5411244303	56186.0226981654	75342.8357096634	56997.2203348826	67808.43234503	64577.6220469162	91487.8724345085	94092.702368209	86172.9428093089	74176.3948882985	44466.7512629447	88308.61964116	103072.65492568
58727.0179081122	46736.5321050697	54743.4029504593	89786.8927929207	47220.2561417361	104091.145299679	62981.3376277546	70312.1927570252	66027.4801377043	58520.2892352508	36526.5753102243	70730.2713853228	46291.3772725022	72896.85973621	60668.0936100173	57238.2812571742	46653.8316318168	54560.4626135683	66170.9756080437	51898.6793054837	54270.438776754	52272.7984093188	66493.1425038122	56774.414731884	50715.9937727592	74284.0936812698	55916.3095192904	52334.9973639543	50672.3584378007	54690.6181987479	73573.6642484037	55456.6274436508	67108.7502251999	62837.711623481	89786.9320829185	92884.1102775028	85031.826334702	72413.5037280872	43277.533942752	87183.866654464	102328.247056649
57336.524295583	45400.6492847574	53284.8835229799	88734.0460602829	46027.7640615163	103392.385285148	61360.751947689	68727.6227035985	64631.427710216	57311.0821213612	35460.3619567727	69145.1977367856	45007.7965342209	71690.9902340851	59186.9525788457	55907.707371078	45486.6461875837	53044.1898004858	64535.6549188412	50442.4921664864	52885.3647416291	51007.2144914776	65176.8228078298	55267.0589824674	49598.54999502	73032.1200311686	54463.3506884666	50915.0152338059	49509.3330349173	53258.9027225361	71873.1064079447	53981.3813562794	66447.1177667058	61170.6224438395	88154.4411021819	91726.8479976331	83941.3301212442	70721.58466756	42140.697487786	86108.8176481865	101632.846112758
56004.2307237383	44123.5543573848	51888.1400735927	87732.765736583	44887.4505426151	102743.77595351	59807.8397035122	67207.8579677434	63292.5627067097	56149.5700771284	34443.0048599965	67624.6110409254	43780.0628087532	70535.4337385932	57766.3404173699	54632.8463185524	44369.942096146	51592.7673726262	62966.470737997	49049.6105422461	51558.1156876918	49793.6101753188	63918.859865012	53823.5635677539	48529.638357621	71831.6069413218	53072.6626926073	49556.233865195	48395.4917356089	51888.1998808322	70238.4016915877	52568.9343181683	65823.1054342251	59573.3590140063	86588.0901501696	90619.8541442496	82900.4527364739	69097.8736321324	41054.1160028741	85082.4454563167	100986.297183706
54727.9170468179	42902.7050870348	50550.6012777023	86782.1983652643	43797.1930515695	102145.22628828	58319.9082263174	65750.4137913825	62008.7246020464	55033.9984352074	33472.3091998698	66166.1361466959	42605.7037486148	69428.7416147063	56403.8874781413	53411.5574848238	43301.6268741289	50203.3757074827	61460.8799402309	47717.2126748379	50286.3266051879	48629.8217045379	62717.2110450322	52441.3547794519	47507.4089805492	70681.0741387878	51741.6627427377	48256.0210619818	47329.0381507305	50576.0169876182	68667.0150340933	51216.5343585114	65236.1078609888	58042.9580200614	85085.7944300106	89561.9801314218	81908.121479353	67539.8320717842	40015.5477772629	84103.8236830233	100388.407153002
53505.4470291867	41735.6116873799	49269.8229358647	85881.4984410768	42755.0041880184	101596.723849553	56894.2697379125	64353.0119892463	60778.0801664877	53962.8575514123	32546.1874509562	64767.4505781482	41482.3783900066	68369.569079425	55097.3165215343	52241.7341103889	42279.8220788396	48873.3945556981	60016.2800812623	46442.7127782039	49067.7216978587	47513.931551022	61569.9817603308	51117.892056538	46530.1899999916	69579.0608776418	50467.8968182012	47011.8511811732	46308.141848286	49319.9237630668	67156.5812322617	49921.8062011277	64685.6483487095	56576.6829802873	83645.5692237967	88552.2080444391	80963.3520066567	66044.9335727811	39023.0995795306	83171.9934720394	99839.1009502237
52334.7019054566	40619.9791897613	48043.4453746627	85029.8709215571	41758.900150678	101098.307038485	55528.6039298336	63013.4803340688	59598.6524292076	52934.4921495087	31662.6224800791	63426.3930581806	40407.9162798335	67356.6292882565	53844.4221163045	51121.4543726038	41302.6703690918	47600.3893802263	58630.2511696992	45223.6381441379	47900.1845260894	46444.0476190816	60475.3484179301	49850.8194625049	45596.2653525993	68524.2164172501	49249.0600930413	45821.4867699307	45331.0917719457	48117.60282214	65704.9263005153	48682.2328824466	64171.3523079659	55171.9350412879	82265.5041734348	87589.5780862371	80065.2336979057	64610.7596139419	38074.8179437599	82286.0458427712	99338.3127089746
51213.7317097628	39553.5491997448	46869.2256743795	84226.5976421564	40807.0620214603	100650.014324461	54220.3697691611	61729.6398786367	58468.7639456863	51947.406134429	30819.7518838976	62140.8874582822	39380.2535848461	66388.5995878578	52643.1308035505	50048.9149336	40368.3258967652	46381.9326048763	57300.5699555006	44057.6039480562	46781.6850871092	45418.3314585488	59431.5782459777	48637.6585021173	44704.0879370783	67515.202654188	48082.9443082975	44682.624373766	44396.3026658772	46966.8689231071	64309.7318434899	47495.7000930994	63692.8262920459	53826.1979326762	80943.7973701336	86673.1872066127	79212.912766556	63235.0797167662	37168.867405692	81445.2253097575	98886.0350777431
50140.6632594206	38534.2162177434	45745.0697253084	83471.0118804881	39897.710669768	100251.98075781	52967.3046752666	60499.5158152416	57386.6709653115	51000.2253753149	30015.7720969853	60908.9328925764	38397.4320025828	65464.3670384378	51491.4653444697	49022.3076221221	39475.167239538	45215.7630034033	56025.1076083426	42942.419780372	45710.2516508716	44435.1634703214	58437.0487464428	47476.3481866634	43852.154648918	66550.7298333402	46967.3917741047	43593.1001129094	43502.2220105091	45865.6782137987	62968.9620923619	46359.9395470482	63249.8625957465	52537.088684981	79678.7162822533	85802.174427893	78405.5610898618	61915.7123486686	36303.5510839305	80648.7903128613	98482.3494463246
49113.7456597636	37559.9617137012	44668.9274333749	82762.4897129734	39029.2073710605	99904.3940984683	51767.1930115647	59321.1687265649	56350.691605151	50091.4730533418	29249.0093259244	59728.6320491772	37457.5549744342	64582.6892664556	50387.5068508115	48039.9553368584	38621.5630102129	44099.6514112196	54801.7704771057	41875.8947559929	44684.0325281759	43492.8688938844	57490.2007453166	46364.7320275338	43039.0807838843	65629.6377708013	45900.3421085753	42550.8982943915	42647.3706067216	44812.0051418502	61680.5130330827	45272.9115461803	62842.1217609492	51302.3374841359	78468.5205113983	84975.7522780773	77642.462664764	60650.614113998	35477.2015127015	79895.9652288777	98127.2943787834
48131.2577765799	36628.8836354001	43638.8683536669	82100.4663621174	38199.9765247536	99607.4738705949	50618.0299067	58192.810217608	55359.3330976802	49219.9784281391	28517.8399172405	58598.166672781	36558.847225913	63742.4831277039	49329.4561175638	47100.2403011446	37805.9839807499	43031.5641705815	53628.586075849	40856.047597391	43701.2958669036	42589.850037841	56589.5659722022	45300.8959487945	42263.5097360629	64750.7524033509	44879.9135136524	41554.0935981026	41830.3151149007	43803.9826387646	60442.5430521262	44232.6345122398	62469.3453527946	50119.7901028247	77311.6674040155	84193.1183604622	76922.87812672	59437.7589986915	34688.3127804451	79186.0860066133	97821.0706940962
47191.5900761274	35739.2206689932	42653.0671549623	81484.431479766	37408.4961242314	99361.5343632271	49517.8150467719	57112.7147963609	54411.1759615608	48384.5059921444	27820.7390418368	57515.7982330817	35699.6541324561	62942.7774745979	48315.6215875429	46201.6395056535	37026.9999230076	42009.5655699794	52503.6880205921	39880.9688026486	42760.3597938783	41724.7396931295	55733.7476181613	44282.8869832003	41524.1546918251	63913.0361901346	43904.285883424	40600.9028393698	41049.7201796718	42839.8151965948	59253.2291262142	43237.2209023875	62131.3711614673	48987.3770328865	76206.6656701503	83453.6043000109	76246.1542079839	58275.3348348467	33935.366746951	78518.5138368656	97563.845713726
46293.1970781489	34889.2430007658	41709.7764542742	80913.9418292382	36653.3300307556	99166.9175045746	48464.6173744598	56079.1147445721	53504.7918141336	47583.8258261685	27156.2677185787	56479.877082357	34878.3203911522	62182.5513840526	47344.3479937027	45342.7099654803	36283.2405454429	41031.7733214089	51425.2253542089	38948.8060221434	41859.6498597203	40896.0345953789	54921.4317775392	43308.8833878412	40819.7984972347	63115.4136185655	42971.7107924397	39689.5312170426	40304.3512407146	41917.7742344526	58110.8065977329	42284.979098361	61827.9632626379	47903.1246746371	75152.0644241749	82756.5385552617	75611.6535658142	57161.5110603905	33216.9623292749	77892.6759626327	97355.899170433
45434.6013365998	34077.3199426867	40807.3448066522	80388.5767192538	35933.1788501646	99024.0157881283	47456.708088278	55090.4520642065	52638.8107562758	46816.797706378	26523.0541094055	55488.8269672068	34093.3279721212	61460.9154630428	46414.0690663285	44522.1122755114	35573.3810719558	40096.368759405	50391.505859493	38057.8451549482	40997.5940052992	40102.5122197958	54151.3700307516	42377.2001867806	40149.3002640395	62356.9268090146	42080.5499845734	38818.3314183568	39593.0046489155	41036.236564303	57013.5566136768	41374.1329638785	61558.9683805982	46865.2241520882	74146.4861129597	82101.2984717883	75018.8773327661	56094.5495560217	32531.7657983448	77308.0492040876	97197.5643391311
44614.4300680476	33301.8757149977	39944.1821425428	79908.0172146143	35246.7650105518	98933.3437574037	46492.3631546225	54145.2319970074	51811.9722626738	46082.3665252343	25919.8325359922	54541.1783041284	33343.2544379619	60777.0202091062	45523.3084751543	43738.4681309552	34896.2238100283	39201.6731625858	49400.9221576715	37206.4115695854	40172.7512251415	39342.8182215189	53422.4148139067	41486.2189641595	39511.6026351645	61636.6262071171	41229.2439010769	37985.754156254	38914.5268900537	40193.664250471	55959.9826025153	40503.113406002	61324.5220150844	45871.8285098948	73188.6205125946	81487.3028610803	74467.2712735161	55072.8373466008	31878.5578170285	76764.173110347	97089.2233964481
43831.384580601	32561.4951706874	39118.8259149802	79471.9584679378	34592.8199512831	98895.4507886501	45569.9950990645	53242.0895502105	51023.0724414112	45379.4943301394	25345.3767150094	53635.5104647021	32626.6907571896	60130.043200522	44670.6128452848	42990.5659313814	34250.5825712019	38346.1081370076	48451.9152900147	36392.9457568247	39383.7356258812	38615.7474474072	52733.451406106	40634.3504690892	38905.6571392119	60953.676193759	40416.2806405472	37190.2606155552	38267.7936023592	39388.632604523	54948.5775324687	39670.3789717409	61124.454781829	44921.2943588076	72277.1791219997	80914.0105485506	73956.3880385321	54094.7992011531	31256.1491032357	76260.5602828488	97031.3114934196
43084.1858456306	31854.7746375358	38329.8330632215	79080.1910160632	33970.2267125114	98910.947710815	44688.0400425617	52379.5789620385	50270.9562640246	44707.1941423386	24798.5208750062	52770.4642905019	31942.3215660587	59519.2055465183	43854.6920702916	42277.1993827804	33635.3367583061	37528.1128189946	47543.0081801104	35615.9680829808	38629.2877296119	37920.1474951564	52083.451461216	39820.1541547962	38330.4753729427	60307.2415816211	39640.2542921419	36430.4637058421	37651.8966279246	38619.7111745057	53977.8859857268	38874.5073853051	60958.7458048462	44012.0237688836	71411.049653435	80380.9498582076	73485.8202061401	53159.0081983947	30663.3843203286	75796.8315218017	97024.3418052692
42371.6437864078	31180.390134975	37575.8680396117	78732.5178922685	33377.8990515092	98980.5340150616	43845.0366185428	51556.4841781829	49554.6267171074	44064.6223418696	24278.1843262138	51944.737921476	31288.9282805228	58943.792733615	43074.2516415506	41597.2567576148	33049.4369530042	36746.2500003572	46672.749190612	34874.0748836297	37908.1210506017	37254.932277591	51471.4405973024	39042.2187117653	37785.1450406224	59696.5818625543	38899.8334678176	35705.0057850014	37065.7611684165	37885.5596673284	53046.4227124158	38114.1269264397	60827.5940909816	43142.4563123328	70589.1968627707	79887.7041058981	73055.2027391057	52264.0341435728	30099.1773781494	75372.5802617842	97068.9120596788
41692.6332735169	30537.111541187	36855.5930298541	78428.8125343773	32814.8082274413	99104.9953593298	43039.5950182676	50771.5569832009	48872.9706371276	43450.8279209188	23783.3097607168	51157.1211559602	30665.322878596	58403.1354665428	42328.0610722504	40949.6818292313	32491.9028445775	35999.1711688722	45839.853624486	34165.920251985	37219.0572978449	36619.0539510143	50896.5278391527	38299.2212600061	37268.8204741011	59120.9184237013	38193.7573087737	35012.6232908249	36508.5160701369	37184.9638942224	52153.0394418565	37387.9118393678	60731.1221020205	42311.1492727939	69810.4699458031	79433.8818283622	72664.2296372252	51408.5155620791	29562.5443185955	74987.6735831993	97165.6700125608
41046.0802371765	29923.7365238302	36167.7982309146	78169.0299911113	32279.9683217631	99285.2110912804	42270.3579179804	50023.5963105112	48225.0435929488	42864.9807815202	23312.9258608129	50406.4824103771	30070.3771265574	57896.6032182939	41614.9441219877	40333.4233755734	31961.7539054382	35285.5589817573	45043.007805702	33490.2219309267	36561.0003341992	36011.5026603296	50357.8344556038	37589.852945159	36780.6586487874	58579.6099322598	37520.8034248611	34352.0761923143	35979.2822774467	36516.7207290926	51296.3310024265	36694.5826233429	60669.4794724546	41516.7081119085	69073.961688095	79019.1187662933	72312.6639153086	50591.1738227442	29052.4969735675	74641.8049411233	97315.3476334939
40430.9697993909	29339.1398847293	35511.3428627285	77953.1710711845	31772.4766021978	99522.1212355981	41536.1152873801	49311.472441758	47609.9178440548	42306.2900070318	22866.1163643355	49691.6853885346	29502.9868330991	57423.6373414213	40933.8169057287	39747.5863630511	31458.0935083317	34604.1786999799	44280.9915309462	32845.7919794313	35932.8484428189	35431.3573492291	49854.6128538872	36912.906677617	36319.9367585125	58072.0140759837	36879.8590972097	33722.2185174699	35477.2424150797	35879.6739631573	50475.193448231	36033.0408812725	60642.8472424827	40757.8411060118	68378.6999115687	78643.1279822016	72000.2738316935	49810.8325250781	28568.1655258256	74334.776521091	97518.7468485997
39846.3501029826	28782.2479711283	34885.1303402135	77781.2947528017	31291.4529818004	99816.7505902193	40835.7255392776	48634.223176508	47026.6751306045	41774.0262215761	22442.0069640343	49011.6868216019	28962.2449137118	56983.7011110563	40283.6404541619	39191.2575569666	30980.1133197991	33953.828579012	43552.6719421575	32231.4636487602	35333.5826244014	34877.6713411215	49386.118175425	36267.3394344153	35885.9161373336	57597.5818725658	36269.7867407581	33121.9449168438	35001.6142585647	35272.7787750875	49688.4642864866	35402.1044371388	60651.5898577177	40033.2875215298	67723.8499627415	78305.6662133256	71726.8859162022	49066.3116165332	28108.6400006534	74066.4340753176	97776.745560919
39291.3107702337	28252.0714882787	34288.1107338179	77653.5189995403	30836.0904286368	100170.219263049	40167.9789770337	47990.761865509	46474.5688241087	41267.4652170932	22039.7714342365	48365.5279129552	28447.1422930839	56576.2996151686	39663.4025943449	38663.5798238908	30527.0083126858	33333.3957325404	42856.9107773597	31646.1737479466	34762.2645185787	34349.6772376466	48951.6799238192	35652.015868031	35477.9153871335	57155.7765534837	35689.5640557608	32550.238396155	34551.6839656011	34695.0085438232	48935.0140482909	34800.7087280861	60695.9427506521	39341.8870192145	67108.5762286642	78006.4887117672	71492.4327304335	48356.5115034372	27673.1900082983	73836.666409215	98090.3561650243
38764.9789708071	27747.6420461463	33719.2813919115	77570.0303841928	30405.6435447073	100583.811484961	39531.7604730048	47380.2350050963	45952.8089251278	40786.0061840603	21658.639317379	47752.2528744594	27956.7808682774	56201.005005757	39072.1622208247	38163.7430969579	30098.0186286334	32741.8132778144	42192.7089933705	31088.8821154367	34217.98096802	33846.5192207611	48550.6821193273	35065.8985445564	35095.3076128849	56746.0580758424	35138.2107934933	32006.1135179421	34126.7390293708	34145.3806077444	48213.8316153346	34227.866658517	60776.3371627486	38682.4893612698	66532.1123099222	77745.4951261835	71296.8362709548	47680.4151422605	27261.0868897031	73645.4333558704	98460.6292919527
38266.544806006	27268.0590039082	33177.6979877337	77531.0768718104	29999.3538997805	101058.827992633	38926.0709721063	46801.6834086679	45460.6811930257	40328.8952754234	21297.8784962134	47171.0094686551	27490.2958039838	55857.4083071114	38509.0172603145	37690.9755480496	29692.4373522837	32178.0789555644	41559.0349566766	30558.6227425673	33699.8826041027	33367.4712601381	48182.5969581833	34508.059288977	34737.502470668	56368.0128430488	34614.8704699159	31488.6303153914	33726.1218316296	33623.0185364319	47523.911919281	33682.6354518394	60893.2660111672	38054.0422929941	65993.7212964344	77522.5693714079	71140.086041742	47037.010535515	26871.5498675628	73492.7920334604	98888.7112877597
37795.2663539914	26812.4827334427	32662.5017222409	77536.9671996861	29616.5440307818	101596.733761073	38350.0320095203	46254.3057452403	44997.4712991433	39895.5728136773	20956.8108730309	46620.9467317226	27046.878517899	55545.1792308945	37973.1327852143	37244.5590903943	29309.621837209	31641.2393471109	40954.9798119669	30054.4853364008	33207.1209186873	32911.7743278849	47846.8773039873	33977.562461983	34403.9530125324	56021.2117479696	34118.6117345487	30996.9208341987	33349.2548702832	33127.0632087691	46864.3506681636	33164.0978561499	61047.2144458789	37455.5413392799	65492.8101408406	77337.609241151	71022.245315269	46425.388821941	26503.9317381094	73378.7129372398	99375.8915686345
37350.4084371909	26380.1117200459	32172.8447041481	77588.0836179681	29256.5970543042	102199.073765106	37802.6550244079	45737.3345600848	44562.5667839558	39485.489542695	20634.7778282692	46101.284441924	26625.7974330837	55263.9833755189	37463.6987187044	36823.7810024576	28948.9296966821	31130.4185351681	40379.5904746471	29575.5995364633	32738.9316296439	32478.7606723314	47543.1120126451	33473.5292196278	34094.1868877996	55705.3139243953	33648.674314379	30530.1494961597	32995.5894374945	32656.6840566155	46234.2129077135	32671.3751133622	61238.7159602651	36886.0025213496	65028.7896499518	77190.617221209	70943.4285885493	45844.6542870164	26157.57165109	73303.3931129451	99923.4970895929
36931.3075617163	25970.1393816096	31707.9027163916	77684.8820309513	28918.909080354	102867.523615548	37283.1452224905	45249.986576155	44155.3295483808	39098.0821497417	20331.1916646062	45611.2988532607	26226.3269355531	55013.5508844286	36979.9701425265	36428.1382069612	28609.7518639659	30644.709952704	39832.105353877	29121.131610395	32294.5827873087	32067.736582702	47270.8899874601	32995.1356603431	33807.7317952507	55419.9784428776	33204.2433386753	30087.5548262652	32664.5864492597	32211.13772352	45632.7206515044	32203.7024379133	61468.4204295214	36344.5465630232	64601.0861902509	77081.6222655976	70903.7720557499	45293.9707519207	25831.931346359	73266.8914710519	100532.992736262
36537.3561325537	25581.8916104211	31266.9535399114	77827.8845644873	28602.9407507638	103603.902263968	36790.6036443901	44791.55334707	43775.3073986626	38732.8556359222	20045.4640002591	45150.2887220364	25847.7701870909	54793.6744828851	36521.226114004	36056.9971532682	28291.6007720722	30183.3594994865	39311.6707755463	28690.3186425556	31873.3945714492	31678.1752266277	47029.8638709853	32541.6267260507	33544.1627790938	55164.8993145778	32784.6103261879	29668.3664783241	32355.7569246302	31789.688319837	45058.9776817823	31760.3006365255	61737.0322589678	35830.3079351667	64209.1676053398	77010.7005076262	70903.5164393212	44772.5774219229	25526.4059625957	73269.4608417811	101205.9524581
36167.9333926937	25214.7151350005	30849.2904442957	78017.6809141606	28308.1656139913	104410.126890615	36324.2993093475	44361.4668483536	43421.9446602848	38389.3673043059	19777.0816212584	44717.6376310982	25489.4800422384	54604.1941347569	36086.769408688	35709.7846406808	27993.9193111047	29745.5595409671	38817.5426806812	28282.4327674627	31474.6862016923	31309.465089325	46819.7327094062	32112.2360815719	33303.0778538378	54939.8938704521	32389.0806384687	29271.9201367535	32068.6480894162	31391.6470275444	44512.2455665085	31340.4702501425	62045.3255088936	35342.4685843548	63852.6709046463	76977.9846692694	70942.9266756811	44279.7348668118	25240.5290645159	73311.446293898	101944.06361208
35822.4892321662	24867.9319583223	30454.2430306211	78254.9548378099	28034.0909455769	105288.302559743	35883.5042201831	43959.0741101501	43094.7018674834	38067.1796124634	19525.5376969495	44312.72173272	25150.8718733975	54444.9200791112	35675.9805453352	35386.008883306	27716.2797987427	29330.5961889666	38349.0024437352	27896.7805079803	31097.8895077176	30961.0888984639	46640.2607873965	31706.3316594444	33084.1496858085	54744.7159381769	32017.0166705866	28897.5601253559	31802.8421224772	31016.393699487	43991.808178915	30943.4850744049	62394.1117204336	34880.2707676677	63531.085016606	76983.6321108636	71022.309761642	43814.7209483788	24973.7949466807	73393.0644402196	102749.160029902
35500.5306431568	24540.9462957317	30081.1834271817	78540.4591717067	27780.3243482537	106240.641367955	35467.5853175943	43583.7954083679	42793.3030219152	37765.8627746478	19290.4085408568	43934.9911471141	24831.3693766567	54315.8078764945	35288.2654422858	35085.1840531955	27458.2276446334	28937.8649368537	37905.3482535205	27532.7297256705	30742.4300390945	30632.5109303135	46491.2521901205	31323.1985786757	32887.0672088085	54579.2167149858	31667.8520883741	28544.6758756815	31557.959142654	30663.3153771849	43497.021203705	30568.7841970953	62784.2650400012	34442.9981183285	63244.1034877461	77027.8867413659	71142.0794077411	43376.8712392724	24725.7849753609	73514.7538299489	103623.179819218
35201.6049158639	24233.2406671704	29729.5284939927	78875.0216390478	27546.4377373721	107269.5300686	35075.8590675999	43235.1674029179	42517.258310335	37485.0231177334	19071.2195233282	43583.9275229527	24530.4694333136	54216.7814481024	34923.0687822874	34806.831455464	27219.357283395	28566.675410007	37485.9928773786	27189.6739605357	30407.7511293371	30323.2512637088	46372.5772102948	30962.2758152496	32711.549855496	54443.3203767068	31340.9966049423	28212.6372595266	31333.6869932143	30331.8538840175	43027.1719179058	30215.7069376191	63216.888306981	34029.9750338556	62991.3933683253	77111.03023325	71302.6951680815	42965.6236202203	24496.0769858727	73676.9144805962	104568.188763163
34925.2614480219	23944.2729474984	29398.7055925313	79259.5616829691	27332.0740939455	108377.523297378	34707.6689108416	42912.6834041184	42266.2297955338	37224.3913805657	18867.5812163924	43259.057754521	24247.6118531275	54147.8442352677	34579.8418481331	34550.6842915311	26999.2921819971	28216.3949360768	37090.3429597321	26867.0169624614	30093.3627654278	30032.8576602311	46284.1316033567	30622.9944142169	32557.3704075277	54336.9398428154	31035.9350753083	27900.9314827167	31129.6888292882	30021.4964763623	42581.6615782011	29883.6941682662	63693.0662410533	33640.5757034129	62772.7253689256	77233.3745801871	71504.6592725176	42580.3904719196	24284.3039009116	73880.1059611276	105586.437352721
34671.0949102597	23673.5583489599	29088.2261791049	79695.0881803449	27136.9009618992	109567.340997196	34362.5482486185	42615.9044434984	42039.9040466134	36983.5934582488	18679.141426925	42959.9560508027	23982.3615052014	54109.024796886	34258.1153262309	34316.3020719684	26797.7081029004	27886.530069543	36717.8113527191	26564.2375676093	29798.7794266311	29760.8851014611	46225.8857558495	30304.8299113332	32424.3201346613	54260.0191762881	30752.2104403485	27609.0994716901	30945.7136327982	29731.764175176	42159.9218575191	29572.2245439583	64213.9790711767	33274.2085046954	62587.9204265016	77395.3283530218	71748.5723150234	42220.6114475327	24090.1265100461	74124.8868747941	106680.306962032
34438.7566210404	23420.6504479286	28797.602595239	80182.7022916952	26960.6213796697	110841.891453465	34039.9909342562	42344.4277201322	41837.9807316504	36762.3387779893	18505.5760500166	42686.2223926665	23734.2779214572	54100.4358306875	33957.4233893953	34103.3750392202	26614.2967468616	27576.4931759308	36367.8784792231	26280.8552294056	29523.5639358079	29507.0035142989	46197.8509472903	30007.2927179808	32312.2507756194	54212.6130657385	30489.3654280176	27336.6218623363	30781.4763911271	29462.1861625283	41761.4165932108	29280.7997317251	64780.8058235478	32930.2902715355	62436.8085818016	77597.3227698992	72035.0604487879	41885.8430664404	23913.2014386878	74411.8862985816	107852.325866283
34227.9110292	23185.1222350058	28526.3947098044	80723.5969721986	26802.9658109649	112204.280479372	33739.4923504476	42097.9245139822	41660.2887755648	36560.3669664082	18346.558664856	42437.4890646209	23502.9893927394	54122.1591796228	33677.3480324351	33911.6137645958	26448.7874261317	27285.8114079914	36040.0956594806	26016.4141559883	29267.3405517737	29270.8680409659	46200.1060002426	29729.8910811931	32221.0173931556	54194.7675201168	30246.9721744043	27083.0719811707	30636.8179286709	29212.3624576777	41385.6327651232	29008.9866965886	65394.9541916166	32608.3147353685	62319.2186357188	77839.8184517278	72364.8536620895	41575.601474975	23753.3307441341	74741.7964010845	109105.210852786
34038.2522747713	22966.5893912785	28274.1631797629	81319.0732799847	26663.7129696927	113657.816532512	33460.5852212435	41876.0338422728	41506.561188021	36377.4271003151	18201.8386108498	42213.4471932942	23288.1178428895	54174.4278283098	33417.4959288306	33740.7653106593	26300.9599814665	27014.0161662431	35733.975137057	25770.4728638259	29029.6981796863	29052.1186385999	46232.7647040889	29472.2141085765	32150.5405286959	54206.5775833819	30024.6805162197	26848.0687609686	30511.5365637292	28981.9188229142	41032.1067566156	28756.383810053	66057.862447693	32307.8176074962	62235.1210706755	78123.4466722075	72738.7559789162	41289.4727999051	23610.2638195722	75115.3995157724	110441.842647455
33869.5622568176	22764.6914082969	28040.5478634363	81970.5243309752	26542.6708803754	115206.017696031	33202.8537784293	41678.4648667896	41376.5952297518	36213.3362902257	18071.1532954293	42013.8155712456	23089.2881048495	54257.436552455	33177.5024321424	33590.6335319657	26170.5863239751	26760.6971023753	35449.0756178794	25542.6511826572	28810.2871534587	28850.4392852552	46296.0030820126	29233.8424334213	32100.762477852	54248.1728216628	29822.1561896871	26631.2339473668	30405.4978003116	28770.5009700097	40700.3606753897	28522.5509103767	66771.1378720388	32028.3424389461	62184.4749142837	78448.7627491642	73157.6299343051	41027.0792428241	23483.7507063978	75533.5290549371	111865.288474396
33721.6011538377	22579.1138877027	27825.2218519712	82679.4576218257	26439.659462872	116852.643679846	32965.9485486088	41504.9792622154	41270.3932433868	36067.8915892198	17954.2769611195	41838.3507967725	22906.20406329	54371.4607000978	32957.0452326461	33460.9820093262	26057.4872467134	26525.4536304389	35185.0727324354	25332.5791619337	28608.824939276	28665.582530883	46390.0401907747	29014.4788289995	32071.6577025359	54319.7767135841	29639.0898044054	26432.224224146	30318.5785986751	28577.7844826622	40389.9889666194	28307.185919853	67536.3933452194	31769.4702953592	62167.3141345637	78816.4838354472	73622.4284683848	40788.0765282877	23373.6260583792	75997.1110444637	113378.813390124
33594.1832715522	22409.5601033413	27627.8262346123	83447.4970680764	26354.5549943391	118601.682159198	32749.4896901124	41355.3710831839	41187.7601298751	35940.9163225625	17851.0410682296	41686.8547426078	22738.6024023004	54516.8251120736	32755.8155691038	33351.6775572607	25961.5051574519	26307.9538769232	34941.5810531604	25139.9410998495	28424.9927908475	28497.27775239	46515.1691555515	28813.7744446855	32063.2375449751	54421.6107540797	29475.1976558366	26250.7608277888	30250.6817032275	28403.4938041915	40100.5924116646	28109.9442261291	68355.475712094	31530.8349145581	62183.7267736498	79227.3357294262	74134.1609485296	40572.1579048981	23279.719953878	76507.1608326907	114985.91706456
33487.1515368796	22255.7672354138	27448.0948519794	84276.3834862011	26287.2591962923	120457.405691643	32553.1855103754	41229.490862204	41128.6560403691	35832.2792817369	17761.2587273112	41559.148968358	22586.2000203985	54693.8864731889	32573.5369959758	33262.5585894935	25882.5541263151	26107.8669514063	34718.2807857724	24964.4464129057	28258.5785296211	28345.3013893999	46671.7254919987	28631.4218692516	32075.5580035923	54553.9669339266	29330.2432943777	26086.5529538476	30201.8180179881	28247.3659316308	39831.8410634618	27930.5477546548	69230.2548695976	31312.0885122681	62233.8470036744	79682.1432185596	74693.9556945462	40379.0397659785	23201.9290914111	77064.7615021331	116690.298802264
