V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41
87071.0504146344	76966.9116328439	83974.5440410619	79267.5245762804	74411.0972129364	78888.730853005	97663.2562713159	102383.280962613	91901.4647833481	74596.6366690351	63569.5661893845	101676.30796189	73127.6356111616	90390.8983409915	86380.3347328271	83574.9042330257	71120.2899335989	86457.5179595766	94183.8687442826	85120.4722158471	79486.9468809715	72567.9555005262	100846.435632615	88842.74309316	74503.2360851616	92645.5966274993	89679.4316050933	83586.9733426468	72933.1480044976	85457.0078126612	95494.2836646151	87339.4176746366	57775.6864368727	97441.7881748085	121575.718845693	96306.6836987374	83616.3543799238	104338.504128045	69043.6705743648	92687.0220546045	79156.9334462733
85127.4266515342	75085.0941963138	82001.9000355954	77340.3962346163	72645.1560327627	77012.0105188567	95537.7027476944	100206.446514732	89871.0421365527	73026.9929100519	62020.9665211655	99462.0911328425	71416.5514476295	88356.8815629431	84434.094895519	81669.6157840134	69415.3031370374	84435.0227391473	92006.5968117192	83133.2127119639	77611.1413178056	70944.0691248008	98723.7686309682	86851.6508682663	72814.6464160502	90604.2177963288	87749.0164262416	81704.4575725105	71159.6695613984	83534.8461726968	93405.1350146364	85453.9470124107	56375.7036037212	95205.800443501	119162.960278461	94273.5450065747	81653.7727246079	102099.002407286	67349.2332487068	90595.3195515871	77340.9747264978
83258.8721250857	73279.0158336303	80106.7432182677	75490.2587547677	70949.5042911641	75211.0524496881	93494.3494561425	98111.7350558811	87917.3958512003	71517.5248309195	60536.4024249992	97331.1826856785	69774.0632892885	86399.398066318	82562.8031648574	79837.8612317424	67778.0205972607	82492.5675954844	89912.5404237025	81224.98616142	75808.8082926583	69383.6087064431	96682.4052784143	84938.514686306	71192.3624267969	88638.959994867	85894.4376961766	79896.5455418278	69455.8175465959	81688.0731306762	91395.1244351739	83642.7113801311	55033.3211412831	93056.4575510561	116838.095089445	92315.9697227054	79767.4692911126	99943.8833859661	65723.0091911228	88582.2772674364	75597.2112118185
81462.6074804158	71545.7834431341	78286.1943429216	73714.3389452484	69321.4794828593	73483.0215170624	91530.3999506166	96096.4057094262	86037.9495269765	70066.1000764101	59113.4247356625	95280.6937410115	68197.6503461553	84515.6111937209	80763.816892574	78077.1032600946	66205.8860260163	80627.1081398363	87898.6637968493	79392.9257859585	74077.1106875625	67884.298971993	94719.548211266	83100.5557778745	69633.9943500815	86747.2553484045	84112.9794854628	78160.551355793	67819.0322519354	79914.1034991918	89461.4821893494	81903.1442707508	53746.3546600677	90990.6194329213	114598.268891201	90431.356253539	77954.5537762194	97870.1695961475	64162.4043033356	86645.0904963208	73923.0485021162
79736.1434747221	69882.6055567068	76537.5162975153	72009.9802510249	67758.6318859738	71825.4390399681	89643.0406960162	94157.703863358	84230.0035535327	68670.6827535443	57749.7041396601	93307.7966947396	66684.8592284042	82702.9494727721	79034.5343350378	76384.7442883564	64696.4854297911	78835.8197748619	85962.0065481995	77634.363772536	72413.430426465	66443.9367887962	92832.728505435	81335.1158648773	68137.2504489804	84926.4918403931	82402.1824152061	76493.8771293254	66246.78580774	78210.3527671818	87601.4096176797	80232.7310399637	52512.7188057061	89005.3907257084	112440.763759184	88617.1852127282	76212.5474770924	95875.0770399228	62664.9042212551	84781.0986906762	72316.0461285246
78076.9421067264	68286.9162795111	74858.2008771102	70374.457602395	66258.5532681854	70235.7372915494	87829.6338570137	92292.9572853276	82491.084572394	67329.3242561454	56442.9773298857	91409.9802651281	65233.3329954492	80958.801983347	77372.3559940223	74758.3682027509	63247.5353065185	77116.1040649694	84099.8324116293	75946.5490762021	70815.2552213349	65060.4031189958	91019.3155654842	79639.6275568188	66699.917510438	83174.2686151244	80759.6157720464	74894.0902127421	64736.6179794706	76574.3170480097	85812.3511197461	78629.1335623267	51330.4171152467	87097.8208079078	110362.991162341	86871.0154709068	74538.8462385215	93955.9836172416	61228.1762728028	82987.7774946776	70773.8663491382
76482.8466908693	66756.1576360714	73245.6005990806	68805.3739198497	64818.9029848154	68711.4385502145	86087.6286164891	90499.7476759508	80818.7508330866	66040.1941163474	55191.1272889765	89584.6380006097	63840.9191448277	79280.831680031	75775.0558662896	73195.6415100474	61856.7921538832	75465.3117286367	82309.4159132685	74326.8575197384	69280.2036260374	63731.628536311	89276.9653853043	78011.6445615511	65319.9337813588	81488.1465631521	79182.9552172384	73358.7439738919	63286.2563421629	75003.5891499825	84091.9174394401	77090.0024422736	50197.5841368595	85265.1605928087	108362.453985836	85190.6756811397	72931.0468381082	92110.3180636761	59849.9034523675	81262.6860157407	69294.2089908304
74951.4949394344	65287.95218727	71697.3878003983	67300.3670922275	63437.5287137299	67250.2616656462	84414.591798133	88775.7438609321	79210.8504996364	64801.5132920117	53992.0462217413	87829.2568996327	62505.4627274902	77666.8195926852	74240.3423284107	71694.29297656	60522.1266185118	73880.9470721118	80588.3273217318	72772.9529447279	67806.000834577	62455.7477495984	87603.4914205544	76448.7970945092	63995.2472119351	79865.8549791875	77669.9330398531	71885.7421961558	61893.456925045	73495.8229745611	82437.7249559988	75613.1653867701	49112.4071009557	83504.7869642029	106436.711032076	83573.988823371	71386.7592484407	90335.6044480676	58527.9311487396	79603.4699460607	67874.8796343024
73480.711578627	63879.9186432753	70211.2394027181	65857.0869464452	62112.3445398475	65849.983223383	82808.323897687	87118.6095847478	77665.2104348052	63611.5721897559	52843.9673399145	86141.5920650782	61224.8581018765	76114.5243506905	72766.0229161984	70252.235690273	59241.456312518	72360.7381951523	78934.0581130532	71282.3939540662	66390.4552348996	61230.8742847293	85996.556730487	74948.9314691978	62723.9323358911	78305.3486649506	76218.488670111	70472.8330071039	60556.1085791498	72048.9440733321	80847.4189876227	74196.5703668949	48073.1309173172	81814.2097326844	104583.458356641	82018.9192858008	69903.8155924453	88629.4320653165	57260.1790775766	78007.9362271339	66513.9351700338
72068.4508482181	62529.9397287906	68784.9026105942	64473.3387777088	60841.347797602	64508.4797768383	81266.5076597637	85526.1541011061	76179.5387082608	62468.7517002902	51744.8988334684	84519.3366708548	59997.1979263127	74621.8855372342	71350.0000848933	68867.3445403553	58012.8123192559	70902.3407863586	77344.3037294322	69853.0597335578	65031.4554339114	60055.1477915622	84454.0087694232	73509.8067059129	61504.1904727276	76804.4732667702	74826.581861229	69117.9170447392	59272.2134101849	70660.8438834344	79318.8986933157	72838.2105648385	47078.141759122	80190.9346869885	102800.411604823	80523.4527186398	68480.1628914105	86989.5644701745	56044.6870232914	76473.9577087458	65209.3692902904
70712.7561978052	61235.9686407803	67416.2707848424	63147.0121736163	59622.5934777923	63223.7067416155	79787.0495210285	83996.2574721654	74751.9380471978	61371.5401974537	50693.0938941017	82960.281489191	58820.5731403366	73186.8665918426	69990.2462136852	67537.6386371728	56834.4384500402	69503.6718915696	75816.7428127223	68482.8026940579	63727.0527509905	58927.0022841245	82973.8803148672	72129.3655645964	60334.2562450305	75361.2791852909	73492.3310881797	67819.0421116171	58039.9063068307	69329.5124905728	77850.0639060822	71536.1745420082	46125.8551360392	78632.6646195704	101085.56196556	79085.7061769901	67113.6870998651	85413.7974372353	54879.529631594	74999.386563462	63959.262636297
69411.6835423704	59995.85457904	66103.4394811137	61876.1854003458	58454.2175719159	61993.8201102576	78367.8523592063	82527.0407232124	73380.5200369212	60318.4441216853	49686.8288559392	81462.4134278677	57693.2301277954	71807.5426818617	68684.8145707807	66261.2924693758	55704.4964837796	68162.5495373232	74349.3937201772	67169.5643407859	62475.3022876855	57844.7872986322	81554.2103468715	70805.6321248029	59212.473049528	73973.880692502	72213.7098347856	66574.2798714073	56857.3089316458	68052.9792660191	76438.9593452658	70288.6460580681	45214.7410805759	77137.1745711585	99436.7865856658	77703.8463624195	65802.45878123	83900.1005289025	53762.8923672171	73582.2908658068	62761.8495160635
68163.4302004032	58807.7589869133	64844.3824112785	60658.8752915731	57334.5171708388	60816.9155589788	77006.9317466265	81116.4606126219	72063.3915310989	59308.0272048626	48724.5088494207	80023.7100326932	56613.5051765017	70482.1664977585	67432.0379132734	65036.5438414161	54621.2556153884	66877.0297637979	72940.1300095292	65911.3520368649	61274.3716345241	56807.0341220516	80193.1222089061	69536.792890319	58137.164835742	72640.4289190875	70989.0003720688	65381.9562361414	55722.5964966523	66829.4922046995	75083.6983196363	69093.8118178991	44343.4633746465	75702.3944183021	97852.1206545126	76376.1281274291	64544.6721759858	82446.4764542417	52693.0199940033	72220.8016561807	61615.4189962697
66966.270046431	57669.8625703331	63637.3541763154	59493.3135523256	56261.8708549522	59691.2608165232	75702.6283816692	79762.6688333043	70798.8079462803	58338.9331449851	47804.6242927841	78642.2535197395	55579.7296193779	69208.9299393997	66230.0537570823	63861.6265507247	53583.157342878	65645.2829919239	71586.8802191077	64706.3257235916	60122.4703066041	55812.1512449535	78888.7861170128	68320.9954146356	57106.8077022828	71359.194629113	69816.5266768394	64240.2820902046	54634.1444950821	65657.3166262254	73782.4660073204	67950.0578383374	43510.5842731293	74326.2265478554	96329.6639004148	75100.9111952257	63338.5624137568	81051.0751453507	51668.2968044581	70913.0951214764	60518.300472896
65818.6029586805	56580.3812153598	62480.5131634339	58377.8315924129	55234.5935966959	58615.1660084026	74453.0061013717	78463.9080628083	69585.0969854037	57409.871999367	46925.639206453	77316.2314106415	54590.3808995714	67986.0311137668	65077.2000457672	62734.8838727046	52588.5966405026	64465.4557008708	70287.8641264701	63552.7181538087	59017.9648872799	54858.7663762176	77639.5031334989	67156.5400438317	56119.9611943769	70128.5340847767	68694.6908822902	63147.6546761585	53590.3423458569	64534.7388007475	72533.4939998657	66855.7617066008	42714.8267116491	73006.7909693315	94867.6784607375	73876.608939211	62182.4048865191	79711.9620432146	50687.1315222148	69657.4291547773	59468.9324552565
64718.7915863644	55537.6366436639	61372.1588982233	57310.6971267337	54251.2709223586	57587.0507220061	73256.3571099688	77218.6186194745	68420.647986987	56519.6655967155	46086.1564262009	76043.9593776722	53643.9788449603	66811.9438267615	63971.8503080613	61654.8025275679	51636.2152434569	63335.7593011312	69041.2423716268	62448.8297611594	57959.2372128423	53945.5226590967	76443.7474214467	66041.7619725573	55175.2503279717	68946.792526216	67621.9090001755	62102.4302019185	52589.623752726	63460.1669421589	71335.1646838701	65809.4146621186	41954.9402168615	71742.2220260418	93464.3818109089	72701.6592133161	61074.6090809425	78427.4823124417	49748.0147214168	68452.1158010873	58465.7834576684
63665.2845411566	54540.0123359758	60310.72150696	56290.3115785809	53310.3643499829	56605.3877170397	72111.0877676131	76025.123249864	67303.8520055329	55667.1268537536	45284.876818066	74823.8346402478	52739.1369525765	65685.1500651556	62912.5966676383	60619.8610156507	50724.4787472048	62254.6327738425	67845.3340895472	61392.9708584594	56944.7811718857	53071.2641084568	75299.8712496667	64975.0996588784	54271.2987883913	67812.4737424513	66596.6904892955	61103.1888876052	51630.5107738286	62432.1281834853	70185.8766149757	64809.6056976461	41229.8164906596	70530.7476055336	92118.1266937893	71574.6172337236	60013.6454332973	77195.9482726304	48849.5064178774	67295.6658041859	57507.5082118279
62656.7626478508	53586.034819834	59294.7237562073	55315.2640295815	52410.4934094038	55668.7164027323	71015.6291154774	74881.8925020903	66233.2896102459	54851.1199030923	44520.5292626768	73654.1541715019	51874.467383739	64604.1907210143	61897.8753321828	59628.6189050533	49852.0814782478	61220.4410245181	66698.4989390484	60383.5795434857	55973.1499261518	52234.660086847	74206.3628266812	63955.0618752157	53406.856524388	66724.1859206726	65617.6348961435	60148.4005279981	50711.6981714057	61449.1456777946	69084.1236604776	63854.8656900071	40538.3033216469	69370.646848835	90827.3202747515	70494.1516936908	58997.9784050263	76015.7744829178	47990.2479349146	66186.5114030019	56592.7383076145
61691.7217833481	52674.2334947642	58322.6709086128	54384.1415537648	51550.3362451295	54775.691843084	69968.4833454804	73787.3767631547	65207.5283257081	54070.6075478662	43791.9169498408	72533.3971009643	51048.7396806351	63567.5714675577	60926.3742512279	58679.673988881	49017.7174370672	60231.7225297831	65599.1830176355	59419.2646039341	55042.9293617336	51434.579315582	73161.8307695963	62980.2374913683	52580.6727283464	65680.4850576622	64683.3760540706	59236.7265338688	49831.7483005347	60509.8195264976	68028.4875506495	62943.8778302042	39879.3511713818	68260.2978696345	89590.4292208182	69458.8576053282	58026.2087943862	74885.4001563285	47168.9136820754	65123.3036677561	55720.1687535972
60768.9880892609	51803.2517678542	57393.1141045909	53495.5419825063	50728.6364013548	53924.9874594036	68968.3018323916	72740.2177455743	64225.2261096478	53324.564029351	43097.8174286639	71460.199540046	50260.6781165464	62573.9676335895	59996.7343111808	57771.7609102814	48220.1920513352	59287.0235797876	64545.8296393076	58498.5943725146	54152.8015609528	50669.8987269005	72164.8785320703	62049.2464399932	51791.5975458528	64679.9862752421	63792.6333418029	58366.9484257178	48989.4467402354	59612.8715097299	67017.5331038963	62075.3884241856	39251.9393565367	67198.160001316	88406.0547462636	68467.4509916239	57096.9691058586	73803.4026842867	46384.274604162	64104.6586390966	54888.5678272254
59887.2615770192	50971.772982463	56504.7736435393	52648.1652607689	49944.1973689403	53115.3884901501	68013.6286831131	71739.1134418628	63285.1346275763	52612.0124919462	42437.291565097	70433.1364228328	49509.1518637481	61622.1106335194	59107.7013562858	56903.6333473415	47458.3098676857	58384.997070134	63536.990097234	57620.1888451085	53301.5036641368	49939.6162698957	71214.2465011238	61160.7835936722	51038.5595728855	63721.5109211516	62944.216156113	57537.7493722745	48183.5605910829	58756.9666342026	66049.9235860633	61248.2365026156	38655.1278334517	66182.7693220189	87272.7933701365	67518.8174987277	56209.1178388654	72768.3780473221	45635.1385047957	63129.2251291682	54096.7607700233
59045.2788492381	50178.5048036619	55656.348433327	51840.8352155176	49195.8791180295	52345.6857346625	67103.2306348772	70782.7114654015	62385.9874406603	51932.0643331096	41809.1501513396	69450.9175761128	48793.0646661097	60710.7367831448	58258.1168505207	56074.0913925046	46730.9591898724	57524.3328576213	62571.2804960182	56782.7070303519	52487.8399610794	49242.6763836383	70308.6557969235	60313.6078759298	50320.4685472187	62803.7386115703	62136.9365096923	56747.9676006495	47412.9227222915	57940.9778814831	65124.5589011401	60461.2817163842	38087.9980978595	65212.7202163605	86189.3170954334	66611.8000802314	55361.4095041203	71778.994092064	44920.3717684913	62195.7438031088	53343.6597775302
58241.9919181919	49422.3103533775	54846.6901464921	51072.375261631	48482.5768433382	51614.8051450815	66235.8550729091	69869.8589304171	61526.6303490303	51283.8648125734	41212.5000271455	68512.2490040469	48111.3630329306	59838.7679009172	57446.7731398671	55282.0016199781	46037.0743007546	56703.804858659	61647.5255188073	55985.0720768285	51710.6479027101	48578.1753322156	69446.956571769	59506.5643220245	49636.3524947635	61925.6379087797	61369.6939460435	55996.4899332133	46676.4339601198	57163.7283449885	64240.1428664903	59713.4337370798	37549.7129162634	64286.6556296759	85154.3609568301	65745.2897892004	54552.6085533983	70833.9939309012	44238.9092820806	61302.9777202027	52628.242016022
57476.283762059	48702.0000402722	54074.6556469292	50341.6470718121	47803.2531252534	50921.6846524922	65410.3847230319	68999.3865535107	60705.9490874389	50666.5584963711	40646.3898627596	67615.8978289205	47463.0466537058	59005.0428430029	56672.5860062387	54526.3081930892	45375.6999830689	55922.243397537	60764.4700757716	55226.0917105423	50968.8546687848	47945.1915196116	68628.0842027482	58738.5240844118	48985.2657405636	61086.0170016023	60641.4459832673	55282.2035770764	45973.0645404091	56424.1805842314	63395.5771893248	59003.651162646	37039.4718367579	63403.2862401735	84166.7132528552	64918.23201673	53781.7011870592	69932.1766562661	43589.7181241925	60449.7430192169	51949.496846449
56747.1221474592	48016.5216481491	53339.1007095753	49647.6354646518	47156.9261032412	50265.3016328301	64625.7504921889	68170.1489508828	59922.9737411602	50079.4062534988	40109.9051687313	66760.7480389181	46847.1491935804	58208.4871362916	55934.51045974	53805.9739200054	44745.848138695	55178.5088818651	59920.9009321024	54504.6485266744	50261.3807740212	47342.8466079232	67850.9026186642	58008.4423115532	48366.2927772051	60283.8949457546	59951.1786555475	54604.1830394215	45301.7862122556	55721.2517977645	62589.8296655914	58330.9755372259	36556.4981316853	62561.4220824445	83225.2655182479	64129.6137729652	53047.6213122748	69072.3831754995	42971.8644217391	59635.1215172207	51306.4772142327
56053.548672803	47364.87095398	52638.9786087421	48989.3811602934	46542.6710338345	49644.723117392	63880.8021412169	67381.1004504351	59176.5729142158	49521.6532624577	39602.2206058069	65945.7051717221	46262.8199577974	57448.0904922255	55231.6009624242	53120.024482645	44146.609912066	54471.5602820696	59115.6365494103	53819.7081878824	49587.3136614297	46770.3926112103	67114.4642006738	57315.3174711478	47778.5798549965	59518.2122988546	59297.9834988913	53961.4499504773	44661.6535414445	55054.0332254782	61821.8108800931	57694.4773793943	36100.0846870001	61759.917047653	82328.8885812841	63378.5086216965	52349.3918304484	68253.5594891235	42384.4045223216	58858.0530049609	50698.3428083147
55394.6107848746	46746.0595261501	51973.3744283802	48365.9521562298	45959.6006648676	49059.0971073557	63174.6024665635	66631.2917722559	58465.8217062351	48992.608241297	39122.5851768944	65169.7338753403	45709.1916155184	56722.8889245439	54562.9270479848	52467.5770446643	43577.1322141453	53800.3970342718	58347.6516412873	53170.2810616037	48945.6717223587	46226.9878800652	66417.7513808123	56658.1757476152	47221.3302228721	58788.0619233365	58680.9701629858	53353.1329214028	44051.7897474887	54421.5604329876	61090.5243888818	57093.3104947734	35669.5859830883	60997.6652349017	81476.5499301501	62664.0662052791	51686.0725622772	67474.6468001553	41826.478228243	58117.4951382835	50124.2494822673
54769.4466599763	46159.1493761094	51341.3102033033	47776.4534575727	45406.8993361813	48507.5670943671	62506.2238880771	65919.7283110699	57789.841536304	48491.6135461344	38670.216139249	64431.8789811994	45185.4450352858	56032.0165569393	53927.6127956066	51847.7184002916	43036.5769114672	53164.0528896967	57615.9032471655	52555.40917174	48335.5948221536	45711.9711294515	65759.9231593759	56036.1426951372	46693.778363127	58092.5383493936	58099.2970383978	52778.2681316454	43471.3012800506	53822.9938917513	60395.2279402151	56526.5882830635	35264.348592356	60273.6291445454	80667.2853173862	61985.4013600347	51056.8044999356	66734.6847219128	41297.2284730868	57412.5429517833	49583.4146512844
54177.2440071718	45603.2848916635	50741.9417899024	47220.0523888839	44883.7676993013	47989.3734269627	61874.7625132206	65245.5574547903	57147.7451437583	48018.07714941	38244.4050707943	63731.1782791181	44690.8695167424	55374.5293740199	53324.8001351098	51259.6162114303	42524.2118868075	52561.6278889849	56919.39072484	51974.3183669532	47756.2335361655	45224.6053144233	65140.1341679875	55448.329634825	46195.1918043736	57430.8134636949	57552.1768587839	52236.1434877313	42919.4075032404	53257.4427262581	59734.8952975819	55993.67001453	34883.7669812507	59586.8250002611	79900.159805255	61341.7274141265	50460.724864618	66032.7186677199	40795.9092371664	56742.3576630102	49075.0900395506
53617.2050863554	45077.6261233775	50174.3655498473	46695.9600086231	44389.4513085706	47503.7729803366	61279.3946620932	64607.9407500799	56538.7283915047	47571.3888230348	37844.5186998376	63066.7619948301	44224.736777011	54749.6597311877	52753.6573564093	50702.501945538	42039.2883411577	51992.2648123081	56257.3330626029	51426.0305331998	47206.7858213908	44764.2749232789	64557.5288081747	54893.9801353707	45724.91186916	56802.0041911516	57038.8571671577	51726.0151396283	42395.3110057045	52724.1840518292	59108.7221821717	55493.76322887	34527.2692256046	58936.3183438672	79174.2936969653	60732.2857558554	49897.1137148464	65367.8981907272	40321.7709530111	56106.0458225858	48598.5920247576
53088.5750291157	44581.48224421	49637.8414090595	46203.4602569319	43923.2661636964	47050.0774223664	60719.2840131706	64006.0547294495	55962.0751789854	47151.0123563599	37469.9882659331	62437.808049669	43786.3856219386	54156.6164087853	52213.5192727734	50175.6540248835	41581.1379105139	51455.1939303245	55628.7900716607	50909.8160745325	46686.4736385116	44330.3680011521	64011.4069300833	54372.2995928529	45282.3043743496	56205.346453302	56558.6565730304	51247.1869130768	41898.3009214361	52222.5028332687	58515.9541958782	55026.1758016481	34194.3926042048	58321.2426553786	78488.8698262161	60156.4121927235	49365.1960658949	64739.3940491942	39874.1277534216	55502.8269016217	48153.2810059133
52590.6895300307	44114.0627399059	49131.6256765282	45741.9088991098	43484.5109904579	46627.6760964238	60193.7560149656	63439.1340198126	55416.9747842673	46756.4571905928	37120.1646471721	61843.5527030116	43375.1699969697	53594.6435062536	51703.6515721192	49678.3595976833	41149.0941187916	50949.6219234674	55032.985774473	50424.9672008639	46194.6186065842	43922.3091173383	63501.0487410916	53882.5947918466	44866.7687245159	55640.1667710183	56110.9467960657	50798.9457642072	41427.683938768	51751.685705934	57955.9378826044	54590.2980018872	33884.6454836159	57740.7400373173	77843.1284954553	59613.4113853704	48864.2489566517	64146.4278871278	39452.3213523884	54931.9841464363	47738.6095460602
52122.8948342634	43674.6805668793	48654.9929190706	45310.6121654932	43072.6517882715	46236.003295737	59702.0987699293	62906.5224488355	54902.7766723073	46387.2365158551	36794.5493014449	61283.2463311724	42990.4933184186	53063.0812964016	51223.400055162	49209.9771160096	40742.5621408002	50474.8597285276	54469.1421797735	49970.7403569485	45730.5517566957	43539.5603347615	63025.7877236721	53424.2037526673	44477.737748037	55105.7467179177	55695.0747080266	50380.6554905471	40982.8168204085	51311.1118947409	57427.9139986081	54185.5077589321	33597.5905638558	57194.0373142999	77236.2739083221	59102.6658106766	48393.6462428616	63588.2306038857	39055.7228850517	54392.8800704684	47354.0057571111
51684.5830547711	43262.6948228153	48207.3290394689	44909.0938715855	42687.0223249524	45874.5102785051	59243.6494266729	62407.5405699207	54418.8608372914	46042.9164441026	36492.6177204238	60756.1605304725	42631.8553816427	52561.279976124	50772.1441663814	48769.8629626136	40360.9655547701	50030.2433142217	53936.468786076	49546.532915553	45293.668167156	43181.666077419	62585.0223395728	52996.4950069304	44114.6934062239	54601.462815234	55310.4781554129	49991.7210327019	40563.1160891674	50900.1635915273	56931.2337645468	53811.3759299937	33332.8054551685	56680.3881176544	76667.6964544395	58623.6241991153	47952.8164918586	63064.1561736661	38683.7782029627	53884.7245626417	46999.0100082659
51275.1653237402	42877.5036970271	47788.0021466067	44536.7564986355	42327.1059473605	45542.7009377107	58817.8206290468	61941.5975366086	53964.636046246	45723.1043881386	36213.9258151483	60261.65540831	42298.750429686	52088.6495058624	50349.2729285577	48357.4724438686	40003.7911831895	49615.164186543	53434.2837408633	49151.7048736081	44883.3363908818	42848.1631215033	62178.2334684694	52598.8923750168	43777.1356228725	54126.7593690378	54956.7161760644	49631.6529195409	40167.9818130423	50518.2920617139	56465.3693515698	53467.231332432	33089.9334786651	56199.0970934819	76136.6977956624	58175.7274444059	47541.2271199971	62573.5415099674	38335.9417662834	53406.9705960379	46673.0796417634
50894.1095912076	42518.5488274869	47396.4310542069	44193.12283934	41992.3981304452	45240.118209689	58424.0683921924	61508.0701192175	53539.522881784	45427.4380779235	35958.0669915603	59799.136458698	41990.6706400158	51644.5672683065	49954.2839235198	47972.2548521696	39670.5326038583	49229.0056443384	52961.9638804892	48785.6641080698	44499.0220030876	42538.6156246511	61804.856398511	52230.87337592	43464.6577066715	53681.0158465206	54633.2534663411	49299.9284393572	39796.8953430993	50164.9409685863	56029.7046051245	53152.7705016888	32868.6167875756	55749.5410227618	75642.6874909043	57758.4702307473	47158.2878761301	62115.8006719728	38011.7072979061	52959.0769086006	46375.8487596647
50540.9382702055	42185.2939686467	47032.0813270943	43877.6898026009	41682.414180013	44966.3840792692	58061.8284548663	61106.4468953213	53143.020674459	45155.5661495957	35724.6214151822	59367.9952765055	41707.2221190369	51228.5064109166	49586.6485427621	47613.7476802877	39360.7377047338	48871.223302872	52518.9850298465	48447.986106116	44140.2402356454	42252.6280637635	61464.4045800192	51891.9426743953	43176.8144883872	53263.7098390266	54339.6493877099	48996.1296127017	39449.3363762779	49839.7200790053	55623.8294566115	52867.4985709737	32668.5638074465	55331.1035049606	75185.0952364395	57371.4312503875	46803.5848525079	61690.352282234	37710.6163493239	52540.4640866655	46106.9290058782
50215.215474101	41877.2755448647	46694.4859684758	43590.1449739111	41396.7632471118	44721.1472832445	57730.6266998887	60736.2035117979	52774.6317536329	44907.1803245101	35513.2175646008	58967.7884088149	41447.9680576855	50840.0140622575	49245.914267219	47281.4571652339	39073.9665502918	48541.3393881187	52104.7173365992	48138.1642008234	43806.4892894758	41989.8286899525	61156.4215890793	51581.6351729626	42913.226333375	52874.3757384437	54075.5217697621	48719.7802104799	39124.8432168867	49542.1086749161	55247.1526769699	52611.0658479851	32489.5105173028	54943.2358101791	74763.4780704453	57014.1673934516	46476.6499554007	61296.7095853014	37432.2131728926	52150.626488093	45865.988494749
49916.5056973452	41594.0554075274	46383.1618538828	43330.064614536	41135.0177723914	44504.0745162038	57430.0741376448	60396.992608137	52433.8968860153	44682.0237557761	35323.5627714701	58597.9739013794	41212.5690193865	50478.5952569198	48931.6637387637	46974.9420452361	38809.8453799348	48238.9134429177	51718.6515659814	47855.7234199171	43497.3332239742	41749.9253404235	60880.5188238623	51299.5281349247	42673.5669076082	52512.5585634081	53840.5525025432	48470.5611655025	38822.9877025573	49271.7850998803	54899.224808661	52383.1635463084	32331.230515303	54585.4294109747	74377.3244195108	56686.2832299962	46177.095161036	60934.3801218899	37176.1223278823	51789.1058911259	45652.7330326594
49644.3942607081	41335.1905463059	46097.7029228637	43097.1330400317	40896.8430031457	44314.8876445071	57159.8136171812	60088.3842796533	52120.42439414	44479.8613051182	35155.3412856442	58258.0615196895	41000.6893658713	50143.8380904963	48643.5086337989	46693.8405839928	38567.9902689411	47963.5165713535	51360.2526107596	47600.2497201063	43212.3801951185	41532.6091826127	60636.3858178319	51045.2374519881	42457.5089546955	52177.8038964899	53634.4327454448	48248.1060900669	38543.3670256159	49028.2997068865	54579.7572439601	52183.4430111836	32193.4963343252	54257.1896183577	74026.2353036406	56387.4227144018	45904.5376090229	60602.910767662	36941.9888794236	51455.5853126034	45466.906296995
49398.5777243432	41100.2961593869	45837.7037960826	42891.045355425	40681.8665269049	44153.3772937942	56919.4380655145	59809.9586875559	51833.7839555263	44300.4747749482	35008.2847789192	57947.7949983731	40812.0489325657	49835.3490623047	48381.0930472593	46437.7860380333	38348.0967816557	47714.7654748233	51029.1787974327	47371.4684306391	42951.2452466936	41337.6103535863	60423.722446654	50818.4676349801	42264.806402856	51869.7841045955	53456.8479235801	48052.0692153104	38285.6240250601	48811.3911550363	54288.3205884459	52011.6142045128	32076.1291885979	53958.0869620046	73709.8142705194	56117.3278191123	45658.7471225794	60301.9320318381	36729.4695955739	51149.6245832425	45308.2889224123
49178.7836418592	40889.0682029877	45602.8283785287	42711.6237366031	40489.8204848612	44019.3384023865	56708.6264661423	59561.4316297297	51573.755230547	44143.6725222431	34882.21642764	57666.6745042028	40646.3666190844	49552.7673479383	48144.0939327869	46206.4460911797	38149.8208763544	47492.3109995337	50724.9498689654	47168.9729111696	42713.6005248316	41164.6585826888	60242.2319027177	50618.9127485886	42095.1977205258	51588.1550287224	53307.5699248257	47882.2604681596	38049.4203905075	48620.7287878094	54024.6239941256	51867.5079515657	31979.0057359629	53687.7313797304	73427.7248721897	55875.6993968239	45439.3373941604	60031.0843502544	36538.2634953212	50870.9040995503	45176.7145377458
