AL	AZ	AR	CA	CO	CT	DE	GA	HI	IL	IN	IA	KS	KY	LA	MD	MA	MI	MN	MS	MO	MT	NE	NM	NY	NC	ND	OH	OK	OR	PA	SC	SD	TN	TX	UT	VA	WA	WV	WI
737.776823230149	1449.38236130203	448.734976653794	5002.37909048126	534.769891872409	331.018547902307	98.2860194343035	2463.86407938408	898.99901425307	1185.49847418137	837.201914689288	342.465161570606	461.884844539882	755.031200855184	883.501303974982	693.669084079892	530.31333290179	1790.88797897255	553.806327029185	497.960825986916	770.181060575727	117.213749681343	265.680405443186	312.392952414725	1813.99576720064	1593.92710503647	94.9840443858241	1924.02152598493	742.255080091186	392.974058000811	1440.23718259915	945.742109739781	99.1430408017018	915.830982138967	6605.78685480491	441.105355135256	1069.03600787592	579.618037633303	276.678277006659	466.889281672203
722.714389015049	1429.99998666055	439.94025193535	4895.26706574967	521.631360441357	322.015580462089	95.8500136589809	2432.93530618015	898.445007817534	1153.48086058734	818.110998734779	333.928453739058	452.888547401998	741.131570434785	868.871489115094	677.392202034404	514.975449713073	1755.02497334173	538.834028281853	488.51357483864	752.938685266119	114.141843367162	259.930909080322	306.320972318555	1764.89178773561	1564.23786577763	92.5889402410835	1885.70584118309	730.286410154408	382.524619665624	1405.09327184925	930.876060459735	96.7002787239612	896.996303555678	6528.34376796974	432.457654058505	1045.61016561391	562.41419424111	270.989232775929	453.474367230515
708.249181125726	1411.4143753358	431.513852545654	4792.74088723193	509.065665399232	313.412641514383	93.5189807328866	2403.36386219559	898.24179123223	1122.82915054645	799.819898457775	325.757733387762	444.275143833121	727.829474151156	854.80625637881	661.815192157498	500.320272759563	1720.64159904316	524.521127468405	479.434339039643	736.421012006087	111.205356934059	254.428917862077	300.510720879367	1717.96295950819	1535.79759479633	90.3013171435524	1849.00208712569	718.859779505364	372.541980733868	1371.46346016529	916.653981460503	94.3636322502924	878.926826060222	6454.55688229043	424.190420035368	1023.18857787259	545.985370829716	265.543361026531	440.640722209283
694.357157676248	1393.67337171709	423.429626205237	4694.37578890573	497.048609211375	305.196077369572	91.2902480677215	2375.07339186509	898.419678482262	1093.50985398761	782.307689686379	317.940820209714	436.019338046618	715.082534527978	841.339727621912	646.913224658117	486.327123802004	1687.75039001492	510.847816524411	470.722188773852	720.598055157753	108.402431216965	249.157936053167	294.955180409688	1673.13993409583	1508.65103257877	88.1119650021082	1813.83178838997	707.923532734539	362.99722912708	1339.31586190865	903.075269314394	92.1263838670827	861.618196504999	6384.56992302275	416.281490455965	1001.73749552917	530.296751858731	260.328302571148	428.378524682853
681.053876325808	1376.83195444712	415.692483017295	4600.18920004015	485.559409119572	297.341613578686	89.1575200620189	2348.26865021257	898.907722285523	1065.45232845565	765.531719970225	310.456332539026	428.123274040612	702.86080425785	828.464748672011	632.65416319645	472.969932887314	1656.29845530584	497.748540045459	462.381257222671	705.460395812284	105.724281333759	244.121107204172	289.6436554988	1630.28557644791	1482.67247292247	86.0154896799448	1780.24902066416	697.48887357033	353.877761257808	1308.58496511102	890.101713005304	89.9848981115752	845.03276286791	6318.23344796755	408.724854628465	981.207431401529	515.320594511651	255.346941430879	416.648477098267
668.297074840362	1360.97583896105	408.293172177262	4510.16140760623	474.569683691037	289.838189531018	87.1166274799884	2322.78443878769	899.717996163735	1038.59757269846	749.465412779554	303.299124170939	420.590379980542	691.182143738875	816.163253145627	619.001833598282	460.213549231968	1626.18062735161	485.224294680273	454.39798838431	690.99235392992	103.16759511502	239.307256501119	284.561017301422	1589.33866789571	1457.76741615471	84.0119867590989	1748.06723308304	687.515391098065	345.171625762697	1279.17960380252	877.706532862856	87.936806908534	829.168743616842	6255.38504691248	401.494556747886	961.531906904084	501.038822958076	250.576044406173	405.431087820049
656.100198608027	1346.05101347893	401.216918270079	4424.09765307954	464.059379998592	282.652017041273	85.1631130021548	2298.72488286282	900.826984779131	1012.94179520894	734.125075240976	296.458111529513	413.400834145355	680.052471186902	804.435920777646	605.945595653452	447.990963860786	1597.42944705124	473.270711924095	446.772187867753	677.170035928937	100.727770890939	234.702694798648	279.716971931406	1550.14140765962	1433.96965634532	82.1006011314679	1717.35179074069	678.002203210951	336.852204956769	1251.04098823381	865.912502189386	85.9796666605422	813.996825509851	6196.098479283	394.605610989415	942.736354959719	487.398096480416	246.016034567369	394.715792797813
644.457826646949	1331.90228908571	394.452066878412	4341.83714651122	454.013216657124	275.778363762829	83.2928567694993	2275.98125407634	902.248937308296	988.416180053935	719.473031586145	289.934322123526	406.532897798472	669.439750691585	793.264103078462	593.435357190446	436.3055507094	1570.06116790097	461.885155681239	439.501495848023	663.931397896273	98.3963680469298	230.32145238387	275.089644598107	1512.64628640364	1411.2220485536	80.2792003815553	1688.02345603104	668.949668774655	328.895527874656	1224.09100171225	854.670823798155	84.1177067476062	799.486759837125	6140.20263586459	388.05192686533	924.731594979718	474.365093926832	241.65102779663	384.486418724913
633.332658646268	1318.48698930941	388.00728543464	4263.19828083053	444.416932236466	269.224847362159	81.5103124373535	2254.49252211328	903.982955381672	965.043448608794	705.530192722211	283.722096226032	400.002075127529	659.365348849243	782.639590579828	581.519380304133	425.160024419414	1544.04393060617	451.021105839452	432.562594857665	651.328853172922	96.1722504569597	226.150662658628	270.664641097138	1476.91568126198	1389.51804655745	78.5420717842383	1660.19792789882	660.361103948623	321.309348525832	1198.44795767042	843.965897472847	82.3431129677101	785.653579952683	6087.73894839497	381.818010037007	907.551623916492	461.939873367563	237.494801034972	374.730558160044
622.709309147507	1305.80910096044	381.85516031279	4188.06179788124	435.236067340729	262.960948456279	79.808992938038	2234.31718068515	906.114909674889	942.719611060438	692.24647129363	277.786460568776	393.77648553492	649.811507104546	772.524214144731	570.167670382519	414.510611983235	1519.27582873073	440.638844672808	425.940300916531	639.287482528905	94.0522845126065	222.166799871428	266.443928105512	1442.76484158584	1368.9320214722	76.8839184277278	1633.73335388375	652.202062610545	314.061851879816	1173.95216422627	833.8472212464	80.646940591341	772.490865716022	6038.38404939655	375.860925325402	891.220201813501	450.077685307183	233.54706954899	365.417337830006
612.567138332279	1293.92957060804	375.981526166356	4116.36239189904	426.46001363894	256.969150446877	78.1833560331688	2215.51799793578	908.592935950816	921.347672197126	679.537807345753	272.10643174036	387.839891563978	640.689967488462	762.902185935288	559.312811338647	404.322446018352	1495.71146584697	430.714609936633	419.620146025651	627.748575308526	92.0285886040343	218.354943479641	262.422398950987	1410.11017993118	1349.38104978016	75.3061746725012	1608.49885669218	644.467045039063	307.14681870097	1150.56113418343	824.280186323489	79.0274144466507	759.924689801897	5992.35246881666	370.182841405797	875.624877453404	438.759098954571	229.779545424028	356.510554583641
602.864311758204	1282.74521012916	370.385511639033	4047.9688463355	418.078808448777	251.233988695988	76.6252780223981	2197.869140826	911.38941690938	900.914877332584	667.379955515551	266.699355846323	382.186858224897	631.949983511723	753.748551150228	548.910866566907	394.577561239527	1473.25804171523	421.271476174132	413.58507870389	616.733690273445	90.0966054789522	214.739547504393	258.58096817115	1378.86314505751	1330.68366511531	73.802953466123	1584.4150945445	637.131723401102	300.552623590738	1128.18209051276	815.200367156244	77.487390155041	747.881370606663	5949.39511690594	364.809172172213	860.659217403182	427.960647775174	226.170795412708	348.00517632689
593.602270409938	1272.18691220929	365.062209517469	3982.75810206494	410.091770826487	245.746288932573	75.1362012447028	2181.37458441472	914.543241430479	881.47903693558	655.859452972056	261.556692530484	376.849312450514	623.7084743348	745.0518147597	538.973695900097	385.245102783243	1452.06168788289	412.279614253439	407.839225616145	606.290553608988	88.255927823052	211.315480100175	254.926594442198	1348.99510308473	1312.89221199348	72.3729367599563	1561.61685681187	630.203652380046	294.261090234788	1106.82947456465	806.610084278504	76.0226397835771	736.432715530108	5909.54542968438	359.714265415523	846.3824790673	417.65727282869	222.742785923881	339.90685264787
