AL	AZ	AR	CA	CO	CT	DE	GA	HI	IL	IN	IA	KS	KY	LA	MD	MA	MI	MN	MS	MO	MT	NE	NM	NY	NC	ND	OH	OK	OR	PA	SC	SD	TN	TX	UT	VA	WA	WV	WI
89787.0188554745	63279.8812277203	38924.1710667701	659728.344298168	85547.7224878382	67438.044174047	15091.0526970263	78013.5391424285	9938.22652774495	240109.498262367	77365.6019686883	39711.3884460131	28323.1491539981	40944.6252846832	61105.8096184936	86316.8210428256	126209.410805489	73679.8121006661	63604.3115981852	48672.952585933	83491.4456460791	9612.84927246685	17816.5258362122	29886.306109719	347003.673444777	109062.247381289	5347.88580023543	99707.3048918841	34497.2317011906	49779.7065418029	183901.874413764	44570.815070264	8729.53790445811	90663.1136746986	221826.694428798	25475.9089227153	109186.500527736	91857.4790216985	19940.0789445833	102635.875443485
88766.2605820609	62214.5319684994	38256.0758893819	651864.553568037	84640.8694461713	67243.586921723	14925.3269010781	76650.9799199271	9797.9891733736	239249.774218196	76054.0421707421	39106.9509619177	27807.9120778667	40196.7517722866	60026.2594770252	85087.5277913239	127222.825361431	72328.0523316135	62667.9859736619	47937.3796467235	82180.2436249733	9451.26008089475	17495.6576227585	29398.0059864693	345002.834778689	107090.586783814	5252.30695035262	97885.1991932688	33868.6416938351	49101.7409791949	181300.303761118	43755.872507212	8583.09546337653	89189.0378450683	217922.273613328	25010.7576940093	107418.335532153	91053.5176645977	19583.5309652888	102525.129769746
87691.6778950995	61155.1118889158	37585.245720526	643666.434893538	83692.3227691345	66996.2798153799	14752.5844480088	75304.3603477236	9658.67031327732	238208.798595042	74744.4353656735	38498.9670227234	27297.4625970269	39456.787917412	58942.9422892295	83836.065111736	128124.389793915	70999.3332545211	61729.9309096216	47185.3535057238	80857.3333292781	9291.43493930777	17178.0663942824	28904.8901268832	342774.310647364	105126.994575905	5158.38161841159	96087.6140900611	33246.7320550581	48417.6232324401	178659.533444977	42948.4548669362	8437.52840718929	87700.809041123	214055.313367691	24551.1717768437	105638.469987408	90223.7197623619	19229.3638362767	102338.723622578
86567.5762634977	60102.5652722655	36913.4384505294	635163.32775364	82705.1341172909	66698.4496264591	14573.4290247295	73974.8693888424	9520.4134123139	236992.334459139	73439.126692985	37888.6666104093	26792.3110988083	38725.5115376017	57857.8838553382	82566.6358198298	128912.637436554	69694.3110336621	60792.0757914593	46419.5024804439	79525.6971911326	9133.44176332044	16864.1040635332	28407.9307759669	340328.563487692	103174.422283416	5066.16436424128	94315.8407137353	32631.8260878357	47728.7570295977	175984.716394926	42149.3354423584	8293.05995079954	86202.9818920781	210227.854330947	24097.4215354026	103850.428630608	89370.967801748	18877.8916215419	102078.546113378
85398.2045781163	59058.3673572271	36241.4581855731	626382.320845933	81683.3501108486	66351.2908283638	14388.4650335108	72663.644001079	9383.3162844509	235608.669477837	72139.8132209044	37277.1747926787	26292.9532078649	38003.4057989467	56772.8626796655	81282.0611820851	129586.211098149	68413.558741727	59855.5843406911	45642.0374287842	78187.6962810847	8977.44440442577	16553.9970410795	27908.4392262011	337677.260056554	101235.25042858	4975.70161529976	92570.6492474817	32024.5946562137	47036.5933602141	173282.464142281	41359.2667321551	8149.87050784932	84697.5870567953	206445.884554738	23649.8982668644	102057.714118954	88497.5002527455	18529.6459020857	101746.836392315
84187.7911440452	58023.3319949721	35570.3759601783	617357.941435825	80629.9566334412	65957.4365795697	14198.2883713221	71371.2261183503	9247.46371465538	234064.113510147	70848.095171081	36665.6670480519	25799.8318285105	37291.0825768216	55689.5952319351	79985.536887679	130144.63434207	67157.567827391	58922.0469612157	44855.1760214896	76846.5464138038	8823.6490365076	16248.0014741213	27407.0000572524	334832.324964659	99311.6677949217	4887.03367128509	90853.7292424356	31425.625832106	46342.3718431517	170559.076681538	40578.780475521	8008.08231788862	83187.7735950719	202709.466494219	23208.9335248662	100263.660450233	87605.5013378899	18184.867667152	101346.445301374
82940.6725655214	56998.225006037	34901.5291677399	608120.11280899	79548.42493847	65518.699171954	14003.4822950236	70098.0417788374	9112.97138827571	232367.207579337	69565.8099141482	36055.0817516435	25313.3254468152	36589.0549585474	54610.037588458	78679.9004227151	130587.48449306	65926.7482049263	57992.8319900849	44060.7908240027	75504.125153803	8672.13847425087	15946.4106884545	26904.8988541173	331805.507332282	97406.4626711925	4800.19465815119	89166.1930940129	30835.0822808798	45647.6160555952	167820.266330415	39808.5985449452	7867.81317616896	81676.4815764872	199020.849949499	22774.821244111	98471.392941503	86697.1012406583	17843.9266742478	100879.284395388
81661.0241675658	55984.3737663914	34235.9814889554	598690.064060468	78441.8295142784	65037.3080425155	13804.6110258715	68845.2233904616	8979.87714666804	230526.00125381	68294.4953505128	35446.4240638982	24833.7970467573	35897.7829196552	53535.5294016234	77367.8087098534	130915.065289703	64721.431101439	57069.2357293868	43260.9621193078	74162.8982734615	8523.03355925614	15649.4222962946	26402.941036849	328607.736001413	95520.9095631684	4715.21236322746	87508.6243341745	30253.4403425854	44953.388528844	165071.574761188	39049.3812188031	7729.25601672435	80166.7420955456	195384.099055147	22347.8207587772	96683.8545646206	85775.2577932676	17507.1428561164	100348.082637087
80352.4025854607	54982.3277378471	33574.4042747652	589091.303840741	77313.5153998573	64515.5616952764	13602.2276445259	67613.0650371277	8848.28921056072	228548.257525369	67035.6121295482	34840.6624646494	24361.6235607175	35217.6681031967	52467.8151566396	76051.9219944702	131128.079358435	63541.8809443612	56152.502591028	42456.9270749534	72825.0808361727	8376.42629978771	15357.2180154126	25902.2285147737	325252.487195786	93657.5816643035	4632.10937034758	85881.6530018232	29681.094359877	44260.7671694216	162317.918243239	38301.3260495041	7592.48168446548	78661.1138202635	191801.014593753	21928.1608574458	94903.8192463738	84841.8387032292	17174.8026175513	99755.800869055
79019.0546657493	53993.0897246312	32917.8713824535	579358.501859594	76166.3657606101	63955.721311349	13396.8490965416	66401.8790168912	8718.25306909458	226442.337504501	65790.4729811057	34238.5617638448	23897.0403447907	34549.0649825501	51408.6424493021	74734.645118269	131227.016387579	62388.2947227449	55243.5837710843	41650.4349457219	71492.7350352315	8232.40729346124	15069.9037840037	25403.1699160435	321752.21290754	91817.4201803061	4550.9029386295	84285.8965201184	29118.2814177548	43570.8498604308	159564.91261809	37564.9798583571	7457.73806929258	77161.5346712987	188273.382658684	21516.0377498009	93134.0008224225	83898.7487386607	16847.1614547871	99105.0105455044
77664.875064029	53017.3861214865	32267.1680970422	569514.660455203	75003.3206239387	63360.2473214035	13188.9718313643	65212.295020264	8589.85658055827	224217.304569681	64560.2703250843	33640.5901948014	23440.3106108348	33892.2809543243	50358.7264558295	73418.1887235398	131213.185647815	61260.8042215947	54343.9397327099	40843.1456690051	70167.7771754341	8091.0560587058	14787.7725389972	24906.7847443383	318118.367801407	90002.0507376586	4471.60532221054	82721.8551642762	28565.1938755017	42884.593500286	156816.457388149	36840.8094625858	7325.04697207889	75670.486763704	184802.927388984	21111.6194648075	91376.7612096852	82947.6301427543	16524.4507795783	98398.7824448775
76293.2315717108	52055.5699456664	31623.0054719937	559580.655976791	73827.3886429645	62731.189496667	12979.0709416813	64044.6860776167	8463.09517019933	221880.893168395	63346.0919429842	33048.0126500539	22991.6461237418	33247.577291752	49318.9109402712	72105.0412063604	131089.343291827	60159.487370847	53454.2261542016	40036.4146847885	68851.9876479917	7952.43865210783	14510.8818970562	24413.6750072059	314362.500602547	88212.8320656492	4394.22435460055	81189.9224455505	28022.0580235606	42202.8783429912	154076.888303425	36129.109363827	7194.49325870897	74190.093142139	181391.69169953	20715.0473523425	89634.2701873655	81991.0448181855	16206.8744405122	97640.8215862796
74908.0568442388	51108.2696062756	30986.0320076859	549579.648543162	72640.8648386932	62071.2057496084	12767.6590321703	62899.4072817552	8338.06593959739	219441.034662183	62148.9087338665	32461.3131176464	22551.2320508435	32615.1738789693	48291.0366983436	70796.919364337	130857.562060219	59084.3688926775	52575.0637419581	39232.1035611162	67547.0000239649	7816.60270151513	14239.2475768724	23924.4825018602	310496.228504168	86450.9623508167	4318.76363506225	79690.4017835246	27489.0597220194	41526.508046647	151350.434716676	35430.0452104869	7066.1274154349	72722.0047659354	178039.667824425	20326.4364124757	87908.5177288901	81030.2139824917	15894.6099835106	96833.5614732321
