V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11
104235.067750188	104645.417872847	104480.964509819	104033.588399858	104178.269794673	103949.597842757	104035.16504769	104387.540321213	104570.784393123	104139.511818002	104458.496780903
101540.281882529	101942.346652344	101781.916078507	101344.761732151	101484.670024657	101261.935594692	101343.363573283	101691.219264583	101867.41897731	101447.593338584	101758.016887573
98948.6128798301	99342.6715235968	99186.061385623	98758.7835105277	98894.136314022	98677.2159459109	98754.5995418481	99098.0259328226	99267.4277473751	98858.5923528941	99160.8206994707
96456.2227675387	96842.5252400379	96689.5448660783	96271.8308566848	96402.8457615601	96191.5063237673	96265.0311373781	96604.1585475917	96766.9203890033	96368.708897037	96663.1338965045
94059.322656158	94438.0962381318	94288.5822058422	93880.1834656378	94007.1255448134	93801.0148275519	93870.9645478469	94205.8084709118	94362.1769761733	93974.2409345915	94261.1402196128
91754.4335714867	92125.8621667296	91979.6758885994	91580.3424545263	91703.3510977807	91502.3044598212	91568.8061623444	91899.4717787498	92049.6744937105	91671.6254016933	91951.3283462162
89538.1039569414	89902.4587858878	89759.4361443528	89368.9160978839	89488.1273996978	89291.9796310965	89355.1515611999	89681.7569139172	89826.0241946093	89457.480380712	89730.2682202609
87407.044502278	87764.5693672526	87624.6471493797	87242.6200260351	87358.1791614283	87166.7732506125	87226.7033608916	87549.4100794589	87687.8526090008	87328.5576602877	87594.7104612245
85358.0995443154	85708.9193977674	85572.0579656653	85198.2885304456	85310.3084853236	85123.5740146317	85180.3492680754	85499.1837177586	85632.0253521803	85281.6472421211	85541.4692237709
83388.2870762305	83732.6540806462	83598.6922764057	83232.9755263269	83341.5672863392	83159.4627264712	83213.1180554567	83528.1147028547	83655.592735769	83313.7030932092	83567.5095562887
81494.7414134229	81832.7907296233	81701.6615759726	81343.7779944309	81448.9967815981	81271.4152672146	81322.0321100238	81633.3326387321	81755.6454135867	81421.8864236994	81669.9650379669
79674.6869765978	80006.6113395835	79878.2032791246	79527.8947131796	79629.8919731059	79456.68029375	79504.2842793343	79812.0748734223	79929.3090779749	79603.4761679897	79846.0506541296
77925.4504312139	78251.4948626024	78125.6332307878	77782.7372858361	77881.5693283533	77712.6715061977	77757.3391174273	78061.6774733083	78173.956437649	77855.8639234179	78093.1556785728
76244.4350160201	76564.8636437399	76441.4133159066	76105.7141324682	76201.5546116888	76036.8070453895	76078.6018407178	76379.6098066982	76487.086268046	76176.4373304785	76408.6822965802
74629.268789647	74944.3021720244	74823.154864261	74494.4205029227	74587.415282898	74426.681062906	74465.6474851149	74763.5137419832	74866.3032362618	74562.8001149998	74790.1862639356
73077.670669581	73387.4542137113	73268.501955747	72946.5689197259	73036.7290581721	72879.9567874652	72916.1343345417	73210.9923110786	73309.2435243178	73012.5970359128	73235.3840703639
71587.3702048497	71892.1129339677	71775.2539023325	71459.8900322608	71547.3199974315	71394.4346641969	71427.8728988694	71719.8155503104	71813.6726848815	71523.6250828039	71742.0420653432
70156.1902029865	70456.0887614689	70341.2180548387	70032.2683833145	70117.0538898849	69967.9467729096	69998.6956315035	70287.8319588525	70377.4167874619	70093.7178258644	70307.9665684479
68782.101037702	69077.3384590505	68964.3912322098	68661.6774891473	68743.8813600914	68598.4150252977	68626.6307099861	68913.0053351284	68998.3893855852	68720.8821514752	68931.1253781151
67463.2089229764	67753.864862475	67642.7956332997	67346.1634657545	67425.8409858039	67283.9249329817	67309.6463398543	67593.3514706299	67674.670132853	67403.0589741509	67609.5713353184
66197.5889617629	66483.8685965531	66374.6053358	66083.8301092631	66161.0712183895	66022.569581384	66045.8566511158	66327.0123363451	66404.4094253973	66138.4817955592	66341.4274359417
64983.4791021409	65265.4895882001	65157.966996492	64872.8956510886	64947.7630466199	64812.6605097693	64833.5304549682	65112.194535751	65185.8169832607	64925.2949492325	65124.9076809177
63819.1640900239	64097.0471578476	63991.1502966349	63711.6743656599	63784.256686413	63652.4067516413	63670.934821075	63947.1849891496	64017.1589478605	63761.975048706	63958.2930604408
62702.9717362318	62976.8812272257	62872.5259849976	62598.5162650466	62668.8497979912	62540.2271213267	62556.401984076	62830.3767668466	62896.7954552231	62646.771742734	62839.9100366301
61633.4184987482	61903.4635689269	61800.6082618899	61531.881758791	61600.0366603495	61474.5554723429	61488.3836550669	61760.2279276458	61823.1576983426	61578.1195786869	61768.2457579062
60608.9441640934	60875.2893061201	60773.8265306295	60510.2623490548	60576.3076724095	60453.8745910226	60465.4280812203	60735.1891170091	60794.649089983	60554.4221174158	60741.7580019576
59628.1593745414	59890.9208413351	59790.8229714505	59532.2431580402	59596.2357837876	59476.7575199825	59486.0712205827	59753.8746416957	59810.0095882029	59574.4381104069	59759.0922597112
58689.6723801552	58949.0144476953	58850.200105543	58596.4569397195	58658.4630917274	58541.8913864623	58548.9783512018	58814.8768501016	58867.8484615272	58636.735612499	58818.7907681646
57792.2078177579	58048.2314063298	57950.6497710849	57701.633711781	57761.7077519641	57647.9599154058	57652.8530751113	57916.9594143343	57966.8654686569	57740.0654527593	57919.5925951118
56934.5258062096	57187.3568171682	57090.9581406451	56846.5316487641	56904.6959587437	56793.7288697668	56796.445356328	57058.8511128364	57105.7553390252	56883.119347049	57060.2817516944
56115.4379860484	56365.1936374449	56269.8964223658	56029.9737399394	56086.2819827175	55978.0169841405	55978.5830114699	56239.4090984674	56283.3376783459	56064.7284456963	56239.6742904855
55333.8516629709	55580.6483575013	55486.3799818271	55250.8469197559	55305.3547784186	55199.6844470808	55198.1566823777	55457.4687735323	55498.5239077953	55283.8147138596	55456.6222155957
54588.6808536665	54832.6531314199	54739.3412129356	54508.0787319674	54560.8423610084	54457.704712503	54454.0956941639	54711.9721162069	54750.2591461516	54539.2982767694	54710.0656969434
53878.9118913479	54120.1721393793	54027.7646412307	53800.6572326628	53851.696872527	53751.0442467385	53745.3862853518	54001.9253614715	54037.4788540156	53830.1221827097	53998.9824468781
53203.5779381878	53442.233451477	53350.7241467095	53127.6424957662	53176.993055439	53078.78234286	53071.0620511326	53326.3681219619	53359.2307502403	53155.37969485	53322.4349571065
52561.7898826241	52797.9219092296	52707.2552374339	52488.1047804342	52535.8052233832	52439.9766314203	52430.2045690532	52684.3779369458	52714.6022174379	52514.1251904283	52679.49566462
51952.6640634102	52186.388648358	52096.4889719312	51881.1734291957	51927.2673567632	51833.7628070977	51821.9527557428	52075.0835836025	52102.7543968294	51905.5002103225	52069.3053340081
51375.4038779772	51606.793021995	51517.6266125594	51306.0552180667	51350.5614686117	51259.3322512533	51245.4961422113	51497.6517806801	51522.8284835703	51328.7217722665	51491.0231416339
50829.2148892199	51058.3894828422	50969.8760436611	50761.9675967949	50804.9153489357	50715.9142014557	50700.0658351246	50951.3481609574	50974.0113566913	50782.9823946762	50943.8709556262
50313.3571709379	50540.4216612589	50452.5278268622	50248.1834245865	50289.6205312549	50202.7972723693	50184.9213990035	50435.4059921626	50455.6692945852	50267.5900418845	50427.1394602486
49827.1967479797	50052.2266406401	49964.895119909	49764.0528971599	49803.9699845329	49719.2920371062	49699.3840220276	49949.1989578804	49967.083719937	49781.7961677732	49940.1815931232
49370.0391334971	49593.1506744818	49506.3342916162	49308.902375066	49347.3448528192	49264.7456695242	49242.8039743293	49492.0525118482	49507.6099023877	49324.9512244757	49482.3076583199
48941.3174453395	49162.5926171841	49076.247183045	48882.1380266786	48919.1165673587	48838.5725017849	48814.5745249518	49063.3574755217	49076.6047343541	48896.599333689	49052.8850127443
48540.4476881167	48759.9522346515	48674.0449384254	48483.1828765357	48518.7346749902	48440.206459569	48414.1584397776	48662.5544146643	48673.4927997092	48496.0842569716	48651.3819153835
48166.9248162343	48384.7447802586	48299.2405867201	48111.5496974829	48145.6776483833	48069.129168951	48041.035937865	48289.1264877091	48297.8335095862	48122.931127836	48277.2913939912
47820.2381056951	48036.467815831	47951.3074686564	47766.7309503552	47799.4543844165	47724.8468383419	47694.6968299796	47942.5820377125	47949.022213235	47776.5675218924	47930.1129324736
47499.9283009671	47714.6607510903	47629.8112755101	47448.2789598731	47479.6158800683	47406.938076782	47374.6786185549	47622.4524261395	47626.6344559781	47456.6210289272	47609.3946663256
47205.6044890943	47418.9429972561	47334.342211996	47155.7870271186	47185.754733061	47114.9607407727	47080.6223335495	47328.3592921755	47330.4143510268	47162.581133121	47314.6885187195
46936.9038987581	47148.9154603072	47064.5164104228	46888.8862178363	46917.4976863383	46848.5754349693	46812.1057515278	47059.9032218153	47059.85550955	46894.1398548289	47045.6860069135
46693.4660509511	46904.2436255378	46820.0026337924	46647.2402451308	46674.4951902414	46607.4134455361	46568.8043813937	46816.7535745627	46814.643488897	46650.939557223	46801.9893030297
46474.996076737	46684.583344685	46600.4907125355	46430.5356052834	46456.439656092	46391.1772974446	46350.4022239698	46598.6043238171	46594.4140409056	46432.7115868918	46583.3250640667
46281.21449397	46489.6848293846	46405.7018011704	46238.4991887414	46263.0769066463	46199.5964617714	46156.6272878848	46405.1874127982	46398.9507321628	46239.1816726214	46389.3978941299
46111.8840081115	46319.3488042062	46235.4245722208	46070.889881379	46094.1361266359	46032.4301150012	45987.2691028986	46236.2515716645	46227.9650098808	46070.0791475088	46219.9837314142
45966.8024572263	46173.3300585987	46089.4169946763	45927.5309352948	45949.4438004145	45889.4883921776	45842.0949447715	46091.6084965492	46081.263013754	45925.2023052526	46074.8721216446
45845.7903128579	46051.4827602983	45967.5190918569	45808.2396250795	45828.8135307527	45770.5912307975	45720.9231618184	45971.0880215828	45958.7066297895	45804.3590125465	45953.8898691655
45748.7200854378	45953.6483916748	45869.5877174152	45712.875615956	45732.1291636722	45675.6039345239	45623.6592452103	45874.5568023908	45860.1371922274	45707.4616424299	45856.885897077
45675.4842192861	45879.7162776632	45795.5260223929	45641.3376845218	45659.2641725182	45604.4543976818	45550.167774307	45801.9263066899	45785.4539096893	45634.3549648953	45783.7585098828
45626.0266247237	45829.5997143115	45745.2617190374	45593.5654790043	45610.1567084374	45557.056112044	45500.3707281567	45753.0851684448	45734.5487601304	45585.0069407048	45734.4740548722
45600.2970761714	45803.2994815643	45718.7558645309	45569.5192392172	45584.7837201232	45533.3776517303	45474.2382620745	45728.0082010302	45707.376878966	45559.3753001239	45708.9709414168
45598.2742474803	45800.7916537488	45716.0202313108	45569.2024045989	45583.129699565	45533.3967149351	45471.7933115233	45726.7063042173	45704.0318622346	45557.4481728084	45707.2337694917
45620.0210390192	45822.0867291661	45737.0632030109	45592.6435071021	45605.219706476	45557.1607878443	45493.0314351356	45749.2141945013	45724.464298284	45579.248597646	45729.3359771085
45665.5890612701	45867.2901003679	45781.963465444	45639.8904099921	45651.1177676565	45604.7434704193	45538.0230897525	45795.591301139	45768.7284396464	45624.8406906665	45775.2901583119
45735.0673805238	45936.474248246	45850.7795984633	45711.0632502201	45720.9190633296	45676.2238613562	45606.8679074672	45865.9167127058	45836.9407235973	45694.3599441317	45845.231201572
45828.5906720031	46029.7954695674	45943.676191921	45806.2942448356	45814.7644335726	45771.7707951744	45699.7078440391	45960.3465506544	45929.1861538351	45787.9359147427	45939.2702697251
45946.3253383921	46147.3905593691	46060.8059149471	45925.7412170696	45932.8061272496	45891.5232155641	45816.6827783954	46079.0389381047	46045.7113025063	45905.680469278	46057.5768548394
46088.4726448826	46289.4714515569	46202.3766902837	46069.6140845122	46075.2657191317	46035.6983865678	45958.013104029	46222.1867633604	46186.618214204	46047.8235099549	46200.3560174538
46255.2557282276	46456.2619713554	46368.6389825955	46238.1574957114	46242.3700830995	46204.5256878419	46123.9337020336	46390.0477964265	46352.26685855	46214.6062068298	46367.8543186228
46446.9791343031	46648.0364858129	46559.8528565896	46431.6369622304	46434.393929573	46398.284175125	46314.7194582285	46582.8824873564	46542.825137826	46406.3138492076	46560.324264761
46663.9298180004	46865.1056331727	46776.3331231942	46650.3720425411	46651.6590287129	46617.3042745835	46530.6600770233	46801.0181764186	46758.6844532999	46623.2613018339	46778.0856010105
46906.4699590095	47107.8308755421	47018.4099202701	46894.7149246955	46894.4920974687	46861.9240124291	46772.1074934744	47044.7998301505	47000.1221361996	46865.8095992478	47021.4960896589
47174.978744939	47376.6066276219	47286.4748510758	47165.0485716226	47163.2908128845	47132.5322820111	47039.4644726861	47314.5918649114	47267.5507850674	47134.2636415325	47290.9456605835
47469.8804656311	47671.8538681582	47580.9610025273	47461.8110041515	47458.4728771138	47429.5509078294	47333.1374242159	47610.852651382	47561.3761093322	47429.0701974362	47586.842324285
47791.6595650801	47994.0147945193	47902.3354840532	47785.4563423286	47780.5176260517	47753.4731985025	47653.6169235943	47934.0277767254	47882.0727664741	47750.7333125604	47909.6588703227
48140.7968278335	48343.6208207796	48251.098352242	48136.5087489602	48129.9359096138	48104.7833238322	48001.3925180815	48284.6417064895	48230.1724298228	48099.7591610963	48259.8978718454
48517.8543116836	48721.2162269977	48627.811077931	48515.5153644636	48507.2793627876	48484.0406936968	48377.0134819692	48663.2725457238	48606.1942055166	48476.7142983739	48638.1440560008
48923.432735804	49127.4342445036	49033.0555222716	48923.0863752952	48913.1562577047	48891.8665186749	48781.0618807249	49070.4887484517	49010.7543067591	48882.1589425864	49044.9868683116
49358.1903331929	49562.8694621872	49467.5111418936	49359.8782499157	49348.1834633598	49328.9085255283	49214.229188325	49506.9445080706	49444.5278421934	49316.7580348055	49481.0698711272
49822.8175768518	50028.2508486573	49931.8553943718	49826.5655779211	49813.0858784667	49795.8573408493	49677.1788087327	49973.3307921461	49908.1400753789	49781.1678720066	49947.0845413366
50318.0273757004	50524.2900247942	50426.8151657894	50323.9016508596	50308.584289712	50293.4550967627	50170.6370781184	50470.3711525057	50402.2948796601	50276.1627029739	50443.7712505565
50844.6240441432	51051.7905430277	50953.1771533568	50852.6711140594	50835.4667111628	50822.5104989424	50695.3949145632	50998.8948276695	50927.8930997075	50802.5720660327	50971.9014362135
51403.4640151223	51611.6091270886	51511.7771415944	51413.7391506702	51394.6019869275	51383.8578031861	51252.3061222135	51559.7413706232	51485.747037411	51361.2269933026	51532.3551758452
51995.4349154241	52204.6282180476	52103.5406791744	52008.0095197826	51986.8684267579	51978.3840087614	51842.2786647288	52153.8021534856	52076.7004177039	51952.9574629146	52126.0146304356
52621.5073324216	52831.8169924707	52729.4200553656	52636.4298260259	52613.2219029226	52607.0824036315	52466.2486247401	52782.0397958437	52701.7400028067	52578.7211083035	52753.8532802531
53282.6752941484	53494.1809144419	53390.4156317266	53300.0128824276	53274.6654454957	53270.9617531185	53125.2051402959	53445.4648032758	53361.7870949445	53239.5909883891	53416.8727684373
53980.0171251625	54192.8015439295	54087.6217550083	53999.8448832014	53972.2942730751	53971.0960251108	53820.258420388	54145.1727553358	54058.0817326374	53936.648780654	54116.205935269
54714.6934453742	54928.8059956135	54822.1491225054	54737.0741235795	54707.262559299	54708.6343716602	54552.5253346588	54882.2887262885	54791.6778490907	54671.0508735589	54852.9150072343
55487.8933937296	55703.4316225096	55595.2388766031	55512.9164068485	55480.7528156298	55484.7893413752	55323.2380550882	55658.0375550468	55563.8066304476	55443.9272895638	55628.2431167584
56300.8908210025	56517.930804315	56408.1611969291	56328.642750705	56294.0489524567	56300.8421185462	56133.6421056876	56473.6894917754	56375.7088176263	56256.5483085294	56443.4569375884
57155.0572723866	57373.6618281786	57262.2388294757	57185.6099182899	57148.5013881766	57158.1550382276	56985.0969003014	57330.6105594489	57228.7322618496	57110.2886232747	57299.9189429593
58051.7937042815	58272.0611523872	58158.916922452	58085.2424848948	58045.5412805676	58058.162257765	57879.0077607791	58230.2181464558	58124.3344043925	58006.6085606553	58199.0492863847
58992.6055431703	59214.6264369756	59099.6887885731	59029.0650264016	58986.6546994571	59002.3785758739	58816.8954453957	59174.0022221121	59063.9821025151	58947.0163402015	59142.3707461892
59979.0917283649	60202.9630939891	60086.1430437605	60018.6595986939	59973.443063873	59992.3741389898	59800.3315331946	60163.5779721036	60049.2672617684	59933.0861783708	60131.4645519479
61012.9268977809	61238.7132760488	61119.9510535906	61055.7105184376	61007.5726707497	61029.8603257017	60831.0133408163	61200.6222507191	61081.8763025485	60966.4515792136	61167.9984830405
62095.8519462615	62323.6554431568	62202.8638155109	62141.9817246319	62090.8088401173	62116.5769387974	61910.6539089802	62286.9065360702	62163.5150580776	62048.8996410511	62253.7336637132
63229.7264787144	63459.6506684304	63336.7516144363	63279.3338549437	63225.0041012143	63254.4082609691	63041.1113692055	63424.2697878504	63296.0837649106	63182.3032177672	63390.5885228031
64416.545694911	64648.6571728347	64523.5639006414	64469.7186706693	64412.1172404963	64445.312081574	64224.3955771352	64614.6679862195	64481.5238605542	64368.5915589837	64580.4452816548
65658.3400236627	65892.7112119955	65765.3833748646	65715.2078046804	65654.2284693413	65691.3576643493	65462.5130322496	65860.1930650495	65721.8934291383	65609.8198557077	65825.3929756415
66957.2765128035	67193.9844464754	67064.358136185	67017.9699844316	66953.4585243972	66994.7078207777	66757.6393684953	67163.0100189229	67019.3152193419	66908.1363609186	67127.611812184
68315.632138358	68554.7816941316	68422.7623261751	68380.2981840309	68312.1163144134	68357.6589715871	68112.0074957805	68525.3731691969	68376.0375068737	68265.8464026564	68489.3747750463
69735.7973412218	69977.4572971357	69842.975787353	69804.5978546586	69732.5907270526	69782.6168247312	69528.0293694262	69949.6748826217	69794.5662750053	69685.3246763599	69913.0712923235
71220.2760307196	71464.5635937431	71327.5547244838	71293.386967208	71217.3971332222	71272.1144458552	71008.2222024681	71438.4754687932	71277.3192962861	71169.0498168341	71401.2077257116
72771.7317295624	73018.7534633012	72879.1070888987	72849.3241416298	72769.1585622065	72828.7987451942	72555.2729267222	72994.4119364425	72826.9157173675	72719.739795062	72956.4959547879
74392.9494440456	74642.7983182391	74500.4223454819	74475.1794309786	74390.6845322023	74455.449009856	74171.9350282518	74620.2930786565	74446.2179471207	74340.2332747864	74581.6665256428
76086.8614520446	76339.6140692005	76194.3917138107	76173.8921393829	76084.8707196123	76155.0497220966	75861.0828758376	76319.0430846716	76138.1153193511	76033.3738217499	76279.6232660733
77856.5373320363	78112.281849171	77964.1640654698	77948.5565022128	77854.8095817721	77930.6262415463	77625.7798055187	78093.7058159673	77905.615607516	77802.1374806819	78053.5027295359
79705.151411931	79964.0140006637	79812.8964931779	79802.3961669843	79703.6996302028	79785.432382616	79469.3234658594	79947.5187982014	79751.9911495014	79649.7960687548	79906.4859212724
81636.121173802	81898.1900077053	81743.970131857	81738.7948529889	81634.9296367084	81722.8775286655	81395.0007684017	81883.8961907085	81680.5453358328	81579.7963826668	81841.9606124921
83652.9618096976	83918.4055464483	83760.9685852403	83761.3222409723	83652.0771324503	83746.5123422757	83406.4094318212	83906.3789433872	83694.8630168183	83595.6701957124	83863.5350556153
85759.4622606361	86028.3209372448	85867.6006806253	85873.694494786	85758.8460356462	85860.0563658683	85507.2309711444	86018.6804796537	85798.7471036782	85701.1495491948	85974.8915713548
87959.4893628542	88231.8621611221	88067.7729449278	88079.8491994939	87959.1387083982	88067.5094292396	87701.4087928603	88224.7704619152	87995.9875882548	87900.13309005	88179.9237548819
90257.1752497547	90533.1779563312	90365.6034344486	90383.8892281358	90257.051433673	90372.9204026796	89993.0598932284	90528.7031649888	90290.6938405385	90196.6701428775	90482.7740712735
92656.7578357036	92936.4924077505	92765.3923580127	92790.1405770061	92656.8762150613	92780.6267311361	92386.4172556072	92934.7830236599	92687.1451212474	92595.1034627474	92887.7315945788
95162.8047482128	95446.3993631751	95271.6162609767	95303.1070424208	95163.1631781044	95295.1625296375	94886.0355408572	95447.5326182856	95189.8806210248	95099.9230305321	95399.3387388863
97780.0451623481	98067.5804745969	97889.0432860374	97927.5487584294	97780.6202785256	97921.2756980873	97496.5755526713	98071.7087598852	97803.7183533483	97715.8714182154	98022.2771862684
100513.37497106	100805.015112732	100622.57414228	100668.42730291	100514.141609405	100663.909465541	100223.030182211	100812.255679559	100533.445723541	100447.853566418	100761.520019171
103368.020398565	103663.91147151	103477.486255025	103530.916992001	103368.97430637	103528.31473186	103070.602598206	103674.423449304	103384.272018973	103301.045113331	103622.251116194
106349.4430791	106649.670268144	106459.157887846	106520.477817846	106350.533203693	106519.93632606	106044.721564631	106663.594005935	106361.53969166	106280.877129144	106609.937481276
109463.30559418	109767.999330889	109573.308262799	109642.830754689	109464.478326901	109644.458767173	109151.036835945	109785.472644731	109471.024141297	109393.096301435	109730.237475581
112715.52482878	113024.792175498	112825.894931086	112903.940396215	112716.778358245	112907.872314947	112395.487001646	113046.026515398	112718.723480444	112643.62484734	112989.151256918
116112.385558653	116426.338181898	116223.133905307	116310.027037802	116113.661654842	116316.452722338	115784.362229981	116451.549702956	116110.750248386	116038.698621697	116392.867060149
119660.396632836	119979.192882238	119771.55244719	119867.649132456	119661.646628435	119876.704951381	119324.112565985	120008.550867688	119653.592666361	119584.742729715	119947.863181024
123366.406696924	123690.151098203	123477.934513632	123583.649565437	123367.579283562	123595.489200033	123021.6740909	123723.814702103	123354.096145444	123288.675283418	123661.076148035
127237.505160921	127566.384395011	127349.509204525	127465.13031376	127238.542062974	127479.995119503	126884.052793637	127604.513422601	127219.429365064	127157.605867195	127539.528923887
131281.16587444	131615.262890778	131393.714418798	131519.579263025	131281.978950837	131537.667881618	130918.786289919	131658.111091562	131256.92691162	131199.023114398	131590.701659783
135505.138931223	135844.607929188	135618.289469397	135754.800581922	135505.686910449	135776.357289078	135133.55010243	135892.391905951	135474.443405515	135420.657593685	135822.425518902
139917.597969755	140262.506139226	140031.353711205	140178.969370394	139917.800224472	140204.206758648	139536.501293072	140315.469171095	139880.055748283	139830.640604895	140242.86548845
144526.994400729	144877.551858348	144641.428235365	144800.527279124	144526.724725902	144829.660933178	144136.105347485	144935.846482215	144482.159368979	144437.399780583	144860.391866685
149342.169354705	149698.47482416	149457.389471813	149628.352335361	149341.304892292	149661.662391884	148941.208998726	149762.417336861	149289.652764261	149249.818127619	149683.759023414
154372.399961024	154734.595766107	154488.486838578	154671.677380388	154370.807137805	154709.409271081	153961.098826179	154804.407298051	154311.754994629	154277.039771279	154722.404408485
159627.268944177	159995.496747027	159744.333706356	159940.171830281	159624.854296596	159982.588413273	159205.352524114	160071.386355724	159557.994491526	159528.866562716	159985.811355677
165116.792172735	165491.237651162	165234.891972883	165443.823145671	165113.363642098	165491.239724564	164684.066671494	165573.480735971	165038.339602648	165015.116198505	165484.039244444
170851.378305501	171232.138845253	170970.731970073	171193.098538185	170846.782166216	171245.849002063	170407.598595668	171321.053130787	170763.08613095	170746.104400875	171227.454681493
176841.932846443	177229.229401365	176962.566002629	177198.85563749	176835.99972193	177257.273128135	176386.86297653	177325.00777719	176743.294973198	176732.887125131	177226.952432865
183099.639827075	183493.663305854	183221.872762764	183472.355157925	183092.194088112	183536.885706152	182633.029489354	183596.567969095	182990.109848606	182986.659085905	183493.718661252
189636.339678047	190037.100167127	189760.26919683	190025.363939255	189627.129072851	190096.352130158	189158.054931307	190147.539684097	189515.126296258	189519.000135254	190039.512689525
196464.163495257	196871.860235374	196589.964992336	196870.072595485	196453.023874336	196947.927912211	195973.994895695	196990.093689988	196330.621102321	196342.347865572	196876.530240642
203595.713355104	204010.562784076	203723.69873383	204019.164561693	203582.34238479	204104.282276329	203093.475808201	204136.912002387	203449.184924529	203469.16259815	204017.329355337
211044.138073271	211466.324900468	211174.557502838	211485.701568064	211028.281014078	211578.529024481	210529.639380994	211601.005031868	210884.047876823	210912.758327687	211474.85797713
218823.102500649	219252.760151594	218956.05735247	219283.333272752	218804.391118755	219384.344911136	218296.208603827	219396.209045747	218648.656864918	218686.484001975	219263.000630316
226946.608111219	227383.887416979	227082.462179443	227426.04416953	226924.722764549	227535.853997695	226407.087263882	227536.480473047	226756.944267834	226804.459151683	227395.606561494
235429.249889857	235874.322066878	235568.28917997	235928.553533939	235403.830031499	236047.646871715	234876.882573849	236036.346189135	235223.403571406	235281.040620665	235887.220738003
244283.910945267	244737.205978546	244426.764563611	244803.390965558	244255.323068283	244931.96807579	243718.754058797	244909.059873682	244061.699764689	244130.236153105	244750.100953347
255381.042060759	255839.625739366	255522.577618568	255933.195668863	255353.748950112	256069.494929894	254792.107709756	256028.99511454	255135.963736271	255228.388261363	255865.670711797
267100.908777345	267564.649240438	267240.829690745	267688.50030314	267075.105657659	267832.720918513	266487.381235559	267772.718902024	266831.281719159	266949.635642536	267605.02146227
279479.881172545	279949.066716499	279618.454402676	280104.994133322	279456.438417097	280257.995163282	278840.92715575	280176.70036048	279184.401998596	279330.653461871	280004.627082489
292556.810423241	293030.698554075	292693.044804933	293221.697423185	292535.459378038	293384.318530416	291890.557581976	293279.767145803	292233.245638006	292409.576370264	293102.766299603
306371.55714297	306849.927117851	306505.232980078	307078.815165647	306352.672345489	307251.56592964	305677.094188833	307121.662643446	306017.882129885	306226.695854078	306939.416676522
320966.611635208	321449.033108024	321097.177619001	321718.423569858	320950.426560743	321902.449921964	320242.884762879	321744.713885997	320580.835206696	320824.27487033	321557.193931619
336386.72129248	336872.574082055	336514.139477491	337186.287328136	336373.592287809	337382.294528801	335632.926551861	337194.354714039	335966.049511022	336247.29801931	337001.362176223
352679.354825846	353168.082629788	352802.680552398	353529.753505171	352669.251004163	353738.490803044	351893.877724407	353517.544510613	352220.906511514	352543.270022661	353319.073389479
369893.632973693	370384.850587572	370012.016318064	370797.678909785	369886.75534645	371020.835621136	369075.132057013	370763.833120877	369394.516013814	369760.87676892	370559.871690414
388081.496402284	388574.440141872	388194.595872684	389042.39131482	388078.499014573	389281.321308901	387228.873714032	388985.274328286	387538.752862518	387952.937184558	388775.155339435
407298.201098944	407791.807931407	407405.236026736	408319.250275683	407298.83133807	408575.031664054	406409.722156038	408236.461784235	406708.176511095	407173.338938422	408019.82930326
427600.71351097	428093.898629781	427701.073411438	428685.838826718	427605.617576821	428959.648855266	426675.174487074	428574.71466317	426960.033204644	427479.787322076	428350.816211321
449048.980629821	449540.291079121	449142.190025142	450202.756563363	449058.202639117	450495.812025074	448085.369459005	450060.147868598	448354.331073095	448932.831985081	449828.737331582
471705.56404924	472194.683094037	471791.444853325	472932.430310332	471719.873817805	473246.425212125	470703.173921832	472755.516238728	470953.489076394	471595.349059251	472516.649569524
495637.028195433	496122.137796343	495713.655326805	496940.856281031	495656.372882659	497277.465380702	494594.046925659	496725.95247669	494822.617769367	495533.499274775	496479.523073316
520911.038049641	521391.467228688	520978.403845769	522296.296010274	520936.373259127	522657.861707498	519826.583015514	522040.995601064	520030.708467471	520815.015733667	521786.590616379
547599.941310849	548073.870312188	547656.914913778	549071.054505367	547630.313643888	549459.756449714	546472.778446132	548772.261414768	546648.630439058	547510.912712927	548509.583416427
575777.434240059	576243.418633462	575823.383172277	577339.766572462	575814.949257442	577757.148634492	574607.424606341	576994.38958819	574750.288984848	575696.321935551	576722.550234698
605522.133004521	605976.888311931	605554.744943698	607179.431351977	605566.37480425	607628.279160309	604306.923444887	606784.177558769	604412.319379645	605449.180185452	606502.075347358
636912.508636073	637354.928766761	636932.201987217	638670.926936912	636965.201191291	639153.494400942	635651.934089031	638223.247405926	635716.045373504	636848.056160417	637929.953714233
670033.005243761	670460.362266582	670038.584564835	671898.127322425	670093.925203546	672417.344258837	668724.988170801	671393.165360837	668742.393531107	669977.038191884	671088.30509491
704969.057234521	705378.667775508	704958.284955309	706946.099045099	705038.29620397	707505.102145918	703612.701106205	706379.619377884	703579.160873712	704921.830061259	706062.92079213
741809.010640385	742200.123915189	741782.300205746	743904.959740267	741888.183121036	744507.378476647	740403.525078148	743271.404350914	740313.98802074	741771.142339838	742942.64463487
780645.481116009	781014.513269755	780601.151802931	782865.34443516	780733.536702395	783515.033451519	779190.746618903	782161.359972026	779038.579963788	780618.882351031	781819.656536439
821571.348449964	821915.445446637	821509.998508355	823922.703247796	821670.261499357	824620.660706939	820068.176839648	823143.29038579	819845.731327483	821556.111050275	822787.211252592
