V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41
283732.454315538	367816.67655622	248533.593421945	127626.309609383	385590.167739459	344489.166759822	293919.958410714	287508.232965731	242935.61185125	41337.3687994819	435790.877355528	269528.208193683	251394.534476664	259605.252781616	130088.101847402	263442.653604731	291312.386690871	290715.735229708	142907.336395636	377033.717709492	163370.262263696	70171.6610898061	624935.394659495	287962.74957206	350557.9667536	231746.851630627	377862.461543668	321462.097780779	246796.663368913	308008.93369943	37923.9585287562	268227.571188568	185520.047512523	299252.135807993	388523.937670886	134255.709940171	124973.887815255	204532.423602381	360194.118786431	256252.779702497	309018.118721486
283653.951113078	368819.495297043	248199.540078163	126730.145697226	386862.342982854	344978.367095453	293839.868747454	287163.955352508	242361.427493209	40742.6165050469	438602.257450975	268951.111936311	251552.839400831	258984.092249104	129204.702491644	263224.62789328	291630.428817018	290737.472036013	141816.363256111	377972.35764857	162611.214940908	69451.7071401735	628803.740303415	288025.510486099	351475.064556921	231002.239817064	378861.826494271	321989.657230738	246486.707158896	308303.087403859	37239.7465296024	268372.239877711	185280.332628354	298978.398550176	388463.34371096	133291.282743938	124014.060756572	203677.964794287	361317.335545771	255541.735835457	309232.072870028
283676.021923253	369953.288597842	247961.204809747	125897.92130249	388266.266719396	345592.74267974	293866.584370734	286919.122398256	241874.451156693	40174.9342330925	441576.22538038	268468.750799779	251810.978032528	258451.412363887	128381.754134985	263101.730034338	292054.52383859	290868.143882121	140791.470314373	379042.609461516	161922.850794923	68771.1754574695	632847.111570561	288195.253200065	352511.85085898	230339.4835567	379990.568495415	322634.249733716	246267.246333923	308708.643429125	36584.6857834195	268620.16222628	185118.405251247	298812.757932214	388515.769493451	132385.637619228	123114.590763819	202904.356102194	362568.207547035	254919.537243775	309558.835040523
283799.399128727	371220.093684957	247818.937376684	125129.109420137	389804.402484199	346334.844799805	294000.793980172	286774.166770061	241474.794497983	39633.6072696134	444716.826853092	268081.30621074	252169.894032033	258007.790881982	127618.568854541	263074.516324674	292585.900835458	291108.544983664	139831.720615735	380246.330166124	161304.741542179	68129.2257174624	637069.333554355	288472.786190315	353670.486537888	229758.580737709	381250.548520556	323397.248859121	246138.845425917	309226.721219202	35957.7819558857	268972.130030441	185034.97384445	298755.705265395	388682.21180437	131538.154270099	122274.814263156	202211.189964721	363949.105318163	254386.567885816	310000.334698797
284024.953252368	372622.049492442	247773.15861472	124423.257390574	391479.247969458	347207.331779855	294243.187628781	286729.590309047	241162.647603641	39117.8144211053	448028.061237529	267789.023485875	252630.494059467	257653.449590936	126914.438075088	263143.625426431	293226.018298798	291459.540978754	138936.252816048	381585.525517715	160756.552842852	67525.1149331232	641475.356060023	288858.986285845	354952.952231039	229259.665404083	382643.700353676	324280.088209945	246102.119120501	309858.59416846	35358.0789263006	269429.080857162	185030.883442769	298807.836584386	388963.738711003	130748.239606767	121494.164210662	201598.148920494	365462.410609304	253943.165129288	310558.60663143
284353.56722236	374161.429157882	247824.359358657	123780.014781385	393293.389665951	348213.040196465	294594.569326577	286785.975220956	240938.378947767	38626.8467646931	451514.133364217	267592.221451941	253193.839114945	257388.965803763	126268.773270358	263309.845173424	293976.291733717	291922.093680391	138104.26870154	383062.238056515	160278.008159995	66958.1163608821	646069.569343403	289354.811473936	356361.465019253	228842.861878061	384172.104937625	325284.345459199	246157.644023047	310605.450066577	34784.6824833803	269991.97477798	185107.099290466	298969.803603697	389361.483242138	130015.356665284	120772.137787741	201064.979569999	367110.532343039	253589.842232041	311235.791018012
284786.21630508	375840.541204699	247973.135192568	123199.069286128	395249.48349063	349354.867983438	295055.824788639	286943.971406504	240802.314900212	38160.0767206878	455179.397209818	267491.279354615	253861.094245761	257214.613845946	125681.007108179	263573.947034204	294838.382154352	292497.305350224	137334.999343297	384678.718190796	159868.836952452	66427.5096581593	650856.502349767	289961.338715404	357898.463763048	228508.423892793	385837.904892229	326411.682438105	246306.384394422	311468.730498614	34236.7104171705	270661.871568862	185264.534353084	299242.341375787	389876.646632055	129339.059372626	120108.243801406	200611.46899884	368896.03720018	253327.196147251	312034.151974613
285323.973726888	377661.831473405	248220.155364069	122680.182995457	397350.330468142	350635.917187595	295627.926213438	287204.3111296	240754.881916149	37716.8907797593	459028.452788061	267486.694421407	254633.546833647	257131.029513074	125150.663135352	263936.844036916	295813.79952717	293186.308870893	136627.825499142	386437.133838815	159528.931718498	65932.718863085	655841.135512877	290679.747663472	359566.362240893	228256.708701459	387643.32885887	327663.783546589	246549.107583097	312449.984727874	33713.3396113957	271439.929742982	185504.361801903	299626.27880636	390510.504420755	128718.89809322	119502.095776566	200237.498968748	370821.789595513	253155.767245465	312956.064063575
285967.990816799	379627.908037891	248566.176034194	122223.192476011	399599.002665997	352059.398859534	296311.945233233	287567.805615713	240796.584312328	37296.6288810869	463065.985717846	267578.984515438	255512.529088778	257138.952083756	124677.35981941	264399.504216283	296904.442670912	293990.318277469	135982.159882323	388339.899899896	159258.224875874	65473.0950079941	661028.826346446	291511.220927603	361367.524693815	228087.989346532	389590.738182719	329042.62725504	246886.813812872	313550.721673972	33213.7971175971	272327.430088501	185827.764224084	300122.551542595	391264.401380691	128154.496835756	118953.339938349	199943.029441913	372890.628482713	253076.259983484	314004.036649897
286719.514449063	381741.456465801	249012.047165711	121827.997652367	401998.643849962	353628.705331734	297108.996934881	288035.352790058	240928.033825617	36898.783618907	467296.833698457	267768.782775281	256499.553052658	257239.074805211	124260.693910072	264963.008906102	298112.074089025	294910.681233735	135397.476422122	390389.496098972	159056.671230553	65048.1475913313	666424.685404637	292457.119781624	363304.714667772	228002.696846974	391682.582935843	330550.102238568	247320.445740002	314772.59182723	32737.3348907163	273325.71661268	186236.046848105	300732.148539455	392139.772193371	127645.600515873	118461.722625937	199728.068474391	375105.535262735	253089.417687132	315180.718616091
287579.892956841	384005.264709426	249558.705310386	121494.571194198	404552.358080275	355347.377895959	298020.395460778	288607.919561914	241149.868812192	36522.8224252307	471725.929575986	268056.778837992	257596.12853001	257432.175652399	123900.331021664	265628.494330383	299438.669065579	295948.860064888	134873.284305258	392588.567568706	158924.361798855	64657.5226694775	672033.360466515	293518.918252488	365380.54212065	228001.306619064	393921.445836019	332188.242742296	247851.220632732	316117.407128803	32283.2619834629	274436.263389144	186730.574884316	301456.163167247	393138.117348682	127191.927589027	118027.019885003	199592.718700609	377469.650228984	253196.043766796	316488.888079157
288550.565087695	386422.271191532	250207.181138148	121222.987640097	407263.440025306	357219.10260169	299047.447815114	289286.56797103	241462.833310122	36168.2269009778	476358.619955365	268443.769274822	258803.962885936	257719.235303073	123596.102652889	266397.208765106	300886.341465545	297106.401952815	134409.204738263	394939.784494998	158861.42625061	64300.6605867242	677860.254710767	294698.15622619	367598.227333033	228084.487474909	396309.970642637	333959.229295428	248480.310486453	317587.05758741	31850.9203353557	275660.616758881	187312.841332924	302295.799449238	394261.017519708	126793.295652141	117649.105451769	199537.145494327	379986.133134437	253397.208255868	317931.469490821
289633.036872571	388995.565552331	250958.599627529	121013.362383975	410135.46006558	359247.841774852	300191.618302335	290072.457315286	241867.747383522	35834.572566235	481200.144427205	268930.609813326	260124.790883263	258101.270201625	123347.785093135	267270.510189504	302457.243703216	298384.933551289	134004.8659809	397446.012766389	158868.121870094	63977.1315348498	683911.116136675	295996.434875984	369960.458618365	228252.817007339	398850.975577716	335865.378537194	249209.064761091	319183.512356445	31439.6740759222	277000.443921944	187984.487287138	303252.339564086	395510.157852851	126449.548008959	117327.86190977	199561.57988125	382658.451309031	253693.973873649	319511.549195363
290828.965728941	391728.359453485	251814.199756047	120865.91037788	413172.031124042	361437.667555699	301454.435739911	290966.834877961	242365.507218491	35521.3911599865	486256.117612179	269518.256751188	261560.580200605	258579.305133324	123155.323323477	268249.843856089	304153.760063376	299786.240260342	133659.971340688	400110.23711862	158944.621723871	63686.6332885809	690191.56820213	297415.597937874	372470.745285371	228507.021963496	401547.408976219	337909.110298737	250038.790191198	320908.93122351	31048.9260057917	278457.53113206	188747.251630697	304327.175076563	396887.306628999	126160.645215874	117063.305554891	199666.350472359	385490.125121835	254087.325364135	321232.380685831
292140.090744901	394624.023374681	252775.312390773	120780.921095482	416376.804834501	363792.858055741	302837.566281229	291971.037716665	242957.152294345	35228.3258391193	491532.323434874	270207.763521235	263113.276192231	259154.484664532	123018.585866799	269336.755072699	305978.291713753	301312.171814025	133374.413406732	402935.554203824	159091.4245347	63428.8738264031	696707.092457408	298957.47626322	375132.311982408	228847.964350837	404402.306502097	340092.951336977	250970.948318196	322765.548752129	30678.1098031239	280033.759711948	189603.003551796	305521.806006959	398394.321329268	125926.545003767	116855.474038999	199851.845275021	388484.800601791	254578.433740042	323097.375608694
293568.24238586	397686.024343993	253843.365187476	120758.751368301	419753.846225476	366317.927973545	304342.752069317	293086.504083409	243643.742310603	34954.9670504813	497034.69455044	271000.262048287	264785.081930321	259828.139841286	122937.648397749	270532.891209052	307933.402909181	302964.752192249	133147.988175682	405925.20144691	159308.906461009	63203.5479087912	703463.608185629	300624.050063276	377948.511876081	229276.524162767	407418.849005663	342419.549910296	252007.291952092	324755.644287249	30326.6980320333	281731.142718269	190553.708616412	306837.82988006	400033.156334696	125747.296722768	116704.489388616	200118.545856464	391646.430188624	255168.723321714	325110.131918965
295115.391617388	400918.007462457	255019.906128588	120799.857173156	423307.253920618	369017.593110943	305971.8824245	294314.769115341	244426.474984116	34700.9713919111	502769.452576052	271896.982162559	266578.276466083	260601.64115423	122912.574818263	271840.015398607	310021.905610343	304746.110414105	132980.613722888	409082.567715357	159597.49889711	63010.4715198962	710467.471955061	302417.42271514	380922.950448444	229793.659201547	410600.359941528	344891.76969335	253149.477255636	326881.749757168	29994.1805875445	283551.824941489	191601.454782542	308276.950480758	401805.865754624	125623.007466777	116610.542634298	200467.014609225	394978.968698775	255859.481096019	327274.427159601
296783.635893374	404323.816542445	256306.589093006	120904.766192968	427041.164086746	371896.823954621	307726.950096398	295657.48075101	245306.602398362	34466.0259154623	508742.972991166	272899.257941453	268495.243854478	261476.345572964	122943.480598433	273260.013151676	312246.669476398	306658.485971345	132872.327675017	412411.174360302	159957.980222156	62849.4396289525	717724.596982616	304339.825072442	384059.284299291	230400.467376634	413950.308852048	347512.511556137	254399.438397321	329146.330159594	29680.0984269979	285498.051444725	192748.554697023	309841.002488646	403714.614556386	125553.830628401	116573.8626322	200897.889500391	398486.785995504	256652.359124923	329594.238572071
298575.171666496	407907.423042101	257705.177695423	121074.098998469	430960.131553791	374960.806193236	309610.042339151	297116.381162047	246285.519055431	34249.8537577909	514961.975593706	274008.512072398	270538.524554278	262453.801948177	123030.56171518	274794.85448073	314610.500772887	308704.215542154	132823.112576466	415914.704882934	160390.893338443	62720.3390398688	725241.593922383	306393.625471854	387361.782812348	231098.204789192	417472.297216186	350284.866131509	255759.083804603	331552.181733755	29384.013517579	287572.193889149	193997.385879401	311531.916305544	405761.661632718	125539.992801079	116594.82156836	201411.888848573	402174.041098901	257548.78825116	332073.743167471
300492.320640119	411672.950771664	259217.586816206	121308.569243108	435068.736546689	378214.994534039	311623.401452281	298693.333571313	247364.682860713	34052.1569144847	521433.259371068	275226.268720388	272710.777353706	263535.55604309	123174.122484652	276446.660482025	317116.828220196	310885.802917229	132833.10777701	419596.985068515	160897.147936681	62623.0647286219	733024.938816911	308581.287155495	390834.312819965	231887.965992089	421170.07616787	353212.06291875	257230.418605255	334102.293615069	29105.5037102737	289776.766572815	195350.472278198	313351.747872892	407949.38448872	125581.797090711	116673.794900454	202009.822411839	406045.375802103	258550.400409626	334717.332539538
302537.542005841	415624.718668138	260845.807717752	121608.981776417	439371.778975247	381665.12218053	313769.363366364	300390.31642466	248545.679425104	33872.745687102	528163.985440848	276554.171468155	275014.85490313	264723.342998691	123374.51706284	278217.683738046	319768.782579935	313205.897940472	132902.533754564	423461.998875765	161477.538996957	62557.5726707103	741081.091562258	310905.440963519	394481.03990226	232771.034985306	425047.571467995	356297.492444616	258815.776532326	336799.572931549	28844.1804611193	292114.444891209	196810.543353279	315302.680709109	410280.284284466	125679.588625652	116811.270636956	202692.590492781	410105.575689902	259659.325115327	337529.640581603
304713.405448195	419767.225083244	262591.978984782	121976.229648962	443874.243827418	385317.179835701	316050.420798659	302209.408465681	249830.189114808	33711.3703576448	535161.4272552	277993.971422261	277453.776102926	266019.277639812	123632.115562875	280110.275771861	322570.095656357	315667.259072526	133031.634826254	427513.930830122	162132.967324581	62523.8507620758	749417.595518508	313368.859653721	398306.841943553	233749.085496336	429108.844620607	359544.676669411	260517.422801823	339647.327773619	28599.679638846	294587.987937789	198380.436842438	317387.012466656	412756.957572605	125833.774114152	117007.789955388	203461.179687671	414359.587513503	260877.311407696	340515.498318216
307022.655605733	424105.162604985	264458.363431964	122411.309729671	448581.290901507	389177.444109458	318469.183125404	304152.821947745	251220.010392911	33567.8662833466	542433.393930637	279547.514770971	280030.656741504	267425.188931312	123947.456398494	282126.933024545	325524.170652122	318272.848276577	133220.721579916	431757.077533423	162864.483844546	62521.924756388	758041.303949206	315974.419891603	402316.07385199	234823.496797878	433358.131809924	362957.316695759	262337.741424892	342648.79939388	28371.682127071	297200.343228872	200063.292393115	319607.194828936	415382.134503663	126044.816888726	117264.013015999	204316.665178993	418812.553490534	262206.511755998	343680.006679356
309468.171395794	428643.41305279	266447.368824428	122915.31455328	453498.414059644	393252.547140464	321028.422386078	306222.901199239	252717.057467453	33442.0644400369	549987.607895709	281216.788408393	282748.818019266	268943.268453062	124321.040889593	284270.305419182	328634.846962858	321025.724981845	133470.192855997	436195.958255841	163673.205780207	62551.8421201134	766959.717671094	318725.202937416	406513.789709604	235996.106601733	437799.865444813	366539.280343549	264279.580942326	345807.468433334	28159.8610497486	299954.597574801	201862.295102011	321965.782866119	418158.681551087	126313.316647252	117580.625111104	205260.237859559	423469.93086733	263649.109382552	347028.526886378
312052.952756597	433387.036961802	268561.537080481	123489.441451062	458631.239062456	397549.39786734	323731.013134325	308422.106030469	254323.368789568	33333.8126895651	557832.312692592	283003.894798563	285611.699933061	270575.689521807	124753.514818696	286543.169415768	331906.296868198	323929.093081479	133780.514578015	440835.265388652	164560.365793715	62613.7480771113	776180.054874519	321624.392054762	410905.149689335	237268.508096668	442438.608463055	370294.590730848	266345.458072837	349127.017671048	27963.9396077941	302853.984777537	203780.883430353	324465.489832544	421089.583742078	126639.88644397	117958.429840113	206293.152439614	428337.27520243	265207.400468628	350566.675188021
314780.185121835	438341.327838679	270803.538019926	124135.00081437	463985.585727573	402075.246868733	326580.002395399	310753.031668049	256041.098729117	33243.0565828164	565975.9780382	284911.052369226	288622.962375763	272324.870221537	125245.554375603	288948.448639484	335342.607957495	326986.382158341	134152.245950029	445679.852934403	165527.272907699	62707.769852101	785709.922408443	324675.327980226	415495.296322583	238642.414630439	447279.1420345	374227.49534746	268538.585413214	352611.18712292	27783.6504585777	305901.906278596	205822.669274777	327109.161941929	424177.95838481	127025.195015821	118398.309572159	207416.799613632	433420.44038394	266883.919057112	354300.341605894
317653.186126399	443511.772756323	273176.20473192	124853.409968032	469567.500606677	406837.679407058	329578.570765728	313218.408341323	257872.517142686	33169.6583652551	574427.340953543	286940.598514677	291786.3932897	274193.362492523	125797.930676508	291489.237725006	338948.247017959	330201.119284868	134586.003038367	450734.775230766	166575.386036944	62834.1681499822	795557.634812461	327881.562171214	420289.646563155	240120.18680579	452326.398833466	378342.387059526	270861.837090915	356264.01042651	27618.7574411658	309101.916453681	207991.519624569	329899.788545379	427427.061651223	127470.069401245	118901.219880269	208632.642706609	438725.458244621	268680.99428115	358235.710441417
320675.432156427	448904.066947576	275682.51630616	125646.205219	475383.298223168	411844.658708164	332730.054122202	315821.112375053	259820.043462055	33113.5857156397	583195.356594119	289094.998233872	295106.01437705	276183.761663316	126411.541025291	294168.752832315	342727.850981107	333577.021949236	135082.492557646	456005.301071761	167706.156238537	62993.1480003854	805730.902839101	331246.758654097	425294.055538737	241703.920399467	457585.515567844	382643.786179204	273318.390808469	360089.612085669	27469.0465450603	312457.745705514	210291.485219912	332840.514076341	430840.296747894	127975.289559555	119468.212961474	209942.257591695	444258.76852515	270601.852202796	362379.285494082
323850.606523462	454524.14696218	278325.614964077	126515.043016679	481439.500696783	417104.545558783	336037.979812534	318564.1639751	261886.216039405	33074.8162993217	592289.527710393	291376.89809648	298586.025733305	278298.83127967	127087.26852848	296990.414742674	346686.10598944	337117.98589478	135642.49947433	461496.861641536	168921.347107532	63185.1306251013	816238.21106059	334774.822146913	430514.423113861	243395.730207309	463061.858015754	387136.581236048	275911.939047774	364092.434841005	27334.3215760051	315973.302614805	212726.852724412	335934.650111286	434421.215574581	128541.801995281	120100.468442735	211347.352049621	450026.911205027	272649.257497654	366737.871142187
327182.533434151	460378.181262279	281108.797125776	127461.703856741	487743.026089544	422626.088888889	339506.008798861	321450.735061598	264073.732281278	33053.3068687554	601719.524067703	293789.026811882	302230.854313106	280541.514176254	127826.167083583	299957.793989116	350828.133780948	340828.060629918	136266.849880121	467215.106649913	170222.617973073	63410.4440814673	827088.562161186	338469.764226019	435957.164835053	245197.933439858	468760.936007354	391825.682272478	278645.743429751	368276.930580992	27214.4219717421	319652.67940044	215302.143284231	339185.656890504	438173.517890193	129170.627150946	120799.244437912	212849.722266827	456036.649257323	274826.329116166	371318.617241907
330675.231095002	466472.566838654	284035.537807282	128488.095998244	494300.94821807	428418.439089087	343137.961309998	324484.156677358	266385.418475418	33049.0821477131	611495.34491684	296334.290661956	306045.072338802	282914.770045537	128629.349220459	303074.64333565	355159.215139874	344711.566534361	136956.510014221	473165.985688384	171612.031523195	63669.3924182731	838290.317303935	342335.824652851	441628.677442297	247113.211444308	474688.509945408	396716.321883651	281523.715076057	372647.997698413	27109.1892491946	323500.136334351	218022.167844855	342597.153528257	442101.071583992	129862.857003336	121565.876494092	214451.269643463	462295.283901331	277136.026412388	376129.024579544
334332.902719548	472813.957144325	287109.478177493	129596.269714327	501120.616904072	434491.216159791	346937.880827402	327667.907837323	268824.265813548	33062.146479917	621627.20420614	299015.734441274	310033.50154252	285422.106477236	129497.95980954	306344.906025779	359684.804688102	348772.907256513	137712.461478178	479355.556262105	173091.378071828	63962.4338690918	849852.396113395	346377.380202784	447535.676160712	249144.118823603	480850.527040748	401813.882056223	284549.714432569	377210.296966285	27018.5013054929	327520.136107474	220891.933120882	346172.925372284	446207.886284424	130619.649126495	122401.817519406	216154.054330542	468810.14637819	279581.72693581	381176.942978389
338159.93943411	479409.205753034	290334.434361084	130788.412130452	508209.567887967	440854.441008765	350909.913362627	331005.639171243	271393.407423337	33092.6473305793	632125.812675593	301836.566597265	314201.161120778	288066.786478301	130433.300062884	309772.678267317	364410.650290443	353016.744888105	138535.838424293	485790.133350014	174662.808043063	64290.1326142698	861784.620339539	350599.039668463	453685.248921801	251293.485163535	487253.160854965	407123.953633607	287728.066645656	381969.146222016	26942.2541362001	331717.331323084	223916.813885004	349916.934071993	450498.14432251	131442.238975954	123308.628591055	217960.213704571	475588.883219095	282167.398290802	386470.588527862
342160.927153261	486265.461220089	293714.401397437	132066.865069556	515575.852037043	447518.631558723	355058.443183487	334501.168751878	274096.126891253	33140.6329050364	643002.280679337	304800.134698611	318553.300028105	290852.40792568	131436.743366319	313362.297994446	369342.716075662	357447.91458488	139427.843207154	492476.287182582	176328.530326834	64653.0072740598	874095.96288748	355005.604035395	460084.683828779	253564.098837911	493902.816375784	412652.39879973	291063.002081411	386929.865893747	26880.3551990012	336096.590695457	227102.403800789	353833.326442194	454976.197284387	132331.998313555	124287.978572245	219872.047075105	482639.569458446	284896.641894114	392018.588770359
346340.662540299	493390.17404905	297253.592904098	133434.113972822	523227.556092773	454494.818807096	359388.030292534	338158.500224325	276935.914480848	33206.219493328	654267.718213475	307909.967414711	323095.41328809	293782.861427624	132509.741148909	317118.269016254	374487.326369324	362071.472852151	140389.789910938	499420.744595859	178091.072089425	65051.6721182824	886796.213761433	359602.10455158	466741.400855302	255959.338859726	500806.11313634	418405.284677824	294559.186428582	392098.036057563	26832.7513558096	340662.978096797	230454.631224485	357926.43333967	459646.580182725	133290.36425699	125341.67077444	221891.949757651	489970.439817738	287773.341380313	397829.984153672
350704.173164758	500791.019640686	300956.406786071	134892.813300248	531173.218022738	461794.507153649	363903.419887843	341981.810886971	279916.41711592	33289.5678090184	665934.029317551	311169.760876596	327833.228179675	296862.092333671	133653.868868275	321045.317544883	379850.968175788	366892.694506244	141423.000164788	506630.552753849	179952.786540919	65486.7919164636	899895.265063485	364393.730709515	473663.691903428	258482.325416581	507969.927860793	424388.928228468	298221.402777912	397479.778924251	26799.387750526	345421.787705629	233979.749987728	362200.786254166	464514.008382433	134318.916801994	126471.61393118	224022.50251024	497590.307073793	290801.816629333	403914.246666683
355256.676644454	508475.956518293	304827.41941167	136445.769520977	539421.674939501	469429.767547679	368609.596065957	345975.467079806	283041.432494203	33390.8683449568	678013.321213929	314583.397191157	332772.776744934	300094.151180738	134870.852917461	325148.397412252	385440.489398099	371917.04599906	142528.984500397	514112.994363975	181916.446386117	65959.1130367429	913403.344593267	369385.945094117	480859.542476385	261136.505845715	515401.362031269	430609.886883431	302054.614016171	403080.662814097	26780.2625462678	350378.521260491	237684.338768908	366661.085219041	469583.373403525	135419.266313577	127679.843345441	226266.389601101	505507.966830363	293986.192387877	410281.280727326
360003.629927903	516453.180800053	308871.459608807	138095.985563618	547982.110526295	477413.204083151	373511.696168446	350144.030461121	286314.970987601	33510.283914802	690518.065125298	318154.91493641	337920.255005007	303483.422546966	136162.457340737	329432.668876707	391262.891931522	377150.276692917	143709.380020378	521875.54682706	183984.765704073	66469.39178911	927330.846531055	374584.439856738	488337.519685583	263925.290734425	523107.760510449	437074.923677027	306064.139179811	408907.096880638	26775.3644672731	355538.918458891	241575.377390352	371312.240976905	474859.769066435	136593.175820167	128968.537396835	228626.447618004	513732.679270831	297331.141402553	416941.465073592
364950.749900041	524731.223342633	313093.54855076	139846.627685071	556863.889711353	485757.994237113	378615.138791245	354492.257497255	289741.223950836	33648.0591739923	703461.022977996	321888.551504929	343282.178492398	307034.532896544	137530.55886528	333903.531084886	397325.645069064	382598.341316334	144965.862044592	529926.004998279	186160.732785395	67018.4796207802	941688.707887588	379995.078045259	496106.391487898	266852.813346174	531096.700367432	443791.152471273	310255.423722881	414965.741978339	26784.7236182176	360908.949224893	245660.185407595	376159.370096368	480348.473162978	137842.560214342	130339.995396418	231105.649700594	522274.193542504	300841.556560612	423905.660082601
370103.962003177	533318.935074588	317498.92813742	141701.066916592	566076.855977513	494477.92438472	383925.474894576	359025.113623201	293324.575586873	33804.457687609	716855.341894544	325788.734609585	348865.339704641	310752.178897646	138977.096048182	338566.629932529	403636.451124092	388267.398226456	146300.200081356	538272.39812592	188447.423403501	67607.2695720453	956487.459144795	385624.005601153	504175.525688733	269922.888938824	539376.04859844	450765.861094717	314634.320555849	421263.43229466	26808.3798116207	366494.844653652	249946.435469719	381207.806977969	486054.970573759	139169.381075789	131796.65434332	233707.12500298	531142.428140519	304522.41306806	431185.233359261
375469.455665237	542225.416510642	322093.101841039	143662.87032321	575631.076226277	503587.446380304	389448.513218472	363747.774228759	297069.642269875	33979.7474644444	730714.62059571	329860.120257595	354676.747735372	314641.438083569	140504.303614342	343427.848046966	410203.299420963	394163.910515325	147714.324807583	546923.011433914	190848.248554649	68236.7374394629	971738.039677028	391477.615500526	512554.367852223	273139.637911641	547953.910886207	458006.661135343	319206.826667999	427807.105612738	26846.4083409592	372303.042880676	254442.262598072	386463.086447989	491984.957224243	140575.681885933	133341.130290904	236434.209368515	540347.716407232	308379.074065518	438792.064751919
381053.672605698	551460.091148917	326881.763075062	145735.813288176	585537.096815286	513101.566256527	395190.307167799	368665.630345623	300981.253746748	34174.2529276808	745052.977342658	334107.511212251	360723.863873787	318707.688703985	142114.396608424	348493.329120363	417034.583754793	400294.533794688	149210.293227991	555886.397296726	193366.554018753	68907.9456888368	987452.532337393	397562.519831808	521252.989552299	276507.429263417	556838.646790079	465521.436989311	323979.223438823	434603.954872994	26898.8942247201	378340.265247822	259156.25558517	391930.976427664	498144.330032576	142063.718688642	134976.15042411	239290.340539181	549900.865331513	312417.062217044	446738.591558981
386863.320755893	561032.697732854	331870.89240396	147923.882776319	595805.656456816	523036.035545431	401157.123253395	373784.302945108	305064.393340311	34388.3348194809	759884.831072598	338535.956522794	367014.260604339	322956.143597296	143809.726761338	353769.47399079	424138.927780727	406666.183683425	150790.205666671	565171.386593968	196006.017832337	69622.0110278234	1003641.61460727	403885.60012218	530281.596030412	280030.982288129	566038.875193224	473318.29427683	328958.118565646	441661.836841777	26965.9514642984	384613.501198752	264097.350140389	397617.465477166	504539.200551893	143635.817695713	136704.653521484	242279.158318146	559813.020171085	316642.104687038	455037.798859075
392905.392188442	570953.286042647	337066.717684728	150231.310968586	606448.152755525	533407.215698961	407355.507045838	379109.642779664	309324.359788141	34622.3704336535	775224.767491081	343150.736985626	373555.924991463	327392.512591537	145592.815598085	359262.975753372	431525.420777821	413286.154841038	152456.341804577	574787.068097641	198770.3905609	70380.126867629	1020316.92063615	410453.997235346	539650.864419815	283715.022036329	575563.527897022	481405.653359424	334150.425009048	448988.510133859	27047.7151423482	391129.998067429	269275.033509071	403528.781289643	511175.915597349	145294.47190095	138529.70591832	245404.474439451	570095.608931278	321060.357527376	463703.284159999
399187.138090567	581232.262242357	342475.721891237	152662.565016124	617476.033065837	544232.317874697	413792.220531784	384647.741069933	313766.63801066	34876.8060702633	791087.938002825	347957.327601288	380357.170830903	332022.976569021	147466.318995376	364980.796934509	439203.492544126	420161.849539764	154211.0731422	584742.836894371	201663.93539262	71183.5491400435	1037490.54450941	417275.153692522	549371.774458278	287564.604944934	585421.800620501	489792.256914588	339563.413566448	456592.137756233	27144.3472720431	397897.272474752	274699.305508345	409671.40101685	518061.044767177	147042.305013107	140454.565295734	248670.276633233	580760.624144106	325678.147914225	472749.240996992
405716.14193887	591880.277821179	348104.662217083	155222.360136529	628901.266267742	555529.184910076	420474.286992903	390404.931646832	318396.98016589	35152.0939897975	807489.922365001	352961.494621378	387426.583048768	336853.757973456	149433.083005523	370930.205387902	447182.798607762	427301.050229306	156057.076482141	595048.329070867	204690.655948049	72033.5916734881	1055175.13132165	424356.761489038	559455.887786674	291584.926070159	595623.137463824	498487.14248594	345204.459691128	464481.28701906	27256.02367577	404923.148154769	280380.649972835	416052.029174277	525201.382608727	148882.060640709	142482.671040795	252080.754287499	591820.287426033	330502.103957789	482190.481752261
412500.237192781	602908.338480862	353960.574079179	157915.665602002	640736.150864933	567316.420756987	427408.956984964	396387.796827081	323221.377529691	35448.6901563441	824446.788832495	358169.176406897	394773.107923982	341891.314006289	151496.023717269	377118.750590945	455473.532432707	434711.816425622	157996.933038966	605713.548016806	207855.053276535	72931.7523555105	1073381.92286479	431706.805128821	569915.023619808	295781.411681665	606177.276444824	507499.63453513	351081.478880993	472664.760290801	27382.9657051022	412215.716806865	286330.080019861	422677.635924422	532603.961085149	150816.684056772	144617.661105389	255640.278674295	603287.271706308	335539.133596984	492042.495422203
