AL	AZ	AR	CA	CO	CT	DE	GA	HI	IL	IN	IA	KS	KY	LA	MD	MA	MI	MN	MS	MO	MT	NE	NM	NY	NC	ND	OH	OK	OR	PA	SC	SD	TN	TX	UT	VA	WA	WV	WI
133869.394713355	155148.523431701	77728.9633812162	1042255.43031717	135439.29885365	95184.5433279611	24136.418107886	223643.998215324	19579.0753976996	341142.114012646	162164.292092746	75359.6112431008	69827.6697659243	105021.991746188	118317.240859981	153358.562205311	171720.555719519	209035.319717587	119348.563873463	81197.6198259549	158474.604510958	20403.2558439966	43257.6522280967	55716.4684534484	509486.512409923	245670.686370066	12961.4473718049	265436.332752251	90778.6863453723	88713.2880235137	328907.150766104	113746.990815211	18723.0634917008	171185.782055152	588268.306743169	65084.2090419564	211798.539842048	141285.89241208	46171.4790918396	143790.222020724
134131.718070951	154353.937527338	77914.782079368	1048251.25687165	137239.781456517	97027.3421083612	24453.4465780032	222677.068530639	19172.4228273711	347624.434023192	163744.197448882	76415.0524688989	70109.275869598	105306.884706478	117790.28287613	154930.473562645	175955.01429436	210481.334059636	121589.245015989	81133.5689878185	159728.810684919	20765.7673950061	43612.3904332819	55824.2317936238	518960.386529004	246020.889999952	13161.4741049359	266947.445216005	90697.1869249734	90412.1956485879	333085.687083106	113511.70927847	18984.404050262	171853.029102896	584357.447431435	65471.3974046913	213287.181214389	145064.453201072	46438.8255234835	147181.07435946
134184.940974644	153386.983821116	77989.5220454888	1052593.09708171	138839.0005767	98736.9256487445	24734.7176930359	221478.131859313	18766.6555063221	353629.598687921	165113.441834256	77376.8811658505	70303.9832840037	105463.569656205	117111.637536194	156279.951149651	179971.275143575	211729.903361641	123717.095231442	80950.9482657731	160753.654609049	21112.5466993636	43916.3428482538	55850.375885052	527739.27648006	246042.056623466	13352.6927691959	268162.550670329	90508.7696174091	92021.6514635813	336812.186449431	113140.220921509	19225.7104453204	172267.887367924	579849.260422096	65781.8845298943	214469.995363571	148761.374417448	46646.6824168133	150404.12192433
134030.488864564	152254.644590633	77954.1618039302	1055263.07475184	140228.702364959	100303.68140527	24978.9761381938	220055.821949864	18362.3135014866	359124.892320124	166266.591153957	78240.467785978	70412.0546109003	105494.472507914	116286.526547087	157400.608139334	183745.450274222	212777.680867886	125722.901417579	80651.5459254585	161545.983116155	21442.3121349675	44168.445956745	55795.8098427835	535773.102930083	245738.413047891	13534.4897462035	269079.60585974	90215.0477624434	93534.3108444936	340066.551619336	112636.642937673	19446.0026432524	172431.396938879	574768.274431886	66016.0367659637	215342.688650533	152360.469924863	46794.4995115881	153440.311171467
133672.299140663	150964.623818025	77809.9282668389	1056271.85100691	141402.205860589	101719.081873885	25184.9652421129	218418.549843375	17960.206428452	364076.896676697	167200.08961567	79002.186598625	70434.3326888955	105400.818700074	115321.388430282	158288.808834475	187254.592376945	213621.48615414	127597.859596806	80239.6473816353	162103.391927108	21754.0215322249	44367.9120274967	55661.7396141033	543018.501555826	245115.505210241	13706.3276325547	269698.378005494	89819.4972219102	94943.2405560914	342836.665171766	112005.16984932	19644.394866468	172345.036892561	569147.347118189	66173.7398774796	215905.461284598	155846.155748685	46882.0321017326	156273.381556949
133115.208957593	149524.423173947	77559.06182479	1055633.01066903	142355.1950123	102974.562126126	25351.8182469319	216576.217730816	17560.9074351909	368461.566826619	167911.458395509	79658.2693978327	70371.1053210152	105183.785724914	114222.946010132	158940.82543967	190477.416945949	214262.490019802	129333.657221764	79718.5167040348	162426.547077394	22046.2531711257	44514.5583251904	55449.803018346	549437.607835738	244181.873667203	13867.7510635394	270017.314294501	89325.3902164617	96241.9529999054	345111.899482099	111249.771185793	19820.1020759145	172012.465122492	563013.321068016	66255.0904054444	216158.890268197	159202.261827746	46909.6062888606	158887.759788976
132364.374155951	147942.329932414	77204.1409173054	1053370.00752567	143084.161831218	104063.639957077	25478.8411739512	214538.662311829	17164.8235335991	372254.173362631	168396.872531692	80206.024350836	70223.3980786304	104846.487442346	112998.502147674	159355.61855809	193393.865206568	214698.596658005	130922.570966648	79092.2272663103	162515.915887971	22318.1181776488	44608.0747822296	55162.2409617976	554995.137013217	242942.24849094	14018.0658242037	270038.327356286	88736.441462665	97424.4410291583	346884.343814922	110376.265664371	19972.4481246176	171438.034585376	556402.653325612	66259.8411416108	216103.804620847	162413.374045894	46877.8804778443	161267.53244316
131427.02841304	146227.874578696	76748.4917436333	1049517.77249794	143586.846637529	104980.377223763	25565.5880634433	212317.438394862	16772.5760430958	375435.500667123	168657.842937226	80643.6110207609	69993.1282038304	104391.057707634	111655.225273549	159533.18846756	195987.069655667	214930.496709658	132357.507248907	78365.8676601163	162372.412296235	22568.5248460059	44648.5497643153	54801.7502410219	559666.25525182	241411.158096897	14157.062308539	269765.379969183	88056.3219650947	98485.2644949174	348147.200873086	109389.187774093	20100.8686630993	170628.099683661	549347.914908185	66189.3143882409	215744.452602954	165464.344925221	46787.5382258368	163399.809600551
130310.975960179	144389.772235226	76195.8341196096	1044117.79583633	143861.735741225	105720.815606165	25612.0874157143	209923.913927534	16384.6712157898	377991.363255517	168695.777045765	80969.8954147847	69683.2469510703	103820.883098513	110201.22886383	159475.439376349	198241.848935606	214958.61823074	133632.176007399	77544.6763345638	162000.811945078	22796.3566893587	44636.775162134	54370.9320287229	563426.749263718	239595.633876908	14284.0819103997	269202.673305208	87288.0698844345	99419.6121510329	348899.51828745	108295.485789047	20204.9203265683	169590.584740435	541881.523596117	66044.6660248702	215084.603988477	168340.060262102	46639.70318007	165272.436643447
129024.714189266	142437.022067599	75550.0521401896	1037222.64509453	143910.142466058	106281.226042956	25618.525131589	207369.27138815	16001.3628271663	379908.226316755	168512.404296692	81184.0291914588	69295.0050746402	103140.577390749	108644.366093943	159185.356158718	200144.130007966	214784.990764962	134741.042294564	76633.6508566006	161406.214925209	23000.7813743925	44572.307299485	53873.2694646333	566259.597989141	237509.508044541	14398.6778089141	268355.676024098	86437.0298801051	100223.343599155	349139.944590268	107100.351205004	20284.2817714052	168333.718986583	534037.865058031	65827.1374863846	214133.732294803	171026.083217759	46435.8850317158	166874.841673431
127577.651190219	140378.358508179	74815.6691779079	1028881.70340958	143734.098293058	106660.129061269	25585.2228048776	204663.869434806	15623.0376993097	381181.633144847	168110.321157478	81285.8866197189	68831.194851125	102354.311448459	106993.916418341	158667.234483741	201684.424200407	214412.271356576	135679.415019443	75639.0282672054	160593.227141943	23180.9995697197	44456.5613060652	53312.0430135726	568157.377906135	235166.661264362	14500.4212147628	267230.934742433	85507.8677436355	100893.031643758	348873.191814511	105810.45029178	20338.7569591567	166866.432189347	525848.592880713	65539.1776544779	212899.952585003	173508.668361263	46177.6166433967	168199.391086515
125979.897433374	138222.96604994	73997.4033524212	1019170.0769187	143337.517055039	106856.890119061	25512.9008696005	201821.223423016	15250.0864428401	381808.91283828	167494.914476767	81275.5114574166	68295.1402983023	101466.942382064	105257.680362021	157927.922628321	202855.701139716	213842.85198213	136443.504774825	74566.8895601172	159569.433185044	23336.3909682769	44290.6830806027	52690.9081996858	569118.015745792	232581.213517796	14589.1311294299	265836.175946391	84505.3133545888	101425.985710538	348103.342643342	104432.700546314	20368.2735532419	165199.963922368	517349.764822496	65181.6598013235	211393.988526964	175775.187338194	45866.8324811419	169238.684935867
124241.113784309	135980.703826334	73100.7635888901	1008157.64772832	142724.58503134	106871.959294391	25402.4506256679	198852.510688413	14882.7765167085	381794.53707626	166671.809042899	81154.9644607862	67689.6421259872	100483.807099117	103444.258001013	156971.769269082	203652.065460649	213082.012992399	137030.438673851	73422.9576919438	158342.447104662	23466.4040140181	44075.7505218362	52013.8034538655	569146.144410221	229769.123829679	14664.4746142145	264180.030380955	83434.1191720233	101820.294255388	346844.007475581	102973.257776294	20372.8864566405	163345.525591737	508574.845452298	64756.9238014655	209625.594965071	177814.11574997	45505.4209626195	169989.105221947
122372.156895517	133660.856346883	72130.6191911378	995916.395312652	141902.086678516	106707.659834529	25254.8946542472	195767.745423142	14521.3375017574	381144.790909601	165645.638749452	80924.9957171431	67018.494645892	99409.1666146863	101562.151614019	155807.45070623	204072.424388828	212134.142713866	137438.31247004	72213.8043815955	156921.364075997	23570.4286669122	43813.4108551812	51284.7072212467	568248.787557798	226747.379483842	14726.1673733653	262271.995594888	82299.3193006918	102074.829619391	345106.994461636	101439.215539856	20352.7681588186	161314.032788796	499554.22538387	64267.5676386218	207607.35359779	179614.937977745	45095.8906639175	170447.871507541
120384.090317065	131271.430885551	71092.5570054411	982534.105696221	140877.23845733	106366.217698713	25071.5997379985	192581.491392129	14166.0964858738	379870.9749076	164424.939751075	80588.1452580993	66285.4684405413	98248.790784608	99619.394900814	154443.919189728	204117.526450168	211003.540752934	137666.156027929	70945.6866712524	155315.26189597	23648.2226088917	43505.3786626513	50507.6707915782	566443.135594699	223527.287775886	14774.0265872344	260122.35607761	81106.1596810872	102189.254085968	342907.331252805	99837.4825507559	20308.2142097018	159116.996333944	490321.429763257	63716.7656729726	205352.159375697	181168.495229188	44640.5651504998	170615.270010184
118287.702290574	128821.701433092	69992.0939365905	968096.629956776	139658.028508219	105852.454383263	24853.9328513892	189305.081299786	13817.212702817	377986.669476564	163018.26791548	80147.4223653039	65494.06305971	97008.8799547561	97623.1507908012	152890.845382276	203791.547856705	209694.10100751	137713.991998027	69624.9331294525	153535.207636033	23699.4712051916	43153.0787131759	49686.7777392501	563748.478047919	220127.400302625	14808.0101114382	257742.073301771	79859.9016214225	102164.004993659	340260.850475969	98174.3363469477	20239.635169893	156767.379850259	480907.828665724	63107.3456197474	202875.262353548	182467.016074286	44141.89613045	170493.132637609
116094.333200558	126320.343896462	68834.7269329793	952677.30391005	138254.088634304	105171.32944414	24603.5522910763	185947.736764135	13474.8152514321	375514.166502388	161432.912920251	79606.070409338	64647.6029356741	95695.1259688184	95581.8270810885	151157.785406862	203100.890178905	208215.437503287	137582.776679725	68257.7638176179	151591.079726954	23724.101672654	42758.7358361059	48826.4846623635	560192.188240871	216561.871957741	14827.894059092	255142.748069187	78565.8649102307	102000.293285376	337187.004877249	96457.127286514	20147.5480280676	154278.314607652	471343.950794093	62442.3762301769	200190.02947023	183504.211580453	43602.4745629791	170084.696845113
113815.394686278	123776.15566577	67626.0627615065	936373.05832376	136674.933061217	104329.149929249	24322.3290182509	182521.758137429	13139.1085012279	372471.27078679	159679.02509267	78967.4554057919	63751.109950557	94312.0257762105	93503.2290831859	149256.223905634	202054.476716548	206573.317487929	137274.410667745	66850.5571733479	149494.760433482	23722.1259703825	42324.4437560785	47930.9154570074	555804.423761737	212847.96040123	14833.6110339259	252336.418136024	77228.3021040752	101700.072849733	333705.549534163	94691.95210033	20032.5736403059	151662.023194529	461654.234102558	61725.0569489221	197312.083043789	184275.374441188	43024.9586132053	169396.401627176
111461.630580169	121195.807159987	66371.7701350245	919274.038722152	134931.911856128	103333.355106394	24012.0705422021	179037.398890031	12810.1828633984	368885.340142582	157765.696578545	78236.1734069206	62808.2710741702	92866.3724757642	91394.5414195328	147198.139038698	200663.561693512	204774.237223239	136791.680918059	65408.8224192416	147257.057157741	23693.6220674973	41852.2372501535	47003.7676731902	550622.607750617	209002.695966704	14825.1882497633	249335.554972866	75852.3276315898	101266.019788453	329841.420297744	92884.06745072	19895.4290833472	148931.888915132	451869.876240667	60958.6762812477	194257.190183361	184777.368854585	42412.5891589416	168434.761937679
109043.53080829	118587.628368333	65077.3059576206	901464.830898151	133034.492990626	102190.951857473	23674.7263858721	175502.53971692	12488.0093849512	364785.152418804	155704.036905053	77417.0620971025	61822.9721776686	91364.1306729167	89262.8276929423	144994.586775267	198942.255183481	202825.014276669	136138.252275298	63938.250691874	144891.439977285	23638.8872416438	41344.6526595275	46049.398653158	544685.522091938	205041.313785881	14802.7937034986	246152.920287846	74443.0293354373	100701.470563591	325615.379600418	91040.584116481	19736.9158445716	146100.744997704	442018.020301137	60146.5950739846	191041.497775698	185008.686572692	41768.0085155314	167208.38744351
